t,projection
0.36000000,-2.2447506670e-01
0.36250000,-2.8653896125e-01
0.36500000,-3.4262719177e-01
0.36750000,-3.9157005894e-01
0.37000000,-4.3234687739e-01
0.37250000,-4.6410726164e-01
0.37500000,-4.8618886064e-01
0.37750000,-4.9813117079e-01
0.38000000,-4.9968513965e-01
0.38250000,-4.9081835977e-01
0.38500000,-4.7171574456e-01
0.38750000,-4.4277567199e-01
0.39000000,-4.0460167657e-01
0.39250000,-3.5798986286e-01
0.39500000,-3.0391230299e-01
0.39750000,-2.4349676446e-01
0.40000000,-1.7800319099e-01
0.40250000,-1.0879742681e-01
0.40500000,-3.7322732545e-02
0.40750000,3.4930313502e-02
0.41000000,1.0645490078e-01
0.41250000,1.7575941049e-01
0.41500000,2.4139852270e-01
0.41750000,3.0200335803e-01
0.42000000,3.5631002503e-01
0.42250000,4.0318597828e-01
0.42500000,4.4165363709e-01
0.42750000,4.7091077268e-01
0.43000000,4.9034723830e-01
0.43250000,4.9955769366e-01
0.43500000,4.9835005812e-01
0.43750000,4.8674951646e-01
0.44000000,4.6499799370e-01
0.44250000,4.3354910979e-01
0.44500000,3.9305871957e-01
0.44750000,3.4437123516e-01
0.45000000,2.8850201603e-01
0.45250000,2.2661619408e-01
0.45500000,1.6000437523e-01
0.45750000,9.0055724321e-02
0.46000000,1.8228994598e-02
0.46250000,-5.3977894065e-02
0.46500000,-1.2505909371e-01
0.46750000,-1.9353223222e-01
0.47000000,-2.5796932763e-01
0.47250000,-3.1702656813e-01
0.47500000,-3.6947233682e-01
0.47750000,-4.1421289661e-01
0.48000000,-4.5031519967e-01
0.48250000,-4.7702634581e-01
0.48500000,-4.9378928398e-01
0.48750000,-5.0025442930e-01
0.49000000,-4.9628695354e-01
0.49250000,-4.8196959696e-01
0.49500000,-4.5760094272e-01
0.49750000,-4.2368919010e-01
0.50000000,-3.8094155615e-01
0.50250000,-3.3024952696e-01
0.50500000,-2.7267026606e-01
0.50750000,-2.0940456762e-01
0.51000000,-1.4177181439e-01
0.51250000,-7.1182462415e-02
0.51500000,8.9137348211e-04
0.51750000,7.2946620115e-02
0.52000000,1.4348059197e-01
0.52250000,2.1102232916e-01
0.52500000,2.7416327373e-01
0.52750000,3.3158664465e-01
0.53000000,3.8209489875e-01
0.53250000,4.2463470509e-01
0.53500000,4.5831891173e-01
0.53750000,4.8244504701e-01
0.54000000,4.9650996930e-01
0.54250000,5.0022035985e-01
0.54500000,4.9349883984e-01
0.54750000,4.7648558408e-01
0.55000000,4.4953539773e-01
0.55250000,4.1321031695e-01
0.55500000,3.6826788786e-01
0.55750000,3.1564536820e-01
0.56000000,2.5644018115e-01
0.56250000,1.9188702899e-01
0.56500000,1.2333214382e-01
0.56750000,5.2205212415e-02
0.57000000,-2.0010439384e-02
0.57250000,-9.1808780872e-02
0.57500000,-1.6169248420e-01
0.57750000,-2.2820415058e-01
0.58000000,-2.8995670381e-01
0.58250000,-3.4566231726e-01
0.58500000,-3.9415927094e-01
0.58750000,-4.3443617883e-01
0.59000000,-4.6565308092e-01
0.59250000,-4.8715896027e-01
0.59500000,-4.9850531971e-01
0.59750000,-4.9945553511e-01
0.60000000,-4.8998979009e-01
0.60250000,-4.7030548925e-01
0.60500000,-4.4081314141e-01
0.60750000,-4.0212779857e-01
0.61000000,-3.5505622925e-01
0.61250000,-3.0058009361e-01
0.61500000,-2.3983547131e-01
0.61750000,-1.7408916898e-01
0.62000000,-1.0471230142e-01
0.62250000,-3.3151697555e-02
0.62500000,3.9100272700e-02
0.62750000,1.1053682123e-01
0.63000000,1.7966816525e-01
0.63250000,2.4505259614e-01
0.63500000,3.0532654579e-01
0.63750000,3.5923302327e-01
0.64000000,4.0564782894e-01
0.64250000,4.4360299920e-01
0.64500000,4.7230699300e-01
0.64750000,4.9116119919e-01
0.65000000,4.9977242025e-01
0.65250000,4.9796107237e-01
0.65500000,4.8576493053e-01
0.65750000,4.6343834075e-01
0.66000000,4.3144691582e-01
0.66250000,3.9045782506e-01
0.66500000,3.4132588079e-01
0.66750000,2.8507571155e-01
0.67000000,2.2288039380e-01
0.67250000,1.5603698788e-01
0.67500000,8.5939488298e-02
0.67750000,1.4049752481e-02
0.68000000,-5.8132985726e-02
0.68250000,-1.2910338202e-01
0.68500000,-1.9738137504e-01
0.68750000,-2.6154305250e-01
0.69000000,-3.2025034635e-01
0.69250000,-3.7227893770e-01
0.69500000,-4.1654378951e-01
0.69750000,-4.5212177468e-01
0.70000000,-4.7827092749e-01
0.70250000,-4.9444591703e-01
0.70500000,-5.0030941987e-01
0.70750000,-4.9573915484e-01
0.71000000,-4.8083043312e-01
0.71250000,-4.5589417058e-01
0.71500000,-4.2145040377e-01
0.71750000,-3.7821744468e-01
0.72000000,-3.2709690070e-01
0.72250000,-2.6915487185e-01
0.72500000,-2.0559971772e-01
0.72750000,-1.3775685753e-01
0.73000000,-6.7041129032e-02
0.73250000,5.0727174090e-03
0.73500000,7.7080774205e-02
0.73750000,1.4748133997e-01
0.74000000,2.1480623694e-01
0.74250000,2.7765142931e-01
0.74500000,3.3470630383e-01
0.74750000,3.8478100219e-01
0.75000000,4.2683123509e-01
0.75250000,4.5998006048e-01
0.75500000,4.8353617187e-01
0.75750000,4.9700831525e-01
0.76000000,5.0011553408e-01
0.76250000,4.9279302845e-01
0.76500000,4.7519350651e-01
0.76750000,4.4768399977e-01
0.77000000,4.1083820882e-01
0.77250000,3.6542453901e-01
0.77500000,3.1239007561e-01
0.77750000,2.5284083274e-01
0.78000000,1.8801868784e-01
0.78250000,1.1927548276e-01
0.78500000,4.8044831609e-02
0.78750000,-2.4187776735e-02
0.79000000,-9.5915957942e-02
0.79250000,-1.6564384733e-01
0.79500000,-2.3191729555e-01
0.79750000,-2.9335419437e-01
0.80000000,-3.4867329998e-01
0.80250000,-3.9672095290e-01
0.80500000,-4.3649513711e-01
0.80750000,-4.6716637670e-01
0.81000000,-4.8809503432e-01
0.81250000,-4.9884465055e-01
0.81500000,-4.9919104613e-01
0.81750000,-4.8912699710e-01
0.82000000,-4.6886238549e-01
0.82250000,-4.3881982227e-01
0.82500000,-3.9962583399e-01
0.82750000,-3.5209779676e-01
0.83000000,-2.9722689024e-01
0.83250000,-2.3615742687e-01
0.83500000,-1.7016298772e-01
0.83750000,-1.0061986241e-01
0.84000000,-2.8978347087e-02
0.84250000,4.3267500941e-02
0.84500000,1.1461102124e-01
0.84750000,1.8356437109e-01
0.85000000,2.4868955389e-01
0.85250000,3.0862840804e-01
0.85500000,3.6213093090e-01
0.85750000,4.0808134716e-01
0.86000000,4.4552137788e-01
0.86250000,4.7367022508e-01
0.86500000,4.9194085495e-01
0.86750000,4.9995224027e-01
0.87000000,4.9753730656e-01
0.87250000,4.8474641637e-01
0.87500000,4.6184631899e-01
0.87750000,4.2931458747e-01
0.88000000,3.8782965905e-01
0.88250000,3.3825668655e-01
0.88500000,2.8162949598e-01
0.88750000,2.1912902645e-01
0.89000000,1.5205870214e-01
0.89250000,8.1817249838e-02
0.89500000,9.8695290609e-03
0.89750000,-6.2284017094e-02
0.90000000,-1.3313865311e-01
0.90250000,-2.0121673177e-01
0.90500000,-2.6509850992e-01
0.90750000,-3.2345175671e-01
0.91000000,-3.7505953677e-01
0.91250000,-4.1884558893e-01
0.91500000,-4.5389677128e-01
0.91750000,-4.7948210436e-01
0.92000000,-4.9506801553e-01
0.92250000,-5.0032946637e-01
0.92500000,-4.9515673127e-01
0.92750000,-4.7965768571e-01
0.93000000,-4.5415555655e-01
0.93250000,-4.1918218126e-01
0.93500000,-3.7546691665e-01
0.93750000,-3.2392142838e-01
0.94000000,-2.6562067854e-01
0.94250000,-2.0178050772e-01
0.94500000,-1.3373227905e-01
0.94750000,-6.2895113167e-02
0.95000000,9.2537070323e-03
0.95250000,8.1209544594e-02
0.95500000,1.5147178714e-01
0.95750000,2.1857514161e-01
0.96000000,2.8112019235e-01
0.96250000,3.3780258547e-01
0.96500000,3.8744023063e-01
0.96750000,4.2899795310e-01
0.97000000,4.6160908196e-01
0.97250000,4.8459352417e-01
0.97500000,4.9747194770e-01
0.97750000,4.9997577778e-01
0.98000000,4.9205279797e-01
0.98250000,4.7386823907e-01
0.98500000,4.4580133335e-01
0.98750000,4.0843740573e-01
0.99000000,3.6255566710e-01
0.99250000,3.0911296415e-01
0.99500000,2.4922382469e-01
0.99750000,1.8413721455e-01
1.00000000,1.1521049092e-01
1.00250000,4.3881095115e-02
1.00500000,-2.8363424692e-02
1.00750000,-1.0001643577e-01
1.01000000,-1.6958364108e-01
1.01250000,-2.3561424228e-01
1.01500000,-2.9673119562e-01
1.01750000,-3.5165992965e-01
1.02000000,-3.9925492592e-01
1.02250000,-4.3852360841e-01
1.02500000,-4.6864704327e-01
1.02750000,-4.8899701740e-01
1.03000000,-4.9914913962e-01
1.03250000,-4.9889169118e-01
1.03500000,-4.8823004108e-01
1.03750000,-4.6738653407e-01
1.04000000,-4.3679585379e-01
1.04250000,-3.9709595756e-01
1.04500000,-3.4911477203e-01
1.04750000,-2.9385292707e-01
1.05000000,-2.3246288802e-01
1.05250000,-1.6622492144e-01
1.05500000,-9.6520395606e-02
1.05750000,-2.4802972629e-02
1.06000000,4.7431707168e-02
1.06250000,1.1867721626e-01
1.06500000,1.8744775590e-01
1.06750000,2.5230914194e-01
1.07000000,3.1190871416e-01
1.07250000,3.6500354552e-01
1.07500000,4.1048636297e-01
1.07750000,4.4740863916e-01
1.08000000,4.7500037369e-01
1.08250000,4.9268615114e-01
1.08500000,5.0009714116e-01
1.08750000,4.9707879030e-01
1.09000000,4.8369404514e-01
1.09250000,4.6022203961e-01
1.09500000,4.2715227368e-01
1.09750000,3.8517440510e-01
1.10000000,3.3516386679e-01
1.10250000,2.7816361001e-01
1.10500000,2.1536235405e-01
1.10750000,1.4806979586e-01
1.11000000,7.7689296857e-02
1.11250000,5.6886163040e-03
1.11500000,-6.6430698238e-02
1.11750000,-1.3716462514e-01
1.12000000,-2.0503803453e-01
1.12250000,-2.6863545155e-01
1.12500000,-3.2663057561e-01
1.12750000,-3.7781393984e-01
1.13000000,-4.2111813412e-01
1.13250000,-4.5564006549e-01
1.13500000,-4.8065979184e-01
1.13750000,-4.9565553604e-01
1.14000000,-5.0031456739e-01
1.14250000,-4.9453972352e-01
1.14500000,-4.7845143665e-01
1.14750000,-4.5238522206e-01
1.15000000,-4.1688468101e-01
1.15250000,-3.7269016415e-01
1.15500000,-3.2072333178e-01
1.15750000,-2.6206793298e-01
1.16000000,-1.9794720437e-01
1.16250000,-1.2969836004e-01
1.16500000,-5.8744704396e-02
1.16750000,1.3434050331e-02
1.17000000,8.5332642909e-02
1.17250000,1.5545165478e-01
1.17500000,2.2232877990e-01
1.17750000,2.8456932056e-01
1.18000000,3.4087527331e-01
1.18250000,3.9007239833e-01
1.18500000,4.3113470778e-01
1.18750000,4.6320586238e-01
1.19000000,4.8561703007e-01
1.19250000,4.9790083424e-01
1.19500000,4.9980110070e-01
1.19750000,4.9127820009e-01
1.20000000,4.7250987435e-01
1.20250000,4.4388752997e-01
1.20500000,4.0600807536e-01
1.20750000,3.5966147252e-01
1.21000000,3.0581426273e-01
1.21250000,2.4558940961e-01
1.21500000,1.8024288020e-01
1.21750000,1.1113745220e-01
1.22000000,3.9714293748e-02
1.22250000,-3.2537091609e-02
1.22500000,-1.0410992796e-01
1.22750000,-1.7351159027e-01
1.23000000,-2.3929473255e-01
1.23250000,-3.0008747171e-01
1.23500000,-3.5462199765e-01
1.23750000,-4.0176101301e-01
1.24000000,-4.4052145107e-01
1.24250000,-4.7009497722e-01
1.24500000,-4.8986484652e-01
1.24750000,-4.9941876566e-01
1.25000000,-4.9855749119e-01
1.25250000,-4.8729898466e-01
1.25500000,-4.6587803807e-01
1.25750000,-4.3474137734e-01
1.26000000,-3.9453834600e-01
1.26250000,-3.4610736340e-01
1.26500000,-2.9045843977e-01
1.26750000,-2.2875211283e-01
1.27000000,-1.6227524519e-01
1.27250000,-9.2414187345e-02
1.27500000,-2.0625865808e-02
1.27750000,5.1592600530e-02
1.28000000,1.2273512227e-01
1.28250000,1.9131804844e-01
1.28500000,2.5591110747e-01
1.28750000,3.1516723503e-01
1.29000000,3.6785066649e-01
1.29250000,4.1286270838e-01
1.29500000,4.4926465121e-01
1.29750000,4.7629734593e-01
1.30000000,4.9339703569e-01
1.30250000,5.0020711280e-01
1.30500000,4.9658555560e-01
1.30750000,4.8260789034e-01
1.31000000,4.5856561605e-01
1.31250000,4.2496012547e-01
1.31500000,3.8249224867e-01
1.31750000,3.3204763753e-01
1.32000000,2.7467829573e-01
1.32250000,2.1158063969e-01
1.32500000,1.4407054767e-01
1.32750000,7.3555917674e-02
1.33000000,1.5073062261e-03
1.33250000,-7.0572739535e-02
1.33500000,-1.4118101692e-01
1.33750000,-2.0884501642e-01
1.34000000,-2.7215363036e-01
1.34250000,-3.2978658102e-01
1.34500000,-3.8054195452e-01
1.34750000,-4.2336126633e-01
1.35000000,-4.5735153555e-01
1.35250000,-4.8180390767e-01
1.35500000,-4.9620843753e-01
1.35750000,-5.0026472398e-01
1.36000000,-4.9388817467e-01
1.36250000,-4.7721177018e-01
1.36500000,-4.5058329075e-01
1.36750000,-4.1455806347e-01
1.37000000,-3.6988738114e-01
1.37250000,-3.1750283429e-01
1.37500000,-2.5849688330e-01
1.37750000,-1.9410007542e-01
1.38000000,-1.2565538227e-01
1.38250000,-5.4590192606e-02
1.38500000,1.7613455330e-02
1.38750000,8.9449781170e-02
1.39000000,1.5942066491e-01
1.39250000,2.2606688966e-01
1.39500000,2.8799857306e-01
1.39750000,3.4392415275e-01
1.40000000,3.9267732145e-01
1.40250000,4.3324134988e-01
1.40500000,4.6477029022e-01
1.40750000,4.8660661809e-01
1.41000000,4.9829494494e-01
1.41250000,4.9959151505e-01
1.41500000,4.9046928892e-01
1.41750000,4.7111850720e-01
1.42000000,4.4194272330e-01
1.42250000,4.0355038738e-01
1.42500000,3.5674215741e-01
1.42750000,3.0249420172e-01
1.43000000,2.4193784135e-01
1.43250000,1.7633595680e-01
1.43500000,1.0705665110e-01
1.43750000,3.5544718540e-02
1.44000000,-3.6708485974e-02
1.44250000,-1.0819614859e-01
1.44500000,-1.7742742056e-01
1.44750000,-2.4295850930e-01
1.45000000,-3.0342278820e-01
1.45250000,-3.5755929710e-01
1.45500000,-4.0423903913e-01
1.45750000,-4.4248852553e-01
1.46000000,-4.7151007742e-01
1.46250000,-4.9069846107e-01
1.46500000,-4.9965350983e-01
1.46750000,-4.9818846947e-01
1.47000000,-4.8633389288e-01
1.47250000,-4.6433700285e-01
1.47500000,-4.3265653640e-01
1.47750000,-3.9195317793e-01
1.48000000,-3.4307578092e-01
1.48250000,-2.8704366542e-01
1.48500000,-2.2502536045e-01
1.48750000,-1.5831423484e-01
1.49000000,-8.8301524421e-02
1.49250000,-1.6447318376e-02
1.49500000,5.5749890410e-02
1.49750000,1.2678445586e-01
1.50000000,1.9517497837e-01
1.50250000,2.5949519892e-01
1.50500000,3.1840374308e-01
1.50750000,3.7067209496e-01
1.51000000,4.1521021743e-01
1.51250000,4.5108928440e-01
1.51500000,4.7756105122e-01
1.51750000,4.9407345897e-01
1.52000000,5.0028214750e-01
1.52250000,4.9605763692e-01
1.52500000,4.8148802781e-01
1.52750000,4.5687716400e-01
1.53000000,4.2273829594e-01
1.53250000,3.7978337710e-01
1.53500000,3.2890821643e-01
1.53750000,2.7117379656e-01
1.54000000,2.0778414748e-01
1.54250000,1.4006123688e-01
1.54500000,6.9417400982e-02
1.54750000,-2.6741091295e-03
1.55000000,-7.4709851684e-02
1.55250000,-1.4518754792e-01
1.55500000,-2.1263741155e-01
1.55750000,-2.7565280062e-01
1.56000000,-3.3291955251e-01
1.56250000,-3.8324339028e-01
1.56500000,-4.2557482891e-01
1.56750000,-4.5903106192e-01
1.57000000,-4.8291437194e-01
1.57250000,-4.9672668137e-01
1.57500000,-5.0017993961e-01
1.57750000,-4.9320213024e-01
1.58000000,-4.7593877289e-01
1.58250000,-4.4874988848e-01
1.58500000,-4.1220249116e-01
1.58750000,-3.6705876336e-01
1.59000000,-3.1426016084e-01
1.59250000,-2.5490777892e-01
1.59500000,-1.9023938956e-01
1.59750000,-1.2160362810e-01
1.60000000,-5.0431867968e-02
1.60250000,2.1791630118e-02
1.60500000,9.3560671818e-02
1.60750000,1.6337854032e-01
1.61000000,2.2978920980e-01
1.61250000,2.9140771031e-01
1.61500000,3.4694901082e-01
1.61750000,3.9525481806e-01
1.62000000,4.3531773227e-01
1.62250000,4.6630225622e-01
1.62500000,4.8756221910e-01
1.62750000,4.9865425227e-01
1.63000000,4.9934703546e-01
1.63250000,4.8962612096e-01
1.63500000,4.6969423482e-01
1.63750000,4.3996704916e-01
1.64000000,4.0106451345e-01
1.64250000,3.5379792567e-01
1.64500000,2.9915301303e-01
1.64750000,2.3826937497e-01
1.65000000,1.7241671723e-01
1.65250000,1.0296837263e-01
1.65500000,3.1372660714e-02
1.65750000,-4.0877316437e-02
1.66000000,-1.1227481228e-01
1.66250000,-1.8133085844e-01
1.66500000,-2.4660531662e-01
1.66750000,-3.0673691216e-01
1.67000000,-3.6047162285e-01
1.67250000,-4.0668883120e-01
1.67500000,-4.4442469442e-01
1.67750000,-4.7289224504e-01
1.68000000,-4.9149780282e-01
1.68250000,-4.9985335573e-01
1.68500000,-4.9778465182e-01
1.68750000,-4.8533483314e-01
1.69000000,-4.6276353605e-01
1.69250000,-4.3054147660e-01
1.69500000,-3.8934063392e-01
1.69750000,-3.4002023634e-01
1.70000000,-2.8360884252e-01
1.70250000,-2.2128289120e-01
1.70500000,-1.5434216704e-01
1.70750000,-8.4182694084e-02
1.71000000,-1.2267622182e-02
1.71250000,5.9903286444e-02
1.71500000,1.3082493419e-01
1.71750000,1.9901827633e-01
1.72000000,2.6306116593e-01
1.72250000,3.2161801224e-01
1.72500000,3.7346763387e-01
1.72750000,4.1752872615e-01
1.73000000,4.5288241130e-01
1.73250000,4.7879140129e-01
1.73500000,4.9471537372e-01
1.73750000,5.0032224004e-01
1.74000000,4.9549507113e-01
1.74250000,4.8033453579e-01
1.74500000,4.5515680141e-01
1.74750000,4.2048694029e-01
1.75000000,3.7704797959e-01
1.75250000,3.2574582275e-01
1.75500000,2.6765035728e-01
1.75750000,2.0397314261e-01
1.76000000,1.3604214351e-01
1.76250000,6.5274035837e-02
1.76500000,-6.8553377121e-03
1.76750000,-7.8841745729e-02
1.77000000,-1.4918393830e-01
1.77250000,-2.1641495503e-01
1.77500000,-2.7913271793e-01
1.77750000,-3.3602927125e-01
1.78000000,-3.8591805843e-01
1.78250000,-4.2775866725e-01
1.78500000,-4.6067852731e-01
1.78750000,-4.8399110709e-01
1.79000000,-4.9721023137e-01
1.79250000,-5.0006022021e-01
1.79500000,-4.9248163814e-01
1.79750000,-4.7463253368e-01
1.80000000,-4.4688514331e-01
1.80250000,-4.0981812859e-01
1.80500000,-3.6420450840e-01
1.80750000,-3.1099553791e-01
1.81000000,-2.5130087052e-01
1.81250000,-1.8636541644e-01
1.81500000,-1.1754338054e-01
1.81750000,-4.6270020919e-02
1.82000000,2.5968282871e-02
1.82250000,9.7665027728e-02
1.82500000,1.6732500456e-01
1.82750000,2.3349548032e-01
1.83000000,2.9479649421e-01
1.83250000,3.4994963627e-01
1.83500000,3.9780470811e-01
1.83750000,4.3736370993e-01
1.84000000,4.6780165336e-01
1.84250000,4.8848376637e-01
1.84500000,4.9897873112e-01
1.84750000,4.9906767902e-01
1.85000000,4.8874875509e-01
1.85250000,4.6823715667e-01
1.85500000,4.3796064556e-01
1.85750000,3.9855062720e-01
1.86000000,3.5082898294e-01
1.86250000,2.9579093002e-01
1.86500000,2.3458426667e-01
1.86750000,1.6848543522e-01
1.87000000,9.8872902345e-02
1.87250000,2.7198411666e-02
1.87500000,-4.5043291828e-02
1.87750000,-1.1634563413e-01
1.88000000,-1.8522163128e-01
1.88250000,-2.5023489982e-01
1.88500000,-3.1002961209e-01
1.88750000,-3.6335877149e-01
1.89000000,-4.0911021812e-01
1.89250000,-4.4632982249e-01
1.89500000,-4.7424138353e-01
1.89750000,-4.9226281594e-01
1.90000000,-5.0001828942e-01
1.90250000,-4.9734606644e-01
1.90500000,-4.8430187523e-01
1.90750000,-4.6115774756e-01
1.91000000,-4.2839634566e-01
1.91250000,-3.8670089644e-01
1.91500000,-3.3694094308e-01
1.91750000,-2.8015421099e-01
1.92000000,-2.1752496646e-01
1.92250000,-1.5035931923e-01
1.92500000,-8.0057984013e-02
1.92750000,-8.0870691561e-03
1.93000000,6.4052498536e-02
1.93250000,1.3485627507e-01
1.93500000,2.0284767387e-01
1.93750000,2.6660875946e-01
1.94000000,3.2480981801e-01
1.94250000,3.7623708795e-01
1.94500000,4.1981807260e-01
1.94750000,4.5464390665e-01
1.95000000,4.7998831021e-01
1.95250000,4.9532273511e-01
1.95500000,5.0032738761e-01
1.95750000,4.9489789752e-01
1.96000000,4.7914749484e-01
1.96250000,4.5340464841e-01
1.96500000,4.1820621576e-01
1.96750000,3.7428624719e-01
1.97000000,3.2256067738e-01
1.97250000,2.6410822398e-01
1.97500000,2.0014789125e-01
1.97750000,1.3201354830e-01
1.98000000,6.1126111631e-02
1.98250000,-1.1036087484e-02
1.98500000,-8.2968133078e-02
1.98750000,-1.5316990895e-01
1.99000000,-2.2017738303e-01
1.99250000,-2.8259313923e-01
1.99500000,-3.3911552006e-01
1.99750000,-3.8856577215e-01
2.00000000,-4.2991262881e-01
2.00250000,-4.6229381663e-01
2.00500000,-4.8503403792e-01
2.00750000,-4.9765905376e-01
2.01000000,-4.9990557414e-01
2.01250000,-4.9172674869e-01
2.01500000,-4.7329314380e-01
2.01750000,-4.4498918548e-01
2.02000000,-4.0740514231e-01
2.02250000,-3.6132481559e-01
2.02500000,-3.0770919352e-01
2.02750000,-2.4767641004e-01
2.03000000,-1.8247842664e-01
2.03250000,-1.1347492317e-01
2.03500000,-4.2104942145e-02
2.03750000,3.0143121871e-02
2.04000000,1.0176256223e-01
2.04250000,1.7125978200e-01
2.04500000,2.3718544237e-01
2.04750000,2.9816468807e-01
2.05000000,3.5292581951e-01
2.05250000,4.0032681353e-01
2.05500000,4.3937913995e-01
2.05750000,4.6926837693e-01
2.06000000,4.8937119551e-01
2.06250000,4.9926835884e-01
2.06500000,4.9875346523e-01
2.06750000,4.8783725261e-01
2.07000000,4.6674737454e-01
2.07250000,4.3592365263e-01
2.07500000,3.9600890421e-01
2.07750000,3.4783553658e-01
2.08000000,2.9240818751e-01
2.08250000,2.3088277386e-01
2.08500000,1.6454238536e-01
2.08750000,9.4770526289e-02
2.09000000,2.3022262947e-02
2.09250000,-4.9206121172e-02
2.09500000,-1.2040832984e-01
2.09750000,-1.8909946732e-01
2.10000000,-2.5384700537e-01
2.10250000,-3.1330065803e-01
2.10500000,-3.6622054135e-01
2.10750000,-4.1150303077e-01
2.11000000,-4.4820377669e-01
2.11250000,-4.7555739866e-01
2.11500000,-4.9299344699e-01
