metric,value
rel_err,0.002053596136026671
omega_meas,7.680385169998406
omega_theory,7.672511090904744
omega2_over_k2_meas,1.0027349474422287
omega2_over_k2_theory,1.0006799549533372
energy_drift,0.00044017382716825
