time,entropy
0.0,7.845649542337824
0.005,7.848455578297718
0.01,7.857193490841933
0.015,7.875096948011473
0.02,7.911063081222302
0.025,7.987067887215115
0.03,8.14611349801162
0.035,8.345564434957641
0.04,8.219734322179438
0.045,8.182873832798116
0.05,8.10925539162995
0.055,8.066115255697138
0.06,8.050200315529572
0.065,8.05320945668289
0.07,8.071191310155843
0.075,8.10297491067353
0.08,8.148325257478845
0.085,8.207094130581225
0.09,8.278940749103917
0.095,8.35585833710186
0.1,8.42294646510999
0.105,8.458238525761178
0.11,8.449149023585726
0.115,8.410759496927605
0.12,8.399044136298258
0.125,8.424328780559984
0.13,8.455217992580646
0.135,8.483033011681421
0.14,8.508236883234826
0.145,8.533432395368166
0.15,8.558369048661506
0.155,8.582249297207202
0.16,8.602117047554259
0.165,8.61561554411609
0.17,8.621047272292625
0.17500000000000002,8.618933863234261
0.18,8.612146176677179
0.185,8.604745225796638
0.19,8.600575367661332
0.195,8.6027306799161
0.2,8.612925073687503
0.20500000000000002,8.627970123766858
0.21,8.644305659979102
0.215,8.65965761058336
0.22,8.672855437310519
0.225,8.68346261952788
0.23,8.691485824168492
0.23500000000000001,8.69732355823651
0.24,8.701569664253356
0.245,8.704922211735322
0.25,8.708062940670882
0.255,8.711535614760457
0.26,8.715676890934928
0.265,8.720607216849173
0.27,8.726278950073254
0.275,8.73255669490161
0.28,8.739224635022033
0.28500000000000003,8.74602908820801
0.29,8.752795491918397
0.295,8.759436073497508
0.3,8.765931308531142
0.305,8.772303265901742
0.31,8.778592676470925
0.315,8.784841312450977
0.32,8.791077790470823
0.325,8.797311432077375
0.33,8.803531359579726
0.335,8.809711650196594
0.34,8.815822170797205
0.34500000000000003,8.821843417849204
0.35000000000000003,8.827784970733735
0.355,8.833706571370405
0.36,8.839729630882292
0.365,8.845987155146553
0.37,8.852610359411894
0.375,8.859710936482722
0.38,8.86733547932513
0.385,8.875417702191836
0.39,8.88374645752771
0.395,8.89196351101148
0.4,8.899593381346106
0.405,8.906111536061179
0.41000000000000003,8.91102282183019
0.41500000000000004,8.913928623035812
0.42,8.914707832456875
0.425,8.913625114919146
0.43,8.911627802722743
0.435,8.91072319000761
0.44,8.913229583558817
0.445,8.919770146498598
0.45,8.930126080285104
0.455,8.943230839313095
0.46,8.957262268827408
0.465,8.970175732449528
0.47000000000000003,8.980424892614266
0.47500000000000003,8.987483093960542
0.48,8.991684639456654
0.485,8.993486386979773
0.49,8.993074882630935
0.495,8.989371787405762
0.5,8.980313696343185
0.505,8.963760775903081
0.51,8.94240484842976
0.515,8.930568071676682
0.52,8.927724250454911
0.525,8.917817493694834
0.53,8.889579276560415
0.535,8.843247115553833
0.54,8.789809275139202
0.545,8.742414200543939
0.55,8.710595231641806
0.555,8.698378549206364
0.56,8.707481010941411
0.5650000000000001,8.737453764429436
0.5700000000000001,8.78726930945793
0.5750000000000001,8.854535467941552
0.58,8.929847538350081
0.585,8.990789030062244
0.59,9.030653468236247
0.595,9.057800396626149
0.6,8.904659486592355
0.605,8.621980552243901
0.61,8.398874304751898
0.615,8.281775786648694
0.62,8.240419351823892
0.625,8.243953033904436
0.63,8.27438755980982
0.635,8.32212131799815
0.64,8.382287943329658
0.645,8.4516568381999
0.65,8.525177720700855
0.655,8.588872826686208
0.66,8.609279569135069
0.665,8.562748270524896
0.67,8.657249286284483
0.675,8.788038507584258
0.68,8.689357822313712
0.685,8.541237390543051
0.6900000000000001,8.455357098185011
0.6950000000000001,8.43096333071161
0.7000000000000001,8.449343474628964
0.705,8.496533697655778
0.71,8.56453776147671
0.715,8.648527024787615
0.72,8.745335669099557
0.725,8.849126962150144
0.73,8.950168793944371
0.735,9.035119563163995
0.74,9.092433251491123
0.745,9.122696895364701
0.75,9.146443267460155
0.755,9.157489045267752
0.76,9.154513448297045
0.765,9.147492271288982
0.77,9.146473194177526
0.775,9.156078036040864
0.78,9.176242316762444
0.785,9.204530264727506
0.79,9.236416385435373
0.795,9.267408112642917
0.8,9.29340541888342
0.805,9.31204221280684
0.81,9.323310269471254
0.8150000000000001,9.329205482968154
0.8200000000000001,9.333014297945951
0.8250000000000001,9.339040563791642
0.8300000000000001,9.34918924479037
0.835,9.362044168324395
0.84,9.375988037129737
0.845,9.389810357487093
0.85,9.402571058055424
0.855,9.413680279916644
0.86,9.42274157873879
0.865,9.429659508640588
0.87,9.434622117535135
0.875,9.438062883631417
0.88,9.440583983909942
0.885,9.44282634120303
0.89,9.445346286607432
0.895,9.448545365609055
0.9,9.452640916608667
0.905,9.457640393766628
0.91,9.463334370043293
0.915,9.469438495349603
0.92,9.47568976703179
0.925,9.481880316807475
0.93,9.487864915694477
0.935,9.493558335116749
0.9400000000000001,9.498923780907358
0.9450000000000001,9.50396008214226
0.9500000000000001,9.508689766263164
0.9550000000000001,9.513147925489397
0.96,9.517374612957175
0.965,9.5214092416717
0.97,9.52528842245005
0.975,9.529046341026827
0.98,9.532716465952728
0.985,9.536338179768986
0.99,9.539966531966872
0.995,9.543685210776715
1.0,9.54759915728488
1.0050000000000001,9.551783026931236
1.01,9.556293145560065
1.0150000000000001,9.561163922028815
1.02,9.566378597093786
1.025,9.57184244616059
1.03,9.577367946642234
1.035,9.582680820514316
1.04,9.587450556690603
1.045,9.591319673406822
1.05,9.59397262760578
1.055,9.595205920847905
1.06,9.595003506024126
1.065,9.59370612542532
1.07,9.592203920515482
1.075,9.592025662615413
1.08,9.594047491798964
1.085,9.598457598073525
1.09,9.604903654954327
1.095,9.612452647603678
1.1,9.619808686196397
1.105,9.62577978847732
1.11,9.629787279445008
1.115,9.631858395258861
1.12,9.632606739001067
1.125,9.632475276412377
1.1300000000000001,9.63148641712683
1.135,9.628567845733361
1.1400000000000001,9.622234407450156
1.145,9.612248799659714
1.1500000000000001,9.604213309212799
1.155,9.603273223134778
1.16,9.600194947398444
1.165,9.583605915205784
1.17,9.546908278652829
1.175,9.493200507458486
1.18,9.433434814900838
1.185,9.380638444527584
1.19,9.343747311494678
1.195,9.327828843801253
1.2,9.334156948716732
1.205,9.361147823820646
1.21,9.404397549419969
1.215,9.45473022763986
1.22,9.495540041447851
1.225,9.515201298597578
1.23,9.548911660528976
1.235,9.559700365663971
1.24,9.458527674953679
1.245,9.26802353779995
1.25,9.081683662542352
1.2550000000000001,8.949826955521674
1.26,8.875759023495624
1.2650000000000001,8.84756711463127
1.27,8.852541503257651
1.2750000000000001,8.88097290067184
1.28,8.92482422403572
1.285,8.974789366586588
1.29,9.01574616927783
1.295,9.021161090740762
1.3,8.965505936314653
1.305,8.933538270173262
1.31,9.051922935985784
1.315,9.142583832440259
1.32,9.119792622036265
1.325,9.050439649719333
1.33,8.995196210188425
1.335,8.970945973335425
1.34,8.97609069413312
1.345,9.003469142298355
1.35,9.047154411066916
1.355,9.102650136876449
1.36,9.167360152003145
1.365,9.236539209191902
1.37,9.302425072972103
1.375,9.359582897239402
1.3800000000000001,9.408662823318938
1.385,9.462429889464406
1.3900000000000001,9.515245159063198
1.395,9.55149053370664
1.4000000000000001,9.572370810245864
1.405,9.586855310332432
1.41,9.602666219782437
1.415,9.622065378034032
1.42,9.643723984753658
1.425,9.663730927417467
1.43,9.677932934272242
1.435,9.683575715635603
1.44,9.681620612290644
1.445,9.677924693658422
1.45,9.67959612460385
1.455,9.68795032031943
1.46,9.704767722404203
1.465,9.728789053872722
1.47,9.754683388218004
1.475,9.779205539334836
1.48,9.801622004828356
1.485,9.822125580223037
1.49,9.840488016152872
1.495,9.855568759884697
1.5,9.866010267856707
1.5050000000000001,9.87082387500185
1.51,9.869851012183773
1.5150000000000001,9.863973489081145
1.52,9.85505541837314
1.5250000000000001,9.845618978603927
1.53,9.838394827232541
1.5350000000000001,9.836258336660705
1.54,9.839667660002698
1.545,9.846751604792082
1.55,9.855525263228266
1.555,9.864785153157218
1.56,9.873834354770839
1.565,9.882134021929438
1.57,9.889229257535009
1.575,9.894825739836943
1.58,9.898816860148681
1.585,9.901314926103364
1.59,9.902619208169959
1.595,9.90313227951553
1.6,9.903298166906799
1.605,9.903501722365641
1.61,9.904027344454766
1.615,9.905034678360785
1.62,9.906581806793241
1.625,9.908581476146308
1.6300000000000001,9.91085284843636
1.635,9.913262332753522
1.6400000000000001,9.915732295073898
1.645,9.918238101029916
1.6500000000000001,9.920796838041746
1.655,9.923438512855633
1.6600000000000001,9.926171452838302
1.665,9.928950960856117
1.67,9.93165722559733
1.675,9.934092907577101
1.68,9.936006010899852
1.685,9.93712270869873
1.69,9.937189935824328
1.695,9.936063104527744
1.7,9.933767945197664
1.705,9.930654781442112
1.71,9.92758313430475
1.715,9.925801302393367
1.72,9.925924711658414
1.725,9.928132538281218
1.73,9.932138264696619
1.735,9.937159767985026
1.74,9.942114377245158
1.745,9.945991259217575
1.75,9.948235860243734
1.7550000000000001,9.948804824480398
1.76,9.947918466401305
1.7650000000000001,9.945763083375883
1.77,9.941970335918473
1.7750000000000001,9.935576576021255
1.78,9.92548558516419
1.7850000000000001,9.912526081731478
1.79,9.903018778354252
1.795,9.899260450794301
1.8,9.893992432803731
1.805,9.878527385366457
1.81,9.847395323255721
1.815,9.802546105957994
1.82,9.75245220406443
1.825,9.707672842437322
1.83,9.676008395687369
1.835,9.661843371558465
1.84,9.665052135851628
1.845,9.682114551318643
1.85,9.705960786543574
1.855,9.724335129137291
1.86,9.722592228864164
1.865,9.704559473193886
1.87,9.713770067493488
1.875,9.722840861909852
1.8800000000000001,9.664971300225547
1.885,9.535028520268025
1.8900000000000001,9.389505719485935
1.895,9.276370528912597
1.9000000000000001,9.211097583318436
1.905,9.189960729196311
1.9100000000000001,9.201935081768326
1.915,9.234128926630198
1.92,9.272086661875726
1.925,9.29854391687174
1.93,9.291208772898546
1.935,9.225522729534795
1.94,9.103081105720205
1.945,9.048384639834236
1.95,9.160135286460577
1.955,9.29223912880733
1.96,9.312073832543394
1.965,9.242309017203233
1.97,9.152552153639533
1.975,9.095739709766885
1.98,9.100149918598012
1.985,9.167597561625351
1.99,9.26386146325984
1.995,9.353020375913232
2.0,9.417936526781782
2.005,9.453922062168571
2.0100000000000002,9.46709400000929
2.015,9.47296145532335
2.02,9.49185303146513
2.025,9.542122567356087
2.0300000000000002,9.604262718955766
2.035,9.64107210785297
2.04,9.641256955658156
2.045,9.634595883885325
2.05,9.629122799776727
2.055,9.632358995093238
2.06,9.670804163240955
2.065,9.722340303657585
2.07,9.761401239702819
2.075,9.782644271062068
2.08,9.791385698099985
2.085,9.796236126654502
2.09,9.80474364710774
2.095,9.821120362549209
2.1,9.846082123903404
2.105,9.874802378834328
2.11,9.897200736135087
2.115,9.907989375898602
2.12,9.908046479788167
2.125,9.904739793201461
2.13,9.908674740844143
2.1350000000000002,9.919414845043985
2.14,9.93296986442017
2.145,9.945782118699292
2.15,9.956308501261994
2.1550000000000002,9.964657353067963
2.16,9.971897076269862
2.165,9.979283047466307
2.17,9.987101566130722
2.1750000000000003,9.994640484559365
2.18,10.00094981642615
2.185,10.00553004145182
2.19,10.008358019915251
2.195,10.009801055014442
2.2,10.01041105191672
2.205,10.010755033710584
2.21,10.011440144184348
2.215,10.012585451404505
2.22,10.01416227046969
2.225,10.016083946067079
2.23,10.018286586330275
2.235,10.020760490954274
2.24,10.023613276024246
2.245,10.0271327173684
2.25,10.031566582597126
2.255,10.036902525873842
2.2600000000000002,10.042823851153528
2.265,10.048851194995583
2.27,10.054499813003854
2.275,10.059308261992992
2.2800000000000002,10.062863760801878
2.285,10.064851808090582
2.29,10.065075521687318
2.295,10.06347531476722
2.3000000000000003,10.060147812363407
2.305,10.055381770382256
2.31,10.049685617293367
2.315,10.04381359614582
2.32,10.038733605586405
2.325,10.035455504503723
2.33,10.03425039577816
2.335,10.034641725235469
2.34,10.036030186843803
2.345,10.038054997152935
2.35,10.040829216425038
2.355,10.044766986165989
2.36,10.049836551546404
2.365,10.055783325770216
2.37,10.062070815503667
2.375,10.06785414485162
2.38,10.072127544876667
2.3850000000000002,10.074020880572835
2.39,10.073099643929865
2.395,10.069469028459404
2.4,10.063461662364599
2.4050000000000002,10.055530872462006
2.41,10.045674645138885
2.415,10.033665396872856
2.42,10.019412895524809
2.4250000000000003,10.004713617577142
2.43,9.995913527773226
2.435,9.994235164933432
2.44,9.993416940936953
2.445,9.985911358971528
2.45,9.96624717055714
2.455,9.934731014431852
2.46,9.896955506023392
2.465,9.86033950212935
2.47,9.830826187855823
2.475,9.812058478110565
2.48,9.804417195948652
2.485,9.805980066468365
2.49,9.813007999472765
2.495,9.818850321412246
2.5,9.817372113569085
2.505,9.816596850231896
2.5100000000000002,9.837989501215356
2.515,9.833140716033071
2.52,9.75512701345026
2.525,9.634142427907697
2.5300000000000002,9.527086000485056
2.535,9.456717524622261
2.54,9.41933951371244
2.545,9.403021863650077
2.5500000000000003,9.397388454359952
2.555,9.394606808062864
2.56,9.388110024816413
2.565,9.372335737437831
2.57,9.34323144750234
2.575,9.308047200122166
2.58,9.334116754565493
2.585,9.536823782972984
2.59,9.64123218558555
2.595,9.39434111126429
2.6,9.152108491100744
2.605,9.140298298481287
2.61,9.210675049703866
2.615,9.278638876825351
2.62,9.331401030874282
2.625,9.370049440415468
2.63,9.397816047005607
2.6350000000000002,9.418001088452625
2.64,9.432442378570435
2.645,9.439791817918247
2.65,9.44230546204051
2.6550000000000002,9.454659425574686
2.66,9.5302006036518
2.665,9.633028364191908
2.67,9.616864042368782
2.6750000000000003,9.545343272121539
2.68,9.541876162377587
2.685,9.573591666915322
2.69,9.604105824349869
2.695,9.62939211941637
2.7,9.653237374034894
2.705,9.68058140737703
2.71,9.712426175209638
2.715,9.746525757531764
2.72,9.777538727465762
2.725,9.800615644220851
2.73,9.816759772795233
2.735,9.826751663069075
2.74,9.836261282086975
2.745,9.856979590288276
2.75,9.883012025360163
