step,energy,drift,timestamp
0,8.8339769069e+00,0.000000e+00,2025-11-05T01:43:42.111265Z
1,8.8339963826e+00,2.204638e-06,2025-11-05T01:43:42.112840Z
2,8.8340286533e+00,5.857660e-06,2025-11-05T01:43:42.116899Z
3,8.8340734379e+00,1.092725e-05,2025-11-05T01:43:42.117977Z
4,8.8341303475e+00,1.736937e-05,2025-11-05T01:43:42.119021Z
5,8.8341988893e+00,2.512826e-05,2025-11-05T01:43:42.119998Z
6,8.8342784724e+00,3.413701e-05,2025-11-05T01:43:42.121344Z
7,8.8343684143e+00,4.431837e-05,2025-11-05T01:43:42.122803Z
8,8.8344679483e+00,5.558555e-05,2025-11-05T01:43:42.124260Z
9,8.8345762321e+00,6.784320e-05,2025-11-05T01:43:42.125221Z
10,8.8346923566e+00,8.098841e-05,2025-11-05T01:43:42.127308Z
11,8.8348153561e+00,9.491186e-05,2025-11-05T01:43:42.128535Z
12,8.8349442182e+00,1.094990e-04,2025-11-05T01:43:42.129873Z
13,8.8350778948e+00,1.246311e-04,2025-11-05T01:43:42.130985Z
14,8.8352153130e+00,1.401867e-04,2025-11-05T01:43:42.132171Z
15,8.8353553858e+00,1.560429e-04,2025-11-05T01:43:42.133402Z
16,8.8354970236e+00,1.720762e-04,2025-11-05T01:43:42.134667Z
17,8.8356391446e+00,1.881641e-04,2025-11-05T01:43:42.136459Z
18,8.8357806853e+00,2.041865e-04,2025-11-05T01:43:42.138173Z
19,8.8359206110e+00,2.200259e-04,2025-11-05T01:43:42.139436Z
20,8.8360579249e+00,2.355698e-04,2025-11-05T01:43:42.141752Z
21,8.8361916775e+00,2.507105e-04,2025-11-05T01:43:42.142889Z
22,8.8363209742e+00,2.653468e-04,2025-11-05T01:43:42.144109Z
23,8.8364449829e+00,2.793845e-04,2025-11-05T01:43:42.145370Z
24,8.8365629408e+00,2.927372e-04,2025-11-05T01:43:42.146588Z
25,8.8366741594e+00,3.053271e-04,2025-11-05T01:43:42.147722Z
26,8.8367780291e+00,3.170851e-04,2025-11-05T01:43:42.148886Z
27,8.8368740232e+00,3.279515e-04,2025-11-05T01:43:42.150138Z
28,8.8369616996e+00,3.378765e-04,2025-11-05T01:43:42.151383Z
29,8.8370407032e+00,3.468196e-04,2025-11-05T01:43:42.152807Z
30,8.8371107656e+00,3.547506e-04,2025-11-05T01:43:42.154752Z
31,8.8371717050e+00,3.616489e-04,2025-11-05T01:43:42.156377Z
32,8.8372234245e+00,3.675035e-04,2025-11-05T01:43:42.157620Z
33,8.8372659101e+00,3.723129e-04,2025-11-05T01:43:42.159130Z
34,8.8372992275e+00,3.760844e-04,2025-11-05T01:43:42.160456Z
35,8.8373235177e+00,3.788340e-04,2025-11-05T01:43:42.161793Z
36,8.8373389934e+00,3.805858e-04,2025-11-05T01:43:42.163258Z
37,8.8373459328e+00,3.813714e-04,2025-11-05T01:43:42.164827Z
38,8.8373446749e+00,3.812290e-04,2025-11-05T01:43:42.166069Z
39,8.8373356127e+00,3.802031e-04,2025-11-05T01:43:42.167347Z
40,8.8373191872e+00,3.783438e-04,2025-11-05T01:43:42.168946Z
41,8.8372958809e+00,3.757055e-04,2025-11-05T01:43:42.170709Z
42,8.8372662109e+00,3.723469e-04,2025-11-05T01:43:42.172244Z
43,8.8372307219e+00,3.683296e-04,2025-11-05T01:43:42.173620Z
44,8.8371899800e+00,3.637176e-04,2025-11-05T01:43:42.174789Z
45,8.8371445657e+00,3.585768e-04,2025-11-05T01:43:42.176016Z
46,8.8370950677e+00,3.529736e-04,2025-11-05T01:43:42.177251Z
47,8.8370420764e+00,3.469750e-04,2025-11-05T01:43:42.178516Z
48,8.8369861785e+00,3.406474e-04,2025-11-05T01:43:42.179818Z
49,8.8369279513e+00,3.340562e-04,2025-11-05T01:43:42.181035Z
50,8.8368679576e+00,3.272649e-04,2025-11-05T01:43:42.183021Z
51,8.8368067414e+00,3.203353e-04,2025-11-05T01:43:42.184398Z
52,8.8367448232e+00,3.133262e-04,2025-11-05T01:43:42.186030Z
53,8.8366826973e+00,3.062936e-04,2025-11-05T01:43:42.187541Z
54,8.8366208277e+00,2.992900e-04,2025-11-05T01:43:42.189062Z
55,8.8365596465e+00,2.923643e-04,2025-11-05T01:43:42.190343Z
56,8.8364995510e+00,2.855616e-04,2025-11-05T01:43:42.191640Z
57,8.8364409027e+00,2.789226e-04,2025-11-05T01:43:42.192991Z
58,8.8363840262e+00,2.724842e-04,2025-11-05T01:43:42.194621Z
59,8.8363292083e+00,2.662789e-04,2025-11-05T01:43:42.195874Z
60,8.8362766983e+00,2.603348e-04,2025-11-05T01:43:42.197534Z
61,8.8362267080e+00,2.546759e-04,2025-11-05T01:43:42.198977Z
62,8.8361794124e+00,2.493221e-04,2025-11-05T01:43:42.200271Z
63,8.8361349510e+00,2.442891e-04,2025-11-05T01:43:42.201592Z
64,8.8360934287e+00,2.395888e-04,2025-11-05T01:43:42.203508Z
65,8.8360549178e+00,2.352294e-04,2025-11-05T01:43:42.205517Z
66,8.8360194594e+00,2.312155e-04,2025-11-05T01:43:42.207397Z
67,8.8359870660e+00,2.275486e-04,2025-11-05T01:43:42.209370Z
68,8.8359577233e+00,2.242270e-04,2025-11-05T01:43:42.211473Z
69,8.8359313923e+00,2.212464e-04,2025-11-05T01:43:42.213062Z
70,8.8359080122e+00,2.185998e-04,2025-11-05T01:43:42.215147Z
71,8.8358875025e+00,2.162781e-04,2025-11-05T01:43:42.217022Z
72,8.8358697655e+00,2.142703e-04,2025-11-05T01:43:42.219060Z
73,8.8358546885e+00,2.125636e-04,2025-11-05T01:43:42.221079Z
