t,projection
0.33750000,3.1351896306e-01
0.34000000,2.7339570210e-01
0.34250000,2.3057736294e-01
0.34500000,1.8548603990e-01
0.34750000,1.3856623390e-01
0.35000000,9.0280470670e-02
0.35250000,4.1104741262e-02
0.35500000,-8.4761901708e-03
0.35750000,-5.7973565077e-02
0.36000000,-1.0689944859e-01
0.36250000,-1.5477153948e-01
0.36500000,-2.0111792459e-01
0.36750000,-2.4548173087e-01
0.37000000,-2.8742562909e-01
0.37250000,-3.2653614500e-01
0.37500000,-3.6242773523e-01
0.37750000,-3.9474658793e-01
0.38000000,-4.2317411053e-01
0.38250000,-4.4743007041e-01
0.38500000,-4.6727535734e-01
0.38750000,-4.8251434060e-01
0.39000000,-4.9299679743e-01
0.39250000,-4.9861939396e-01
0.39500000,-4.9932670379e-01
0.39750000,-4.9511175441e-01
0.40000000,-4.8601609591e-01
0.40250000,-4.7212939142e-01
0.40500000,-4.5358853318e-01
0.40750000,-4.3057629315e-01
0.41000000,-4.0331952121e-01
0.41250000,-3.7208690898e-01
0.41500000,-3.3718634107e-01
0.41750000,-2.9896186007e-01
0.42000000,-2.5779027497e-01
0.42250000,-2.1407744675e-01
0.42500000,-1.6825428740e-01
0.42750000,-1.2077251213e-01
0.43000000,-7.2100186466e-02
0.43250000,-2.2717112094e-02
0.43500000,2.6889902862e-02
0.43750000,7.6231842727e-02
0.44000000,1.2482230488e-01
0.44250000,1.7218229460e-01
0.44500000,2.1784494693e-01
0.44750000,2.6136012890e-01
0.45000000,3.0229887686e-01
0.45250000,3.4025762512e-01
0.45500000,3.7486218418e-01
0.45750000,4.0577142949e-01
0.46000000,4.3268066410e-01
0.46250000,4.5532462235e-01
0.46500000,4.7348008480e-01
0.46750000,4.8696807864e-01
0.47000000,4.9565564205e-01
0.47250000,4.9945713480e-01
0.47500000,4.9833508259e-01
0.47750000,4.9230054635e-01
0.48000000,4.8141301331e-01
0.48250000,4.6577981051e-01
0.48500000,4.4555504682e-01
0.48750000,4.2093809378e-01
0.49000000,3.9217162020e-01
0.49250000,3.5953920003e-01
0.49500000,3.2336251690e-01
0.49750000,2.8399819306e-01
0.50000000,2.4183427387e-01
0.50250000,1.9728640250e-01
0.50500000,1.5079372264e-01
0.50750000,1.0281454950e-01
0.51000000,5.3821851826e-02
0.51250000,4.2985894875e-03
0.51500000,-4.5267047456e-02
0.51750000,-9.4386451222e-02
0.52000000,-1.4257541290e-01
0.52250000,-1.8935889570e-01
0.52500000,-2.3427571773e-01
0.52750000,-2.7688309826e-01
0.53000000,-3.1676102256e-01
0.53250000,-3.5351638232e-01
0.53500000,-3.8678685081e-01
0.53750000,-4.1624445465e-01
0.54000000,-4.4159880688e-01
0.54250000,-4.6259996955e-01
0.54500000,-4.7904091754e-01
0.54750000,-4.9075957940e-01
0.55000000,-4.9764043499e-01
0.55250000,-4.9961565425e-01
0.55500000,-4.9666576588e-01
0.55750000,-4.8881984928e-01
0.56000000,-4.7615524787e-01
0.56250000,-4.5879680665e-01
0.56500000,-4.3691564155e-01
0.56750000,-4.1072745257e-01
0.57000000,-3.8049039743e-01
0.57250000,-3.4650254678e-01
0.57500000,-3.0909894580e-01
0.57750000,-2.6864831143e-01
0.58000000,-2.2554939767e-01
0.58250000,-1.8022706466e-01
0.58500000,-1.3312809059e-01
0.58750000,-8.4716767370e-02
0.59000000,-3.5470323810e-02
0.59250000,1.4125778854e-02
0.59500000,6.3582632517e-02
0.59750000,1.1241270176e-01
0.60000000,1.6013462987e-01
0.60250000,2.0627798398e-01
0.60500000,2.5038789245e-01
0.60750000,2.9202952894e-01
0.61000000,3.3079239883e-01
0.61250000,3.6629438577e-01
0.61500000,3.9818551853e-01
0.61750000,4.2615142094e-01
0.62000000,4.4991641092e-01
0.62250000,4.6924621811e-01
0.62500000,4.8395029329e-01
0.62750000,4.9388368673e-01
0.63000000,4.9894847709e-01
0.63250000,4.9909473672e-01
0.63500000,4.9432102382e-01
0.63750000,4.8467439666e-01
0.64000000,4.7024994970e-01
0.64250000,4.5118987615e-01
0.64500000,4.2768206626e-01
0.64750000,3.9995825516e-01
0.65000000,3.6829173843e-01
0.65250000,3.3299467802e-01
0.65500000,2.9441502507e-01
0.65750000,2.5293308978e-01
0.66000000,2.0895779249e-01
0.66250000,1.6292263256e-01
0.66500000,1.1528141507e-01
0.66750000,6.6503777275e-02
0.67000000,1.7070559016e-02
0.67250000,-3.2530937277e-02
0.67500000,-8.1811750329e-02
0.67750000,-1.3028608009e-01
0.68000000,-1.7747607667e-01
0.68250000,-2.2291655084e-01
0.68500000,-2.6615955984e-01
0.68750000,-3.0677882302e-01
0.69000000,-3.4437392412e-01
0.69250000,-3.7857425841e-01
0.69500000,-4.0904268608e-01
0.69750000,-4.3547885569e-01
0.70000000,-4.5762216494e-01
0.70250000,-4.7525432968e-01
0.70500000,-4.8820153569e-01
0.70750000,-4.9633615210e-01
0.71000000,-4.9957798952e-01
0.71250000,-4.9789509062e-01
0.71500000,-4.9130404505e-01
0.71750000,-4.7986982597e-01
0.72000000,-4.6370514956e-01
0.72250000,-4.4296936383e-01
0.72500000,-4.1786687788e-01
0.72750000,-3.8864514680e-01
0.73000000,-3.5559223237e-01
0.73250000,-3.1903396338e-01
0.73500000,-2.7933072366e-01
0.73750000,-2.3687389953e-01
0.74000000,-1.9208202157e-01
0.74250000,-1.4539663883e-01
0.74500000,-9.7277966137e-02
0.74750000,-4.8200347409e-02
0.75000000,1.3524203602e-03
0.75250000,5.0891856249e-02
0.75500000,9.9929610762e-02
0.75750000,1.4798227987e-01
0.76000000,1.9457617032e-01
0.76250000,2.3925196919e-01
0.76500000,2.8156927170e-01
0.76750000,3.2111092266e-01
0.77000000,3.5748712867e-01
0.77250000,3.9033930061e-01
0.77500000,4.1934358858e-01
0.77750000,4.4421407432e-01
0.78000000,4.6470558974e-01
0.78250000,4.8061613371e-01
0.78500000,4.9178886340e-01
0.78750000,4.9811364035e-01
0.79000000,4.9952811621e-01
0.79250000,4.9601834737e-01
0.79500000,4.8761893242e-01
0.79750000,4.7441267104e-01
0.80000000,4.5652974782e-01
0.80250000,4.3414644892e-01
0.80500000,4.0748342425e-01
0.80750000,3.7680351240e-01
0.81000000,3.4240914958e-01
0.81250000,3.0463938829e-01
0.81500000,2.6386655501e-01
0.81750000,2.2049257989e-01
0.82000000,1.7494503460e-01
0.82250000,1.2767291740e-01
0.82500000,7.9142227017e-02
0.82750000,2.9831368959e-02
0.83000000,-1.9773560554e-02
0.83250000,-6.9183566404e-02
0.83500000,-1.1791157499e-01
0.83750000,-1.6547723569e-01
0.84000000,-2.1141165608e-01
0.84250000,-2.5526202416e-01
0.84500000,-2.9659607208e-01
0.84750000,-3.3500633736e-01
0.85000000,-3.7011417956e-01
0.85250000,-4.0157351285e-01
0.85500000,-4.2907421764e-01
0.85750000,-4.5234519767e-01
0.86000000,-4.7115705244e-01
0.86250000,-4.8532433859e-01
0.86500000,-4.9470739794e-01
0.86750000,-4.9921373424e-01
0.87000000,-4.9879892496e-01
0.87250000,-4.9346705920e-01
0.87500000,-4.8327069739e-01
0.87750000,-4.6831035315e-01
0.88000000,-4.4873350247e-01
0.88250000,-4.2473312986e-01
0.88500000,-3.9654582605e-01
0.88750000,-3.6444945563e-01
0.89000000,-3.2876041797e-01
0.89250000,-2.8983052821e-01
0.89500000,-2.4804354914e-01
0.89750000,-2.0381140814e-01
0.90000000,-1.5757013650e-01
0.90250000,-1.0977557110e-01
0.90500000,-6.0898860855e-02
0.90750000,-1.1421822256e-02
0.91000000,3.8167810302e-02
0.91250000,8.7381192491e-02
0.91500000,1.3573318899e-01
0.91750000,1.8274715582e-01
0.92000000,2.2795963905e-01
0.92250000,2.7092494337e-01
0.92500000,3.1121952573e-01
0.92750000,3.4844617047e-01
0.93000000,3.8223790504e-01
0.93250000,4.1226161753e-01
0.93500000,4.3822134038e-01
0.93750000,4.5986116804e-01
0.94000000,4.7696777956e-01
0.94250000,4.8937254152e-01
0.94500000,4.9695317033e-01
0.94750000,4.9963493773e-01
0.95000000,4.9739140742e-01
0.95250000,4.9024469564e-01
0.95500000,4.7826525321e-01
0.95750000,4.6157117098e-01
0.96000000,4.4032701576e-01
0.96250000,4.1474220803e-01
0.96500000,3.8506895753e-01
0.96750000,3.5159977701e-01
0.97000000,3.1466459872e-01
0.97250000,2.7462752200e-01
0.97500000,2.3188322405e-01
0.97750000,1.8685306932e-01
0.98000000,1.3998095573e-01
0.98250000,9.1728938883e-02
0.98500000,4.2572677155e-02
0.98750000,-7.0032572050e-03
0.99000000,-5.6510154907e-02
0.99250000,-1.0545998721e-01
0.99500000,-1.5337021680e-01
0.99750000,-1.9976855456e-01
1.00000000,-2.4419761530e-01
1.00250000,-2.8621942653e-01
1.00500000,-3.2541974594e-01
1.00750000,-3.6141214491e-01
1.01000000,-3.9384181781e-01
1.01250000,-4.2238907966e-01
1.01500000,-4.4677251746e-01
1.01750000,-4.6675176433e-01
1.02000000,-4.8212986900e-01
1.02250000,-4.9275523728e-01
1.02500000,-4.9852312651e-01
1.02750000,-4.9937667803e-01
1.03000000,-4.9530747770e-01
1.03250000,-4.8635563886e-01
1.03500000,-4.7260940687e-01
1.03750000,-4.5420428925e-01
1.04000000,-4.3132171984e-01
1.04250000,-4.0418727026e-01
1.04500000,-3.7306842629e-01
1.04750000,-3.3827195106e-01
1.05000000,-3.0014086100e-01
1.05250000,-2.5905104452e-01
1.05500000,-2.1540755649e-01
1.05750000,-1.6964062540e-01
1.06000000,-1.2220141216e-01
1.06250000,-7.3557562713e-02
1.06500000,-2.4188598050e-02
1.06750000,2.5418812801e-02
1.07000000,7.4775650261e-02
1.07250000,1.2339536485e-01
1.07500000,1.7079867349e-01
1.07750000,2.1651828419e-01
1.08000000,2.6010350250e-01
1.08250000,3.0112467436e-01
1.08500000,3.3917742155e-01
1.08750000,3.7388662799e-01
1.09000000,4.0491013749e-01
1.09250000,4.3194212674e-01
1.09500000,4.5471611997e-01
1.09750000,4.7300761589e-01
1.10000000,4.8663630071e-01
1.10250000,4.9546782569e-01
1.10500000,4.9941513147e-01
1.10750000,4.9843930634e-01
1.11000000,4.9254996978e-01
1.11250000,4.8180517765e-01
1.11500000,4.6631084988e-01
1.11750000,4.4621972635e-01
1.12000000,4.2172986118e-01
1.12250000,3.9308267041e-01
1.12500000,3.6056055210e-01
1.12750000,3.2448410255e-01
1.13000000,2.8520895594e-01
1.13250000,2.4312227852e-01
1.13500000,1.9863895204e-01
1.13750000,1.5219748392e-01
1.14000000,1.0425568452e-01
1.14250000,5.5286154192e-02
1.14500000,5.7716244039e-03
1.14750000,-4.3799800862e-02
1.15000000,-9.2939456765e-02
1.15250000,-1.4116293475e-01
1.15500000,-1.8799485777e-01
1.15750000,-2.3297356643e-01
1.16000000,-2.7565566993e-01
1.16250000,-3.1562041693e-01
1.16500000,-3.5247384324e-01
1.16750000,-3.8585265542e-01
1.17000000,-4.1542781206e-01
1.17250000,-4.4090776737e-01
1.17500000,-4.6204134525e-01
1.17750000,-4.7862021526e-01
1.18000000,-4.9048094633e-01
1.18250000,-4.9750661783e-01
1.18500000,-4.9962797215e-01
1.18750000,-4.9682409742e-01
1.19000000,-4.8912263365e-01
1.19250000,-4.7659950028e-01
1.19500000,-4.5937814776e-01
1.19750000,-4.3762834062e-01
1.20000000,-4.1156448395e-01
1.20250000,-3.8144350985e-01
1.20500000,-3.4756234465e-01
1.20750000,-3.1025498185e-01
1.21000000,-2.6988918971e-01
1.21250000,-2.2686288584e-01
1.21500000,-1.8160021464e-01
1.21750000,-1.3454736614e-01
1.22000000,-8.6168177573e-02
1.22250000,-3.6939560963e-02
1.22500000,1.2653198186e-02
1.22750000,6.2121224729e-02
1.23000000,1.1097687311e-01
1.23250000,1.5873853446e-01
1.23500000,2.0493538422e-01
1.23750000,2.4911202341e-01
1.24000000,2.9083296788e-01
1.24250000,3.2968694120e-01
1.24500000,3.6529092895e-01
1.24750000,3.9729395439e-01
1.25000000,4.2538053832e-01
1.25250000,4.4927380902e-01
1.25500000,4.6873823158e-01
1.25750000,4.8358192975e-01
1.26000000,4.9365857743e-01
1.26250000,4.9886884111e-01
1.26500000,4.9916135910e-01
1.26750000,4.9453324781e-01
1.27000000,4.8503013020e-01
1.27250000,4.7074568604e-01
1.27500000,4.5182072842e-01
1.27750000,4.2844181566e-01
1.28000000,4.0083941222e-01
1.28250000,3.6928561690e-01
1.28500000,3.3409148046e-01
1.28750000,2.9560393941e-01
1.29000000,2.5420239595e-01
1.29250000,2.1029497794e-01
1.29500000,1.6431451560e-01
1.29750000,1.1671427480e-01
1.30000000,6.7963488852e-02
1.30250000,1.8542732912e-02
1.30500000,-3.1060813448e-02
1.30750000,-8.0358168742e-02
1.31000000,-1.2886336986e-01
1.31250000,-1.7609826256e-01
1.31500000,-2.2159721508e-01
1.31750000,-2.6491170815e-01
1.32000000,-3.0561475647e-01
1.32250000,-3.4330511784e-01
1.32500000,-3.7761124846e-01
1.32750000,-4.0819496563e-01
1.33000000,-4.3475478137e-01
1.33250000,-4.5702887454e-01
1.33500000,-4.7479767174e-01
1.33750000,-4.8788601184e-01
1.34000000,-4.9616487270e-01
1.34250000,-4.9955264303e-01
1.34500000,-4.9801592688e-01
1.34750000,-4.9156987289e-01
1.35000000,-4.8027802491e-01
1.35250000,-4.6425169566e-01
1.35500000,-4.4364886936e-01
1.35750000,-4.1867264440e-01
1.36000000,-3.8956923124e-01
1.36250000,-3.5662552530e-01
1.36500000,-3.2016627881e-01
1.36750000,-2.8055089946e-01
1.37000000,-2.3816990746e-01
1.37250000,-1.9344108584e-01
1.37500000,-1.4680536208e-01
1.37750000,-9.8722461461e-02
1.38000000,-4.9666375270e-02
1.38250000,-1.2068824030e-04
1.38500000,4.9426188509e-02
1.38750000,9.8485832131e-02
1.39000000,1.4657462282e-01
1.39250000,1.9321851124e-01
1.39500000,2.3795769160e-01
1.39750000,2.8035113433e-01
1.40000000,3.1998093365e-01
1.40250000,3.5645642721e-01
1.40500000,3.8941804715e-01
1.40750000,4.1854086465e-01
1.41000000,4.4353779300e-01
1.41250000,4.6416241767e-01
1.41500000,4.8021142538e-01
1.41750000,4.9152660832e-01
1.42000000,4.9799642378e-01
1.42250000,4.9955709366e-01
1.42500000,4.9619323318e-01
1.42750000,4.8793800260e-01
1.43000000,4.7487278027e-01
1.43250000,4.5712636043e-01
1.43500000,4.3487368363e-01
1.43750000,4.0833411213e-01
1.44000000,3.7776926754e-01
1.44250000,3.4348045177e-01
1.44500000,3.0580567686e-01
1.44750000,2.6511633292e-01
1.45000000,2.2181352710e-01
1.45250000,1.7632412948e-01
1.45500000,1.2909656511e-01
1.45750000,8.0596393543e-02
1.46000000,3.1301719426e-02
1.46250000,-1.8301520558e-02
1.46500000,-6.7724347943e-02
1.46750000,-1.1647956273e-01
1.47000000,-1.6408654613e-01
1.47250000,-2.1007599833e-01
1.47500000,-2.5399456487e-01
1.47750000,-2.9540930560e-01
1.48000000,-3.3391196258e-01
1.48250000,-3.6912298461e-01
1.48500000,-4.0069526872e-01
1.48750000,-4.2831758187e-01
1.49000000,-4.5171762903e-01
1.49250000,-4.7066473737e-01
1.49500000,-4.8497213022e-01
1.49750000,-4.9449876828e-01
1.50000000,-4.9915073991e-01
1.50250000,-4.9888218695e-01
1.50500000,-4.9369575673e-01
1.50750000,-4.8364257601e-01
1.51000000,-4.6882174696e-01
1.51250000,-4.4937937024e-01
1.51500000,-4.2550710478e-01
1.51750000,-3.9744027842e-01
1.52000000,-3.6545556812e-01
1.52250000,-3.2986827254e-01
1.52500000,-2.9102920386e-01
1.52750000,-2.4932122957e-01
1.53000000,-2.0515549825e-01
1.53250000,-1.5896738652e-01
1.53500000,-1.1121220723e-01
1.53750000,-6.2360721034e-02
1.54000000,-1.2894495769e-02
1.54250000,3.6698840764e-02
1.54500000,8.5930407728e-02
1.54750000,1.3431489053e-01
1.55000000,1.8137532497e-01
1.55250000,2.2664779902e-01
1.55500000,2.6968602602e-01
1.55750000,3.1006574404e-01
1.56000000,3.4738889819e-01
1.56250000,3.8128756454e-01
1.56500000,4.1142757705e-01
1.56750000,4.3751182174e-01
1.57000000,4.5928316553e-01
1.57250000,4.7652699100e-01
1.57500000,4.8907331211e-01
1.57750000,4.9679844982e-01
1.58000000,4.9962625131e-01
1.58250000,4.9752884073e-01
1.58500000,4.9052689389e-01
1.58750000,4.7868943454e-01
1.59000000,4.6213315390e-01
1.59250000,4.4102126036e-01
1.59500000,4.1556187060e-01
1.59750000,3.8600595800e-01
1.60000000,3.5264487862e-01
1.60250000,3.1580749908e-01
1.60500000,2.7585695463e-01
1.60750000,2.3318706946e-01
1.61000000,1.8821847447e-01
1.61250000,1.4139446075e-01
1.61500000,9.3176609722e-02
1.61750000,4.4040242976e-02
1.62000000,-5.5302633618e-03
1.62250000,-5.5046253509e-02
1.62500000,-1.0401960909e-01
1.62750000,-1.5196756092e-01
1.63000000,-1.9841744800e-01
1.63250000,-2.4291137699e-01
1.63500000,-2.8501073594e-01
1.63750000,-3.2430051810e-01
1.64000000,-3.6039341292e-01
1.64250000,-3.9293362414e-01
1.64500000,-4.2160037708e-01
1.64750000,-4.4611108084e-01
1.65000000,-4.6622411398e-01
1.65250000,-4.8174120638e-01
1.65500000,-4.9250939375e-01
1.65750000,-4.9842252555e-01
1.66000000,-4.9942231133e-01
1.66250000,-4.9549889542e-01
1.66500000,-4.8669095405e-01
1.66750000,-4.7308531406e-01
1.67000000,-4.5481609705e-01
1.67250000,-4.3206339716e-01
1.67500000,-4.0505150581e-01
1.67750000,-3.7404670062e-01
1.68000000,-3.3935462053e-01
1.68250000,-3.0131725290e-01
1.68500000,-2.6030956220e-01
1.68750000,-2.1673579376e-01
1.69000000,-1.7102548876e-01
1.69250000,-1.2362924992e-01
1.69500000,-7.5014299544e-02
1.69750000,-2.5659873741e-02
1.70000000,2.3947501781e-02
1.70250000,7.3318807791e-02
1.70500000,1.2196735218e-01
1.70750000,1.6941356768e-01
1.71000000,2.1518973932e-01
1.71250000,2.5884461509e-01
1.71500000,2.9994785426e-01
1.71750000,3.3809426962e-01
1.72000000,3.7290782170e-01
1.72250000,4.0404532572e-01
1.72500000,4.3119983462e-01
1.72750000,4.5410366487e-01
1.73000000,4.7253103526e-01
1.73250000,4.8630029258e-01
1.73500000,4.9527570236e-01
1.73750000,4.9936878686e-01
1.74000000,4.9853919730e-01
1.74250000,4.9279511160e-01
1.74500000,4.8219315378e-01
1.74750000,4.6683783573e-01
1.75000000,4.4688052700e-01
1.75250000,4.2251796260e-01
1.75500000,3.9399030366e-01
1.75750000,3.6157876991e-01
1.76000000,3.2560286755e-01
1.76250000,2.8641723957e-01
1.76500000,2.4440816977e-01
1.76750000,1.9998977486e-01
1.77000000,1.5359992218e-01
1.77250000,1.0569591329e-01
1.77500000,5.6749975971e-02
1.77750000,7.2446091491e-03
1.78000000,-4.2332173529e-02
1.78250000,-9.1491654410e-02
1.78500000,-1.3974922951e-01
1.78750000,-1.8662918566e-01
1.79000000,-2.3166938996e-01
1.79250000,-2.7442584540e-01
1.79500000,-3.1447706770e-01
1.79750000,-3.5142824021e-01
1.80000000,-3.8491510592e-01
1.80250000,-4.1460755826e-01
1.80500000,-4.4021289517e-01
1.80750000,-4.6147870455e-01
1.81000000,-4.7819535246e-01
1.81250000,-4.9019804963e-01
1.81500000,-4.9736847598e-01
1.81750000,-4.9963594692e-01
1.82000000,-4.9697811019e-01
1.82250000,-4.8942116620e-01
1.82500000,-4.7703960973e-01
1.82750000,-4.5995549561e-01
1.83000000,-4.3833723550e-01
1.83250000,-4.1239793771e-01
1.83500000,-3.8239330648e-01
1.83750000,-3.4861912125e-01
1.84000000,-3.1140832094e-01
1.84250000,-2.7112772191e-01
1.84500000,-2.2817440195e-01
1.84750000,-1.8297178601e-01
1.85000000,-1.3596547210e-01
1.85250000,-8.7618838738e-02
1.85500000,-3.8408477011e-02
1.85750000,1.1180507527e-02
1.86000000,6.0659276938e-02
1.86250000,1.0954007976e-01
1.86500000,1.5734105917e-01
1.86750000,2.0359100301e-01
1.87000000,2.4783398892e-01
1.87250000,2.8963387870e-01
1.87500000,3.2857861770e-01
1.87750000,3.6428429675e-01
1.88000000,3.9639893667e-01
1.88250000,4.2460595798e-01
1.88500000,4.4862730171e-01
1.88750000,4.6822617044e-01
1.89000000,4.8320936256e-01
1.89250000,4.9342917689e-01
1.89500000,4.9878486860e-01
1.89750000,4.9922364241e-01
1.90000000,4.9474117295e-01
1.90250000,4.8538164750e-01
1.90500000,4.7123733031e-01
1.90750000,4.5244765314e-01
1.91000000,4.2919784072e-01
1.91250000,4.0171708490e-01
1.91500000,3.7027628527e-01
1.91750000,3.3518537872e-01
1.92000000,2.9679028414e-01
1.92250000,2.5546949242e-01
1.92500000,2.1163033536e-01
1.92750000,1.6570497029e-01
1.93000000,1.1814611996e-01
1.93250000,6.9422609641e-02
1.93500000,2.0014745621e-02
1.93750000,-2.9590419615e-02
1.94000000,-7.8903888624e-02
1.94250000,-1.2743953944e-01
1.94500000,-1.7471891768e-01
1.94750000,-2.2027595302e-01
1.95000000,-2.6366155365e-01
1.95250000,-3.0444803329e-01
1.95500000,-3.4223332729e-01
1.95750000,-3.7664495605e-01
1.96000000,-4.0734369684e-01
1.96250000,-4.3402692785e-01
1.96500000,-4.5643161132e-01
1.96750000,-4.7433688651e-01
1.97000000,-4.8756624693e-01
1.97250000,-4.9598928028e-01
1.97500000,-4.9952295406e-01
1.97750000,-4.9813243402e-01
1.98000000,-4.9183142764e-01
1.98250000,-4.8068204893e-01
1.98500000,-4.6479420615e-01
1.98750000,-4.4432451836e-01
1.99000000,-4.1947477152e-01
1.99250000,-3.9048992927e-01
1.99500000,-3.5765571818e-01
1.99750000,-3.2129581112e-01
2.00000000,-2.8176863650e-01
2.00250000,-2.3946384503e-01
2.00500000,-1.9479846859e-01
2.00750000,-1.4821280919e-01
2.01000000,-1.0016609862e-01
2.01250000,-5.1131971395e-02
2.01500000,-1.5937957917e-03
2.01750000,4.7960091121e-02
2.02000000,9.7041197389e-02
2.02250000,1.4516569164e-01
2.02500000,1.9185917257e-01
2.02750000,2.3666134551e-01
2.03000000,2.7913055994e-01
2.03250000,3.1884816313e-01
2.03500000,3.5542262718e-01
2.03750000,3.8849340859e-01
2.04000000,4.1773450246e-01
2.04250000,4.4285765613e-01
2.04500000,4.6361521077e-01
2.04750000,4.7980254269e-01
2.05000000,4.9126008054e-01
2.05250000,4.9787487828e-01
2.05500000,4.9958172860e-01
2.05750000,4.9636380572e-01
2.06000000,4.8825283127e-01
2.06250000,4.7532876155e-01
2.06500000,4.5771899936e-01
2.06750000,4.3559713810e-01
2.07000000,4.0918125047e-01
2.07250000,3.7873173884e-01
2.07500000,3.4454876818e-01
2.07750000,3.0696930714e-01
2.08000000,2.6636380625e-01
2.08250000,2.2313254614e-01
2.08500000,1.7770169162e-01
2.08750000,1.3051909062e-01
2.09000000,8.2049859467e-02
2.09250000,3.2771797795e-02
2.09500000,-1.6829321471e-02
2.09750000,-6.6264540772e-02
2.10000000,-1.1504653796e-01
2.10250000,-1.6269443020e-01
2.10500000,-2.0873851445e-01
2.10750000,-2.5272489767e-01
2.11000000,-2.9421997120e-01
2.11250000,-3.3281468520e-01
2.11500000,-3.6812858097e-01
2.11750000,-3.9981354145e-01
