step,energy,drift,timestamp
0,2.4570453294e-06,0.000000e+00,2025-11-05T01:44:42.756006Z
25,1.6592899574e-03,6.743192e+02,2025-11-05T01:44:42.883891Z
50,6.3659799253e-03,2.589909e+03,2025-11-05T01:44:42.982258Z
75,1.4069858128e-02,5.725332e+03,2025-11-05T01:44:43.094524Z
100,2.4685020664e-02,1.004563e+04,2025-11-05T01:44:43.215940Z
125,3.8093758995e-02,1.550289e+04,2025-11-05T01:44:43.338595Z
150,5.4148505184e-02,2.203706e+04,2025-11-05T01:44:43.446634Z
175,7.2674247461e-02,2.957690e+04,2025-11-05T01:44:43.556653Z
200,9.3471362421e-02,3.804118e+04,2025-11-05T01:44:43.685773Z
225,1.1631880157e-01,4.733993e+04,2025-11-05T01:44:43.817763Z
250,1.4097756217e-01,5.737587e+04,2025-11-05T01:44:43.933044Z
275,1.6719436646e-01,6.804592e+04,2025-11-05T01:44:44.029841Z
300,1.9470546986e-01,7.924274e+04,2025-11-05T01:44:44.155348Z
325,2.2324051883e-01,9.085631e+04,2025-11-05T01:44:44.285578Z
350,2.5252638093e-01,1.027754e+05,2025-11-05T01:44:44.417409Z
375,2.8229087341e-01,1.148894e+05,2025-11-05T01:44:44.501842Z
400,3.1226632148e-01,1.270892e+05,2025-11-05T01:44:44.617361Z
425,3.4219288338e-01,1.392691e+05,2025-11-05T01:44:44.742624Z
450,3.7182158660e-01,1.513277e+05,2025-11-05T01:44:44.867859Z
475,4.0091702932e-01,1.631694e+05,2025-11-05T01:44:44.973127Z
500,4.2925971133e-01,1.747047e+05,2025-11-05T01:44:45.083598Z
525,4.5664796973e-01,1.858515e+05,2025-11-05T01:44:45.205018Z
550,4.8289950491e-01,1.965357e+05,2025-11-05T01:44:45.329120Z
575,5.0785249233e-01,2.066914e+05,2025-11-05T01:44:45.435226Z
600,5.3136628459e-01,2.162613e+05,2025-11-05T01:44:45.547774Z
625,5.5332171760e-01,2.251970e+05,2025-11-05T01:44:45.672713Z
650,5.7362104333e-01,2.334587e+05,2025-11-05T01:44:45.800620Z
675,5.9218751915e-01,2.410151e+05,2025-11-05T01:44:45.915195Z
700,6.0896469000e-01,2.478433e+05,2025-11-05T01:44:46.016129Z
725,6.2391540345e-01,2.539281e+05,2025-11-05T01:44:46.153088Z
750,6.3702060064e-01,2.592619e+05,2025-11-05T01:44:46.278228Z
775,6.4827792774e-01,2.638435e+05,2025-11-05T01:44:46.391215Z
800,6.5770021325e-01,2.676783e+05,2025-11-05T01:44:46.484947Z
825,6.6531385645e-01,2.707770e+05,2025-11-05T01:44:46.622550Z
850,6.7115717068e-01,2.731552e+05,2025-11-05T01:44:46.747865Z
875,6.7527872193e-01,2.748326e+05,2025-11-05T01:44:46.856959Z
900,6.7773569929e-01,2.758326e+05,2025-11-05T01:44:46.951130Z
925,6.7859234905e-01,2.761813e+05,2025-11-05T01:44:47.072252Z
950,6.7791849981e-01,2.759070e+05,2025-11-05T01:44:47.205271Z
975,6.7578820110e-01,2.750400e+05,2025-11-05T01:44:47.334241Z
1000,6.7227849337e-01,2.736116e+05,2025-11-05T01:44:47.438479Z
1025,6.6746832163e-01,2.716539e+05,2025-11-05T01:44:47.551655Z
1050,6.6143759967e-01,2.691994e+05,2025-11-05T01:44:47.671746Z
1075,6.5426642660e-01,2.662808e+05,2025-11-05T01:44:47.805281Z
1100,6.4603445327e-01,2.629304e+05,2025-11-05T01:44:47.907349Z
1125,6.3682039257e-01,2.591804e+05,2025-11-05T01:44:48.009621Z
1150,6.2670166463e-01,2.550621e+05,2025-11-05T01:44:48.136622Z
1175,6.1575416539e-01,2.506066e+05,2025-11-05T01:44:48.268063Z
1200,6.0405214441e-01,2.458439e+05,2025-11-05T01:44:48.382214Z
1225,5.9166817593e-01,2.408037e+05,2025-11-05T01:44:48.483034Z
1250,5.7867320646e-01,2.355149e+05,2025-11-05T01:44:48.613145Z
1275,5.6513666190e-01,2.300056e+05,2025-11-05T01:44:48.735609Z
1300,5.5112659803e-01,2.243036e+05,2025-11-05T01:44:48.851613Z
1325,5.3670987874e-01,2.184361e+05,2025-11-05T01:44:48.944899Z
1350,5.2195236744e-01,2.124299e+05,2025-11-05T01:44:49.061552Z
1375,5.0691911788e-01,2.063115e+05,2025-11-05T01:44:49.186393Z
1400,4.9167455217e-01,2.001071e+05,2025-11-05T01:44:49.308568Z
1425,4.7628261579e-01,1.938426e+05,2025-11-05T01:44:49.415112Z
1450,4.6080690167e-01,1.875441e+05,2025-11-05T01:44:49.528498Z
1475,4.4531073754e-01,1.812373e+05,2025-11-05T01:44:49.653974Z
1500,4.2985723251e-01,1.749478e+05,2025-11-05T01:44:49.781259Z
1525,4.1450928024e-01,1.687013e+05,2025-11-05T01:44:49.890008Z
1550,3.9932951770e-01,1.625233e+05,2025-11-05T01:44:50.004224Z
1575,3.8438023989e-01,1.564390e+05,2025-11-05T01:44:50.125305Z
1600,3.6972327282e-01,1.504737e+05,2025-11-05T01:44:50.255303Z
1625,3.5541980835e-01,1.446523e+05,2025-11-05T01:44:50.372638Z
1650,3.4153020524e-01,1.389994e+05,2025-11-05T01:44:50.479604Z
1675,3.2811376122e-01,1.335390e+05,2025-11-05T01:44:50.593836Z
1700,3.1522846106e-01,1.282947e+05,2025-11-05T01:44:50.729917Z
1725,3.0293070576e-01,1.232896e+05,2025-11-05T01:44:50.848217Z
1750,2.9127502851e-01,1.185459e+05,2025-11-05T01:44:50.956171Z
1775,2.8031380312e-01,1.140847e+05,2025-11-05T01:44:51.090210Z
1800,2.7009695047e-01,1.099265e+05,2025-11-05T01:44:51.215390Z
1825,2.6067164790e-01,1.060905e+05,2025-11-05T01:44:51.341937Z
1850,2.5208204561e-01,1.025946e+05,2025-11-05T01:44:51.449872Z
1875,2.4436899381e-01,9.945545e+04,2025-11-05T01:44:51.583372Z
1900,2.3756978367e-01,9.668821e+04,2025-11-05T01:44:51.713921Z
1925,2.3171790524e-01,9.430654e+04,2025-11-05T01:44:51.847513Z
1950,2.2684282495e-01,9.232242e+04,2025-11-05T01:44:51.960992Z
1975,2.2296978459e-01,9.074612e+04,2025-11-05T01:44:52.105087Z
2000,2.2011962296e-01,8.958612e+04,2025-11-05T01:44:52.230294Z
2025,2.1830862078e-01,8.884906e+04,2025-11-05T01:44:52.344199Z
2050,2.1754836938e-01,8.853964e+04,2025-11-05T01:44:52.449787Z
2075,2.1784566364e-01,8.866064e+04,2025-11-05T01:44:52.562213Z
2100,2.1920241958e-01,8.921283e+04,2025-11-05T01:44:52.683436Z
2125,2.2161561698e-01,9.019498e+04,2025-11-05T01:44:52.827675Z
2150,2.2507726679e-01,9.160385e+04,2025-11-05T01:44:52.927451Z
2175,2.2957440284e-01,9.343415e+04,2025-11-05T01:44:53.057727Z
2200,2.3508909762e-01,9.567859e+04,2025-11-05T01:44:53.178678Z
