metric,value
rel_err,0.009044925445653813
omega_meas,39.70275032298124
omega_theory,39.88353182629546
omega2_over_k2_meas,0.9909566319804082
omega2_over_k2_theory,1.0000015716414417
energy_drift,6.964178403034872e-05
