time,KE,GE,PE,H_total
0.195,0.5171374519002705,0.4887957426815806,6.731515293763919e-06,1.0059399260971449
0.2,0.5107512797087891,0.49508349298857507,6.7681985040759004e-06,1.0058415408958683
0.20500000000000002,0.5054150859224202,0.5003095153937326,6.8161084086012535e-06,1.0057314174245613
0.21,0.5017798801270396,0.5038474490177405,6.863521711273083e-06,1.0056341926664911
0.215,0.49997876274767317,0.5055787410826214,6.902486367202679e-06,1.0055644063166616
0.22,0.49975770630160826,0.5057619999819235,6.929094895648613e-06,1.0055266353784273
0.225,0.5006444779385302,0.504866248906002,6.9429111626231584e-06,1.005517669755695
0.23,0.5021093763382021,0.5034133183258463,6.9459234054929824e-06,1.005529640587454
0.23500000000000001,0.5036870952831604,0.501859096354835,6.941376502434607e-06,1.005553133014498
0.24,0.505046677767546,0.5005260077000788,6.9327499652610645e-06,1.00557961821759
0.245,0.5060116282472518,0.49958434858148687,6.923033652276845e-06,1.005602899862391
0.25,0.5065421981136626,0.4990704736150103,6.914343793832169e-06,1.0056195860724666
0.255,0.5066960243006109,0.49892587803732535,6.907839232316277e-06,1.0056288101771687
0.26,0.506582581365089,0.4990420304652129,6.903850737318542e-06,1.0056315156810394
0.265,0.5063230405062203,0.4992996681982133,6.902123126578955e-06,1.0056296108275602
0.27,0.5060220158772516,0.49959630408211925,6.902082123412381e-06,1.0056252220414943
0.275,0.5057528836355752,0.499860386686458,6.90306415900292e-06,1.0056201733861923
0.28,0.5055548522449148,0.5000539669249779,6.904477175475652e-06,1.0056157236470684
0.28500000000000003,0.5054380887250929,0.5001675290350148,6.905886246307258e-06,1.005612523646354
0.29,0.5053928158913652,0.5002109976354894,6.907035437113118e-06,1.0056107205622917
0.295,0.5053989523390366,0.5002042696318003,6.907825964379905e-06,1.0056101297968014
0.3,0.5054340471406126,0.5001694536244073,6.9082718374634e-06,1.0056104090368574
0.305,0.5054785093971443,0.5001257751109636,6.9084503905172015e-06,1.0056111929584983
0.31,0.5055181421033063,0.5000871210859669,6.908459164806308e-06,1.0056121716484379
0.315,0.5055446178920034,0.5000615893483348,6.908384696001274e-06,1.0056131156250343
0.32,0.5055547737427588,0.5000521809606466,6.9082842635312715e-06,1.005613862987669
0.325,0.5055495303960977,0.5000578512354027,6.908179084150827e-06,1.0056142898105846
0.33,0.5055329737196965,0.500074402985284,6.90805661223222e-06,1.0056142847615928
0.335,0.505511783908152,0.5000950528087377,6.9078799470299525e-06,1.0056137445968367
0.34,0.5054948612825423,0.5001108309075968,6.907603066503698e-06,1.0056125997932055
0.34500000000000003,0.5054927510074946,0.5001112116354418,6.907190970273737e-06,1.0056108698339066
0.35000000000000003,0.5055163720635197,0.5000854575499741,6.906643291209729e-06,1.0056087362567852
0.355,0.5055746508373948,0.5000250529809472,6.90601833531993e-06,1.0056066098366774
0.36,0.5056709666972483,0.49992728653876684,6.905452073753066e-06,1.005605158688089
0.365,0.5057988180993427,0.4997995371067333,6.905164049714428e-06,1.0056052603701258
0.37,0.5059377378562294,0.499663204305746,6.9054406086836444e-06,1.005607847602584
0.375,0.5060510779128418,0.4995556530395043,6.906586685507918e-06,1.0056136375390314
0.38,0.5060876313439144,0.4995282293324781,6.9088418619999156e-06,1.0056227695182545
0.385,0.5059889102798005,0.4996385993212304,6.912265235100756e-06,1.005634421866266
0.39,0.5057030324220129,0.49993657555598314,6.916606361436776e-06,1.0056465245843573
0.395,0.5052044922944595,0.5004443023267504,6.921194114246018e-06,1.0056557158153243
0.4,0.5045167433680358,0.5011340187292587,6.924887870203776e-06,1.0056576869851646
0.405,0.503731936080726,0.5019091456811626,6.926140779103078e-06,1.0056480079026677
0.41000000000000003,0.5030200960046309,0.5025963925072765,6.9232173084264605e-06,1.0056234117292158
0.41500000000000004,0.5026194407053618,0.5029570048521712,6.914582455495503e-06,1.0055833601399886
0.42,0.502801349960004,0.5027232826461657,6.899437063182457e-06,1.005531532043233
0.425,0.5038082870229047,0.5016615708837603,6.87831706533002e-06,1.0054767362237302
0.43,0.5057705573054486,0.49965529148815746,6.853615292094738e-06,1.0054327024088983
0.435,0.5086170180523455,0.49679246700622953,6.829839797198301e-06,1.0054163148983724
0.44,0.5120034883502589,0.49343384764110304,6.81341293200255e-06,1.005444149404294
0.445,0.5152876433561262,0.4902331840714663,6.811859207100539e-06,1.0055276392867996
0.45,0.5175774901954652,0.48808342820568035,6.8323374929379414e-06,1.0056677507386385
0.455,0.5178698703632761,0.4879737951528724,6.879639189791113e-06,1.0058505451553383
0.46,0.5152755319441862,0.490762785073008,6.95397356596281e-06,1.0060452709907601
0.465,0.5093007039403937,0.4968987322528427,7.049049295655947e-06,1.006206485242532
0.47000000000000003,0.5001273979668586,0.5061465038115415,7.151078055174612e-06,1.0062810528564554
0.47500000000000003,0.4888138806904563,0.5173986136692742,7.239311367510673e-06,1.006219733671098
0.48,0.4773316392915469,0.5286526986844372,7.288531918891448e-06,1.005991626507903
0.485,0.46837263641917837,0.5372184310864794,7.2735473095376706e-06,1.0055983410529674
0.49,0.4649030687676266,0.5401736063175693,7.175220158525717e-06,1.0050838503053543
0.495,0.4695027385294081,0.5350262415940908,6.9870108846481465e-06,1.0045359671343836
0.5,0.4836004747129995,0.5204693679952268,6.720549240701937e-06,1.0040765632574669
0.505,0.5067775765329902,0.4970560141477734,6.408544746967505e-06,1.0038399992255105
0.51,0.5363423452035084,0.4675939409170924,6.103526766779151e-06,1.0039423896473678
0.515,0.5673619420206728,0.4370797602174083,5.871534209416494e-06,1.0044475737722907
0.52,0.5932648979890311,0.41206738965361994,5.780907306961362e-06,1.005338068549958
0.525,0.6070046772323129,0.3994893737450535,5.887600557132268e-06,1.0064999385779234
0.53,0.6026238808314923,0.40509871569681416,6.219659871927895e-06,1.0077288161881786
0.535,0.5769154913187986,0.4318379393456735,6.764354462362638e-06,1.0087601950189344
0.54,0.5307835938586914,0.47853019509660977,7.46161404156574e-06,1.0093212505693427
0.545,0.46989809884340444,0.5392888085317581,8.206697939055622e-06,1.0091951140731015
0.55,0.40433643170322875,0.6039381467007738,8.863411860740406e-06,1.0082834418158633
0.555,0.3471044231240358,0.6595372395081458,9.286922704861058e-06,1.0066509495548865
0.56,0.3116938893313862,0.6928342151810983,9.352753400763198e-06,1.0045374572658854
0.5650000000000001,0.30910599060223287,0.6932141096511529,8.986457812055525e-06,1.0023290867111978
0.5700000000000001,0.3449755389041695,0.6555058446073424,8.187374322535026e-06,1.0004895708858343
0.5750000000000001,0.4175062544669396,0.5819498021266986,7.040175599005696e-06,0.9994630967692372
0.58,0.5168304655242412,0.48273283238693077,5.7098144640102846e-06,0.999569007725636
0.585,0.6261396099448175,0.3747693703668027,4.4186750907050285e-06,1.000913398986711
0.59,0.7245412117232496,0.2787967196150549,3.4086658283996846e-06,1.0033413400041329
0.595,0.7911703012004163,0.21527259941757468,2.8947631182283915e-06,1.0064457953811092
0.6,0.8097254648903045,0.19990817465348154,3.0191951719416548e-06,1.0096366587389578
0.605,0.7724121018141016,0.23984262963517555,3.816267362316822e-06,1.0122585477166395
0.61,0.6823233999582092,0.3314042768343458,5.19639237490348e-06,1.01373287318493
0.615,0.5535822546166445,0.46010260062848496,6.954334387838427e-06,1.0136918095795173
0.62,0.40905036254270655,0.6030124642300282,8.801681095193073e-06,1.01207162845383
0.625,0.27597542675034636,0.733155122096004,1.041820189392697e-05,1.0091409670482443
0.63,0.18045632017820232,0.8249865103779769,1.1512280726630289e-05,1.0054543428369058
0.635,0.14192782679221944,0.8597993751872965,1.1878133790268612e-05,1.0017390801133064
0.64,0.16891137602850378,0.829817466491385,1.1437715622660679e-05,0.9987402802355114
0.645,0.2570235871016575,0.7400253962801778,1.0258145289859939e-05,0.9970592415271252
0.65,0.38973406960350615,0.6072802925102024,8.540553606830896e-06,0.9970229026673155
0.655,0.5417357658137381,0.4568723958396738,6.582337878673959e-06,0.9986147439912906
0.66,0.6841880715684385,0.3172900841443886,4.720522671906081e-06,1.001482876235499
0.665,0.7906634286277925,0.21435581543478904,3.267946709185703e-06,1.0050225120092908
0.67,0.842477211241138,0.1660327123790024,2.4554068781599846e-06,1.0085123790270187
0.675,0.8322431467154514,0.17902680182186254,2.391391784275051e-06,1.0112723399290984
0.68,0.7649278250506104,0.24787463566504142,3.0470196097489386e-06,1.0128055077352616
0.685,0.6562672938383814,0.3566216736242627,4.268231929858846e-06,1.0128932356945741
0.6900000000000001,0.5290091001062891,0.48260898792868445,5.811494178471368e-06,1.011623899529152
0.6950000000000001,0.40790958647788067,0.601435932680509,7.394530488757964e-06,1.0093529136888786
0.7000000000000001,0.3146431637148835,0.6919556978050716,8.750983354635263e-06,1.0066076125033097
0.705,0.2637263836528615,0.7402264280162737,9.677809679234132e-06,1.0039624894788144
0.71,0.2602550650715759,0.7416500533715447,1.0066558327521226e-05,1.001915185001448
0.715,0.2997871476226167,0.7009937993844791,9.91372866861021e-06,1.0007908607357645
0.72,0.3701999649481124,0.6304842295275137,9.310149455075134e-06,1.0006935046250813
0.725,0.4549305102216982,0.5465711471587106,8.413635002454736e-06,1.0015100710154112
0.73,0.536762349456738,0.4661908472245077,7.4121582484523445e-06,1.0029606088394942
0.735,0.6012934387541268,0.4033778629634776,6.485907031578875e-06,1.004677787624636
0.74,0.6393893674637448,0.3668993884127534,5.775815436377378e-06,1.0062945316919345
0.745,0.6482341754305182,0.35927982221681076,5.36387668567548e-06,1.0075193615240148
0.75,0.6309476761587162,0.37723165974372896,5.26743361123353e-06,1.0081846033360564
0.755,0.5950548976509049,0.41320055829613905,5.446493211517486e-06,1.0082609024402556
0.76,0.5503016621439892,0.45753260876385804,5.820614037203026e-06,1.0078400915218844
0.765,0.5063774149124641,0.5007115939505286,6.290517346071336e-06,1.0070952993803388
0.77,0.4710375359182431,0.5351865750440895,6.759411234320708e-06,1.006230870373567
0.775,0.4489494340111787,0.5564782353101807,7.14992999180817e-06,1.0054348192513511
0.78,0.44137440200047634,0.5634619039858398,7.414203268994991e-06,1.004843720189585
0.785,0.4465967921358688,0.557920984212968,7.536412611530421e-06,1.0045253127614482
0.79,0.4608674877428116,0.543604106605433,7.528827971316252e-06,1.0044791231762158
0.795,0.4795629041259203,0.5250809737769765,7.4234308027282405e-06,1.0046513013336995
0.8,0.4982740613575966,0.5066761430771632,7.261684461234214e-06,1.004957466119221
0.805,0.5136141927097265,0.49168559021661606,7.084841203393152e-06,1.005306867767546
0.81,0.5236388070817499,0.48197660208397486,6.926544095388704e-06,1.0056223357098202
0.8150000000000001,0.5278785139396607,0.4779673372867217,6.808624762192128e-06,1.0058526598511446
0.8200000000000001,0.5270678156589957,0.4789019584538521,6.740147493422837e-06,1.0059765142603414
0.8250000000000001,0.5226988037939196,0.48329360709519215,6.71908715486931e-06,1.0059991299762667
0.8300000000000001,0.5165353140293717,0.4894021972055092,6.73565078950468e-06,1.0059442468856705
0.835,0.5101982349048342,0.4956392842172596,6.7761730651479864e-06,1.005844295295159
0.84,0.5048895242235681,0.5008350459440885,6.826677622410023e-06,1.0057313968452788
0.845,0.5012753522499716,0.5043486845481246,6.8755043326948835e-06,1.005630912302429
0.85,0.4995093564389146,0.5060419607390321,6.91475292475656e-06,1.0055582319308713
0.855,0.4993522011844205,0.506159448218092,6.940600280426995e-06,1.005518590002793
0.86,0.5003352220670302,0.5051668972475847,6.952758266195392e-06,1.0055090720728812
0.865,0.5019213591905194,0.5035934208215764,6.953433559163688e-06,1.005521733445655
0.87,0.503630778112786,0.501909092634274,6.946143055309147e-06,1.0055468168901154
0.875,0.5051158351222088,0.5004525692811155,6.934659616948138e-06,1.0055753390629414
0.88,0.5061855654453519,0.4994081923883614,6.922251096948595e-06,1.0056006800848103
0.885,0.5067906515104074,0.4988215855874581,6.9112647378875005e-06,1.0056191483626034
0.89,0.5069848498162451,0.4986379789563244,6.903022639367982e-06,1.0056297317952088
0.895,0.5068787526836802,0.49874771049468297,6.897942816205362e-06,1.0056333611211794
0.9,0.506598169059784,0.49902694873663317,6.895784030486859e-06,1.0056320135804477
0.905,0.5062542637370473,0.4993667510953494,6.895923078948985e-06,1.0056279107554758
0.91,0.5059275792144259,0.499688479282577,6.8975992245694674e-06,1.0056229560962275
0.915,0.5056642848159906,0.49994726731311134,6.900090987221509e-06,1.0056184522200893
0.92,0.5054809043668748,0.5001272524571698,6.902817303250823e-06,1.0056150596413478
0.925,0.5053732697095437,0.5002327414441298,6.905373586000902e-06,1.0056129165272594
0.93,0.5053260942926365,0.5002788289505609,6.9075224054899605e-06,1.0056118307656028
0.935,0.5053208006654698,0.5002837613354644,6.909159801861603e-06,1.005611471160736
0.9400000000000001,0.5053405654438847,0.5002640360488484,6.910274383917062e-06,1.005611511767117
0.9450000000000001,0.505372619886541,0.5002321807937262,6.910910256111643e-06,1.0056117115905234
0.9500000000000001,0.5054085026699262,0.5001965203404316,6.911138812965211e-06,1.0056119341491707
0.9550000000000001,0.505443199041028,0.5001620146625357,6.911039971764752e-06,1.0056121247435357
0.96,0.50547401228854,0.5001313450506677,6.9106909932865525e-06,1.0056122680302009
