step,energy,drift,timestamp
0,3.8143273705e-01,0.000000e+00,2025-11-05T02:10:28.241391Z
25,3.8018833778e-01,-3.262434e-03,2025-11-05T02:10:28.455641Z
50,3.7648595217e-01,-1.296896e-02,2025-11-05T02:10:28.646898Z
75,3.7045237002e-01,-2.878716e-02,2025-11-05T02:10:28.848936Z
100,3.6229340098e-01,-5.017749e-02,2025-11-05T02:10:29.058191Z
125,3.5228535242e-01,-7.641553e-02,2025-11-05T02:10:29.251568Z
150,3.4076368517e-01,-1.066218e-01,2025-11-05T02:10:29.441994Z
175,3.2810941015e-01,-1.397975e-01,2025-11-05T02:10:29.634797Z
200,3.1473389145e-01,-1.748640e-01,2025-11-05T02:10:29.832828Z
225,3.0106278548e-01,-2.107054e-01,2025-11-05T02:10:30.038193Z
250,2.8751986841e-01,-2.462108e-01,2025-11-05T02:10:30.230778Z
275,2.7451148514e-01,-2.803148e-01,2025-11-05T02:10:30.423204Z
300,2.6241229488e-01,-3.120352e-01,2025-11-05T02:10:30.620132Z
325,2.5155289698e-01,-3.405052e-01,2025-11-05T02:10:30.813519Z
350,2.4220980132e-01,-3.650000e-01,2025-11-05T02:10:31.016868Z
375,2.3459807032e-01,-3.849556e-01,2025-11-05T02:10:31.209364Z
400,2.2886681232e-01,-3.999812e-01,2025-11-05T02:10:31.405426Z
425,2.2509755799e-01,-4.098630e-01,2025-11-05T02:10:31.593829Z
450,2.2330541163e-01,-4.145615e-01,2025-11-05T02:10:31.785158Z
475,2.2344274407e-01,-4.142015e-01,2025-11-05T02:10:31.977940Z
500,2.2540509046e-01,-4.090568e-01,2025-11-05T02:10:32.169955Z
525,2.2903883788e-01,-3.995302e-01,2025-11-05T02:10:32.358629Z
550,2.3415023662e-01,-3.861297e-01,2025-11-05T02:10:32.550460Z
575,2.4051524641e-01,-3.694426e-01,2025-11-05T02:10:32.747921Z
600,2.4788973257e-01,-3.501089e-01,2025-11-05T02:10:32.935459Z
625,2.5601955476e-01,-3.287950e-01,2025-11-05T02:10:33.131217Z
650,2.6465013852e-01,-3.061683e-01,2025-11-05T02:10:33.329512Z
675,2.7353518318e-01,-2.828744e-01,2025-11-05T02:10:33.521646Z
700,2.8244423281e-01,-2.595176e-01,2025-11-05T02:10:33.708868Z
725,2.9116891595e-01,-2.366441e-01,2025-11-05T02:10:33.899424Z
750,2.9952773915e-01,-2.147299e-01,2025-11-05T02:10:34.105781Z
775,3.0736939509e-01,-1.941714e-01,2025-11-05T02:10:34.309045Z
800,3.1457461528e-01,-1.752816e-01,2025-11-05T02:10:34.505733Z
825,3.2105665595e-01,-1.582876e-01,2025-11-05T02:10:34.698712Z
850,3.2676055413e-01,-1.433337e-01,2025-11-05T02:10:34.886901Z
875,3.3166132605e-01,-1.304854e-01,2025-11-05T02:10:35.094996Z
900,3.3576130332e-01,-1.197365e-01,2025-11-05T02:10:35.288482Z
925,3.3908681357e-01,-1.110181e-01,2025-11-05T02:10:35.487169Z
950,3.4168441303e-01,-1.042080e-01,2025-11-05T02:10:35.679696Z
975,3.4361686947e-01,-9.914164e-02,2025-11-05T02:10:35.870007Z
1000,3.4495907834e-01,-9.562278e-02,2025-11-05T02:10:36.090048Z
1025,3.4579407280e-01,-9.343368e-02,2025-11-05T02:10:36.282187Z
1050,3.4620926283e-01,-9.234518e-02,2025-11-05T02:10:36.476894Z
1075,3.4629301120e-01,-9.212562e-02,2025-11-05T02:10:36.666012Z
1100,3.4613162574e-01,-9.254872e-02,2025-11-05T02:10:36.855605Z
1125,3.4580682030e-01,-9.340026e-02,2025-11-05T02:10:37.069582Z
1150,3.4539367120e-01,-9.448341e-02,2025-11-05T02:10:37.261981Z
1175,3.4495907372e-01,-9.562279e-02,2025-11-05T02:10:37.451132Z
1200,3.4456068323e-01,-9.666725e-02,2025-11-05T02:10:37.643171Z
1225,3.4424631040e-01,-9.749144e-02,2025-11-05T02:10:37.837474Z
1250,3.4405372717e-01,-9.799633e-02,2025-11-05T02:10:38.039714Z
1275,3.4401083182e-01,-9.810879e-02,2025-11-05T02:10:38.230171Z
1300,3.4413611618e-01,-9.778034e-02,2025-11-05T02:10:38.435795Z
1325,3.4443937552e-01,-9.698528e-02,2025-11-05T02:10:38.660282Z
1350,3.4492260219e-01,-9.571841e-02,2025-11-05T02:10:38.854507Z
1375,3.4558100616e-01,-9.399228e-02,2025-11-05T02:10:39.066626Z
1400,3.4640411015e-01,-9.183435e-02,2025-11-05T02:10:39.255157Z
1425,3.4737687197e-01,-8.928406e-02,2025-11-05T02:10:39.445308Z
1450,3.4848079320e-01,-8.638992e-02,2025-11-05T02:10:39.645223Z
1475,3.4969497996e-01,-8.320669e-02,2025-11-05T02:10:39.844080Z
1500,3.5099712831e-01,-7.979286e-02,2025-11-05T02:10:40.057133Z
1525,3.5236441344e-01,-7.620826e-02,2025-11-05T02:10:40.246344Z
1550,3.5377426836e-01,-7.251205e-02,2025-11-05T02:10:40.439865Z
1575,3.5520504349e-01,-6.876099e-02,2025-11-05T02:10:40.641839Z
1600,3.5663654379e-01,-6.500804e-02,2025-11-05T02:10:40.835603Z
1625,3.5805044454e-01,-6.130122e-02,2025-11-05T02:10:41.041866Z
1650,3.5943059059e-01,-5.768290e-02,2025-11-05T02:10:41.230547Z
1675,3.6076318709e-01,-5.418924e-02,2025-11-05T02:10:41.419607Z
1700,3.6203689164e-01,-5.084998e-02,2025-11-05T02:10:41.621580Z
1725,3.6324281966e-01,-4.768840e-02,2025-11-05T02:10:41.815728Z
1750,3.6437447564e-01,-4.472155e-02,2025-11-05T02:10:42.012364Z
1775,3.6542762317e-01,-4.196051e-02,2025-11-05T02:10:42.207158Z
1800,3.6640010697e-01,-3.941096e-02,2025-11-05T02:10:42.396018Z
1825,3.6729163922e-01,-3.707363e-02,2025-11-05T02:10:42.595854Z
1850,3.6810356189e-01,-3.494502e-02,2025-11-05T02:10:42.785962Z
1875,3.6883859594e-01,-3.301799e-02,2025-11-05T02:10:42.976892Z
1900,3.6950058656e-01,-3.128245e-02,2025-11-05T02:10:43.167823Z
1925,3.7009425288e-01,-2.972604e-02,2025-11-05T02:10:43.367468Z
1950,3.7062494873e-01,-2.833472e-02,2025-11-05T02:10:43.562141Z
1975,3.7109844000e-01,-2.709337e-02,2025-11-05T02:10:43.753871Z
2000,3.7152070268e-01,-2.598632e-02,2025-11-05T02:10:43.947143Z
2025,3.7189774442e-01,-2.499784e-02,2025-11-05T02:10:44.148987Z
2050,3.7223545140e-01,-2.411247e-02,2025-11-05T02:10:44.343213Z
2075,3.7253946115e-01,-2.331545e-02,2025-11-05T02:10:44.534634Z
2100,3.7281506122e-01,-2.259291e-02,2025-11-05T02:10:44.731952Z
2125,3.7306711266e-01,-2.193211e-02,2025-11-05T02:10:44.924420Z
2150,3.7329999693e-01,-2.132156e-02,2025-11-05T02:10:45.124229Z
2175,3.7351758402e-01,-2.075111e-02,2025-11-05T02:10:45.312493Z
2200,3.7372321956e-01,-2.021200e-02,2025-11-05T02:10:45.511284Z
2225,3.7391972834e-01,-1.969681e-02,2025-11-05T02:10:45.717067Z
2250,3.7410943139e-01,-1.919947e-02,2025-11-05T02:10:45.911263Z
2275,3.7429417412e-01,-1.871513e-02,2025-11-05T02:10:46.109860Z
2300,3.7447536269e-01,-1.824011e-02,2025-11-05T02:10:46.298875Z
2325,3.7465400625e-01,-1.777176e-02,2025-11-05T02:10:46.493845Z
2350,3.7483076264e-01,-1.730836e-02,2025-11-05T02:10:46.689891Z
2375,3.7500598569e-01,-1.684898e-02,2025-11-05T02:10:46.878058Z
2400,3.7517977219e-01,-1.639336e-02,2025-11-05T02:10:47.095544Z
2425,3.7535200714e-01,-1.594181e-02,2025-11-05T02:10:47.291174Z
2450,3.7552240626e-01,-1.549508e-02,2025-11-05T02:10:47.487650Z
2475,3.7569055484e-01,-1.505425e-02,2025-11-05T02:10:47.678821Z
2500,3.7585594240e-01,-1.462065e-02,2025-11-05T02:10:47.873307Z
2525,3.7601799311e-01,-1.419580e-02,2025-11-05T02:10:48.088990Z
2550,3.7617609179e-01,-1.378132e-02,2025-11-05T02:10:48.281274Z
2575,3.7632960595e-01,-1.337885e-02,2025-11-05T02:10:48.477142Z
2600,3.7647790413e-01,-1.299006e-02,2025-11-05T02:10:48.667410Z
2625,3.7662037113e-01,-1.261655e-02,2025-11-05T02:10:48.859578Z
2650,3.7675642084e-01,-1.225987e-02,2025-11-05T02:10:49.082191Z
2675,3.7688550717e-01,-1.192145e-02,2025-11-05T02:10:49.272875Z
2700,3.7700713379e-01,-1.160258e-02,2025-11-05T02:10:49.462992Z
2725,3.7712086313e-01,-1.130441e-02,2025-11-05T02:10:49.654864Z
2750,3.7722632511e-01,-1.102793e-02,2025-11-05T02:10:49.843606Z
2775,3.7732322577e-01,-1.077388e-02,2025-11-05T02:10:50.048981Z
2800,3.7741135602e-01,-1.054283e-02,2025-11-05T02:10:50.237206Z
2825,3.7749060020e-01,-1.033508e-02,2025-11-05T02:10:50.431371Z
2850,3.7756094434e-01,-1.015066e-02,2025-11-05T02:10:50.617969Z
2875,3.7762248362e-01,-9.989319e-03,2025-11-05T02:10:50.808531Z
2900,3.7767542839e-01,-9.850514e-03,2025-11-05T02:10:51.009395Z
2925,3.7772010826e-01,-9.733377e-03,2025-11-05T02:10:51.201940Z
2950,3.7775697340e-01,-9.636728e-03,2025-11-05T02:10:51.389447Z
2975,3.7778659256e-01,-9.559076e-03,2025-11-05T02:10:51.588733Z
3000,3.7780964714e-01,-9.498634e-03,2025-11-05T02:10:51.783365Z
3025,3.7782692104e-01,-9.453347e-03,2025-11-05T02:10:51.971271Z
3050,3.7783928602e-01,-9.420930e-03,2025-11-05T02:10:52.171823Z
3075,3.7784768266e-01,-9.398916e-03,2025-11-05T02:10:52.361721Z
3100,3.7785309733e-01,-9.384721e-03,2025-11-05T02:10:52.552974Z
3125,3.7785653569e-01,-9.375706e-03,2025-11-05T02:10:52.741651Z
3150,3.7785899373e-01,-9.369262e-03,2025-11-05T02:10:52.931420Z
3175,3.7786142743e-01,-9.362882e-03,2025-11-05T02:10:53.124868Z
3200,3.7786472241e-01,-9.354243e-03,2025-11-05T02:10:53.316445Z
3225,3.7786966485e-01,-9.341286e-03,2025-11-05T02:10:53.505742Z
3250,3.7787691537e-01,-9.322277e-03,2025-11-05T02:10:53.702050Z
3275,3.7788698706e-01,-9.295872e-03,2025-11-05T02:10:53.894266Z
3300,3.7790022894e-01,-9.261156e-03,2025-11-05T02:10:54.099651Z
3325,3.7791681589e-01,-9.217670e-03,2025-11-05T02:10:54.293562Z
3350,3.7793674572e-01,-9.165420e-03,2025-11-05T02:10:54.479662Z
3375,3.7795984355e-01,-9.104865e-03,2025-11-05T02:10:54.675878Z
3400,3.7798577367e-01,-9.036884e-03,2025-11-05T02:10:54.877342Z
3425,3.7801405814e-01,-8.962731e-03,2025-11-05T02:10:55.091760Z
3450,3.7804410139e-01,-8.883967e-03,2025-11-05T02:10:55.283861Z
3475,3.7807521965e-01,-8.802384e-03,2025-11-05T02:10:55.480348Z
3500,3.7810667358e-01,-8.719921e-03,2025-11-05T02:10:55.677832Z
3525,3.7813770272e-01,-8.638572e-03,2025-11-05T02:10:55.875426Z
3550,3.7816755974e-01,-8.560296e-03,2025-11-05T02:10:56.090938Z
3575,3.7819554311e-01,-8.486933e-03,2025-11-05T02:10:56.281116Z
3600,3.7822102642e-01,-8.420123e-03,2025-11-05T02:10:56.472737Z
3625,3.7824348305e-01,-8.361249e-03,2025-11-05T02:10:56.668920Z
3650,3.7826250524e-01,-8.311378e-03,2025-11-05T02:10:56.863819Z
3675,3.7827781669e-01,-8.271236e-03,2025-11-05T02:10:57.084192Z
3700,3.7828927859e-01,-8.241187e-03,2025-11-05T02:10:57.276588Z
3725,3.7829688881e-01,-8.221235e-03,2025-11-05T02:10:57.468835Z
3750,3.7830077494e-01,-8.211047e-03,2025-11-05T02:10:57.666826Z
3775,3.7830118179e-01,-8.209980e-03,2025-11-05T02:10:57.858450Z
3800,3.7829845421e-01,-8.217131e-03,2025-11-05T02:10:58.068074Z
3825,3.7829301659e-01,-8.231387e-03,2025-11-05T02:10:58.255228Z
3850,3.7828535010e-01,-8.251486e-03,2025-11-05T02:10:58.442642Z
3875,3.7827596907e-01,-8.276080e-03,2025-11-05T02:10:58.637351Z
3900,3.7826539773e-01,-8.303795e-03,2025-11-05T02:10:58.835575Z
3925,3.7825414829e-01,-8.333288e-03,2025-11-05T02:10:59.044038Z
3950,3.7824270148e-01,-8.363298e-03,2025-11-05T02:10:59.235917Z
3975,3.7823149013e-01,-8.392691e-03,2025-11-05T02:10:59.425473Z
4000,3.7822088640e-01,-8.420490e-03,2025-11-05T02:10:59.619201Z
4025,3.7821119271e-01,-8.445904e-03,2025-11-05T02:10:59.811855Z
4050,3.7820263678e-01,-8.468335e-03,2025-11-05T02:11:00.015591Z
4075,3.7819537015e-01,-8.487386e-03,2025-11-05T02:11:00.204153Z
4100,3.7818947025e-01,-8.502854e-03,2025-11-05T02:11:00.398969Z
4125,3.7818494526e-01,-8.514717e-03,2025-11-05T02:11:00.587429Z
4150,3.7818174136e-01,-8.523117e-03,2025-11-05T02:11:00.788197Z
4175,3.7817975172e-01,-8.528333e-03,2025-11-05T02:11:00.984029Z
4200,3.7817882660e-01,-8.530758e-03,2025-11-05T02:11:01.171115Z
4225,3.7817878392e-01,-8.530870e-03,2025-11-05T02:11:01.371398Z
4250,3.7817941992e-01,-8.529203e-03,2025-11-05T02:11:01.561660Z
4275,3.7818051924e-01,-8.526321e-03,2025-11-05T02:11:01.753867Z
4300,3.7818186425e-01,-8.522794e-03,2025-11-05T02:11:01.945334Z
4325,3.7818324315e-01,-8.519179e-03,2025-11-05T02:11:02.136126Z
4350,3.7818445685e-01,-8.515997e-03,2025-11-05T02:11:02.322826Z
4375,3.7818532437e-01,-8.513723e-03,2025-11-05T02:11:02.512043Z
4400,3.7818568687e-01,-8.512773e-03,2025-11-05T02:11:02.702335Z
4425,3.7818541023e-01,-8.513498e-03,2025-11-05T02:11:02.890943Z
4450,3.7818438647e-01,-8.516182e-03,2025-11-05T02:11:03.100803Z
4475,3.7818253393e-01,-8.521039e-03,2025-11-05T02:11:03.296201Z
4500,3.7817979655e-01,-8.528215e-03,2025-11-05T02:11:03.489909Z
4525,3.7817614236e-01,-8.537795e-03,2025-11-05T02:11:03.682032Z
4550,3.7817156140e-01,-8.549805e-03,2025-11-05T02:11:03.875131Z
4575,3.7816606314e-01,-8.564220e-03,2025-11-05T02:11:04.089790Z
4600,3.7815967374e-01,-8.580971e-03,2025-11-05T02:11:04.277253Z
4625,3.7815243315e-01,-8.599954e-03,2025-11-05T02:11:04.466596Z
4650,3.7814439217e-01,-8.621035e-03,2025-11-05T02:11:04.655045Z
4675,3.7813560971e-01,-8.644060e-03,2025-11-05T02:11:04.848690Z
4700,3.7812615015e-01,-8.668860e-03,2025-11-05T02:11:05.064638Z
4725,3.7811608094e-01,-8.695258e-03,2025-11-05T02:11:05.253938Z
4750,3.7810547055e-01,-8.723075e-03,2025-11-05T02:11:05.444880Z
4775,3.7809438663e-01,-8.752134e-03,2025-11-05T02:11:05.636337Z
