step,x_peak,amplitude
265,15.0,0.08891312830329212
266,15.0,0.08868021714813819
267,15.0,0.0883627587777551
268,15.0,0.08796073469843138
269,15.0,0.08747421578203515
270,15.0,0.0869033633808315
271,15.0,0.08624843039329803
272,16.0,0.08569834224717744
273,16.0,0.08611592877661703
274,16.0,0.08645439718010348
275,16.0,0.0867130905760731
276,16.0,0.08689142715367332
277,16.0,0.08698890131608877
278,16.0,0.08700508478287886
279,16.0,0.08693962765107092
280,16.0,0.0867922594146868
281,16.0,0.08656278994229982
282,16.0,0.08625111041212594
283,16.0,0.08585719420404445
284,16.0,0.08538109774782304
285,16.0,0.0848229613266869
286,16.0,0.08418300983522406
287,16.0,0.08346155349045878
288,17.0,0.08333704034060803
289,17.0,0.08367337580167881
290,17.0,0.083932804800316
291,17.0,0.08411473140827619
292,17.0,0.08421863177872986
293,17.0,0.08424405517360689
294,17.0,0.0841906249450976
295,17.0,0.08405803947094441
296,17.0,0.08384607304315542
297,17.0,0.08355457670975798
298,17.0,0.08318347906918745
299,17.0,0.08273278701687332
300,17.0,0.08220258644354164
301,17.0,0.08159304288469889
302,17.0,0.08090440212069808
303,18.0,0.0803251663938877
304,18.0,0.08066867888292323
305,18.0,0.08093769085941088
306,18.0,0.08113158481828614
307,18.0,0.08124981332738168
308,18.0,0.08129190002253935
309,18.0,0.0812574405497527
310,18.0,0.08114610345373291
311,18.0,0.08095763101234069
312,18.0,0.08069184001637264
313,18.0,0.08034862249423115
314,18.0,0.0799279463810424
315,18.0,0.07942985613181662
316,18.0,0.07885447327826764
317,18.0,0.07820199692892538
318,18.0,0.07747270421218339
319,19.0,0.07745909531088543
320,19.0,0.07773644527106474
321,19.0,0.07794115020777474
322,19.0,0.07807265998057183
323,19.0,0.0781304929264445
324,19.0,0.07811423673636603
325,19.0,0.07802354927887384
326,19.0,0.07785815936999964
327,19.0,0.07761786748891264
328,19.0,0.07730254643867497
329,19.0,0.07691214195154346
330,19.0,0.07644667323828529
331,19.0,0.07590623348100616
332,19.0,0.075290990269018
333,19.0,0.07460118597729944
334,20.0,0.07405867750583532
335,20.0,0.07435239965017851
336,20.0,0.07457623734802009
337,20.0,0.07472963574213747
338,20.0,0.0748121057423373
339,20.0,0.07482322484429098
340,20.0,0.07476263789521324
341,20.0,0.07463005780580488
342,20.0,0.07442526620792154
343,20.0,0.07414811405747125
344,20.0,0.07379852218208108
345,20.0,0.07337648177311008
346,20.0,0.07288205482161986
347,20.0,0.07231537449794628
348,20.0,0.07167664547454629
349,20.0,0.07096614419182092
350,21.0,0.07112940834839077
351,21.0,0.07138867762924812
352,21.0,0.07158022309564414
353,21.0,0.07170353037321761
354,21.0,0.0717581490123169
355,21.0,0.07174369323729511
356,21.0,0.07165984264167359
357,21.0,0.07150634282863658
358,21.0,0.07128300599637331
359,21.0,0.07098971146783614
360,21.0,0.07062640616453304
361,21.0,0.07019310502402104
362,21.0,0.06968989136081234
363,21.0,0.06911691717044824
364,21.0,0.06847440337653646
365,16.0,0.06880409399694247
366,16.0,0.06911910237361901
367,16.0,0.06933598643361041
368,16.0,0.06945513176467362
369,16.0,0.0694771337070468
370,16.0,0.06940279863822055
371,22.0,0.06929914963350062
372,22.0,0.06920258276831802
373,22.0,0.06903806642063867
374,22.0,0.0688054289648281
375,17.0,0.0695607915143974
376,17.0,0.07055376681545027
377,17.0,0.07145210024622971
378,17.0,0.07225462008756844
379,17.0,0.07296032126302135
380,17.0,0.07356837018735232
381,17.0,0.0740781093096949
382,17.0,0.0744890613260866
383,17.0,0.07480093303624692
384,17.0,0.07501361881975833
385,17.0,0.07512720370722306
386,17.0,0.0751419660225091
387,17.0,0.07505837957287008
388,17.0,0.07487711536452804
389,17.0,0.07459904282224729
390,17.0,0.07422523049250342
391,17.0,0.07375694621106406
392,18.0,0.07397446661041156
393,18.0,0.07492407037575705
394,18.0,0.07577983627973177
395,18.0,0.07654051742323145
396,18.0,0.07720501639198563
397,18.0,0.0777723899788926
398,18.0,0.07824185368149965
399,18.0,0.07861278595277275
400,18.0,0.07888473218319159
401,18.0,0.0790574083921874
402,18.0,0.07913070460701949
403,18.0,0.0791046879073634
404,18.0,0.07897960511416564
405,18.0,0.07875588510170764
406,18.0,0.07843414071232073
407,18.0,0.07801517025380526
408,18.0,0.07749995856033345
409,18.0,0.07688967759845863
410,19.0,0.07771478087725864
411,19.0,0.07849612377740971
412,19.0,0.07918383445664023
413,19.0,0.07977680508382849
414,19.0,0.08027406682966388
415,19.0,0.08067479409139437
416,19.0,0.0809783085349908
417,19.0,0.08118408293631581
418,19.0,0.08129174480267229
419,19.0,0.0813010797559634
420,19.0,0.08121203465862709
421,19.0,0.08102472046351707
422,19.0,0.08073941476899331
423,19.0,0.0803565640606616
424,19.0,0.07987678562146762
425,19.0,0.07930086909220867
426,19.0,0.07862977766497893
427,20.0,0.07902887246453787
428,20.0,0.07972853963322481
429,20.0,0.08033684570510954
430,20.0,0.08085271465804512
431,20.0,0.08127519605121826
432,20.0,0.08160346887042665
433,20.0,0.08183684523688056
434,20.0,0.08197477396456583
435,20.0,0.08201684395090295
436,20.0,0.08196278738518206
437,20.0,0.08181248275905016
438,20.0,0.08156595766317816
439,20.0,0.08122339135414655
440,20.0,0.08078511707556155
441,20.0,0.08025162411745325
442,20.0,0.07962355959811665
443,20.0,0.07890172995273821
444,21.0,0.07959908700112386
445,21.0,0.08022873291980719
446,21.0,0.08076944853789164
447,21.0,0.08122019584771208
448,21.0,0.08158005103960712
449,21.0,0.08184820796300121
450,21.0,0.08202398148311572
451,21.0,0.08210681072130507
452,21.0,0.08209626216669066
453,21.0,0.08199203264647309
454,21.0,0.08179395214204485
455,21.0,0.08150198643780472
456,21.0,0.08111623958939468
457,21.0,0.08063695619794399
458,21.0,0.08006452347681592
459,21.0,0.07939947309731372
460,22.0,0.07957910564263693
461,22.0,0.08022700500883238
462,22.0,0.08078874562155182
463,22.0,0.08126323202038023
464,22.0,0.08164947118326252
465,22.0,0.08194657569769566
466,22.0,0.08215376685732304
467,22.0,0.08227037767467732
468,22.0,0.08229585580050039
469,22.0,0.0822297663397672
470,22.0,0.08207179455425767
471,22.0,0.08182174844125949
472,22.0,0.08147956117774728
473,22.0,0.08104529341917348
474,22.0,0.08051913544182503
475,22.0,0.07990140911755178
476,23.0,0.07969078319803621
477,23.0,0.08032748700604077
478,23.0,0.08087993098002531
479,23.0,0.08134701119082545
480,23.0,0.0817277176542053
481,23.0,0.0820211371904409
482,23.0,0.08222645622656341
483,23.0,0.08234296353414147
484,23.0,0.08237005289520494
485,23.0,0.08230722568864467
486,23.0,0.08215409338916384
487,23.0,0.08191037997060903
488,23.0,0.08157592420527568
489,23.0,0.08115068185056383
490,23.0,0.08063472771415926
491,23.0,0.08002825758873368
492,23.0,0.0793315900469978
493,24.0,0.07967351110725548
494,24.0,0.08017471545291611
495,24.0,0.08059254746959087
496,24.0,0.08092604278588736
497,24.0,0.08117432681789455
498,24.0,0.08133661724243207
499,24.0,0.08141222641814973
500,24.0,0.08140056374876625
501,24.0,0.0813011379825056
502,24.0,0.08111355944156254
503,24.0,0.08083754217520935
504,24.0,0.08047290602994289
505,24.0,0.08001957862986785
506,24.0,0.07947759726031878
507,24.0,0.07884711064754304
508,24.0,0.07812838062709897
509,25.0,0.07744991583297926
510,25.0,0.07788257726418887
511,25.0,0.07823500144341496
512,25.0,0.07850630731803056
513,25.0,0.07869569689856133
514,25.0,0.07880245738033267
515,25.0,0.07882596322176212
516,25.0,0.0787656781750372
517,25.0,0.07862115726471641
518,25.0,0.07839204870959007
519,25.0,0.0780780957829389
520,25.0,0.0776791386061335
521,25.0,0.07719511587032739
522,25.0,0.07662606648081183
523,25.0,0.07597213111842369
524,25.0,0.07523355371222862
525,25.0,0.07441068281754289
526,26.0,0.0743504785442961
527,26.0,0.07466772199942899
528,26.0,0.07490815876433038
529,26.0,0.07507105215178873
530,26.0,0.0751557435846127
531,26.0,0.07516165436031186
532,26.0,0.07508828737511689
533,26.0,0.07493522880420024
534,26.0,0.07470214973478627
535,26.0,0.07438880774866648
536,26.0,0.07399504845046181
537,26.0,0.07352080693780054
538,26.0,0.0729661092094083
539,26.0,0.07233107350693782
540,26.0,0.07161591158619993
541,26.0,0.07082092991329643
542,27.0,0.07049611579044339
543,27.0,0.0708405062667505
544,27.0,0.07111275569281912
545,27.0,0.0713121314965081
546,27.0,0.07143797255257134
547,27.0,0.07148969072324987
548,27.0,0.07146677236175536
549,27.0,0.07136877977655123
550,27.0,0.07119535265420855
551,27.0,0.07094620943848015
552,27.0,0.07062114866309883
553,27.0,0.0702200502356643
554,27.0,0.06974287666984001
555,27.0,0.06918967426293567
556,27.0,0.06856057421580461
557,27.0,0.06785579369183918
558,27.0,0.06707563681170131
559,28.0,0.06721028600711625
560,28.0,0.06758339240905732
561,28.0,0.06788821258048142
562,28.0,0.06812401372415412
563,28.0,0.06829012972511582
564,28.0,0.06838596254571887
565,28.0,0.06841098358352034
566,28.0,0.06836473499051654
567,28.0,0.06824683095212061
568,28.0,0.06805695892419342
569,28.0,0.06779488082634132
570,28.0,0.06746043418959269
571,28.0,0.06705353325645853
572,28.0,0.06657417003127197
573,28.0,0.06602241527858714
574,28.0,0.06539841946730104
575,28.0,0.06470241365804259
576,29.0,0.06426681580039731
577,29.0,0.06473605008919117
578,29.0,0.06514068937879992
579,29.0,0.0654799291980004
580,29.0,0.06575302715460228
581,29.0,0.06595930429002654
582,29.0,0.06609814639668093
583,29.0,0.06616900529692134
584,29.0,0.06617140008234412
585,29.0,0.06610491831210483
586,29.0,0.06596921716890256
587,29.0,0.0657640245712078
588,29.0,0.06548914024024372
589,24.0,0.06518070925462739
590,24.0,0.06480562393781678
591,24.0,0.06434435882187134
592,25.0,0.06500530654445051
593,25.0,0.06595294368746042
594,25.0,0.06680310189600315
595,25.0,0.06755488063443099
596,25.0,0.06820757506851159
597,25.0,0.06876067940409512
598,25.0,0.06921388975044515
599,25.0,0.06956710648821891
600,25.0,0.06982043612322432
601,25.0,0.06997419260833462
602,25.0,0.07002889811730677
603,25.0,0.06998528325572353
604,25.0,0.06984428669586036
605,25.0,0.06960705422396173
606,25.0,0.06927493719019594
607,25.0,0.06884949035343604
608,25.0,0.06833246911498395
609,25.0,0.06772582613740877
610,26.0,0.06751680877252902
611,26.0,0.06834523987173746
612,26.0,0.0690768892272129
613,26.0,0.06971085054244297
614,26.0,0.07024640047812133
615,26.0,0.07068300214152126
616,26.0,0.07102030816707036
617,26.0,0.07125816336888689
618,26.0,0.07139660694688012
619,26.0,0.07143587422895901
620,26.0,0.07137639793293397
621,26.0,0.07121880893283507
622,26.0,0.07096393651560638
623,26.0,0.0706128081154672
624,26.0,0.07016664851465558
625,26.0,0.06962687850078492
626,26.0,0.06899511297264697
627,26.0,0.06827315848798081
628,27.0,0.06768852609402957
629,27.0,0.06844588753636068
630,27.0,0.06910904606541696
631,27.0,0.06967705428564512
632,27.0,0.07014913395675099
633,27.0,0.07052467961503418
634,27.0,0.07080326184700157
635,27.0,0.07098463019694355
636,27.0,0.07106871569075722
637,27.0,0.07105563295898641
638,27.0,0.07094568194282208
639,27.0,0.07073934916766723
640,27.0,0.07043730856981838
641,27.0,0.07004042186284981
642,27.0,0.06954973843140684
643,27.0,0.06896649474131777
644,27.0,0.06829211325622064
645,27.0,0.06752820085226631
646,27.0,0.06667654672390257
647,28.0,0.06716717195974317
648,28.0,0.0678380289194196
649,28.0,0.06841732501914616
650,28.0,0.06890415735953864
651,28.0,0.06929778168278732
652,28.0,0.06959761588061969
653,28.0,0.06980324319434003
654,28.0,0.06991441508990727
655,28.0,0.06993105379147997
656,28.0,0.06985325445740062
657,28.0,0.0696812869832124
658,28.0,0.06941559741700043
659,28.0,0.0690568089731264
660,28.0,0.06860572263127979
661,28.0,0.06806331730870147
662,28.0,0.06743074959444346
663,28.0,0.06670935303561279
664,28.0,0.06590063696670449
665,29.0,0.065149871346117
666,29.0,0.06590292355641353
667,29.0,0.06656857413955783
668,29.0,0.06714572807013888
669,29.0,0.06763343466600796
670,29.0,0.06803089136607804
671,29.0,0.06833744725508586
672,29.0,0.0685526063189852
673,29.0,0.06867603041491346
674,29.0,0.0687075419400146
675,29.0,0.06864712618380976
676,29.0,0.06849493334928486
677,29.0,0.06825128022841206
678,29.0,0.06791665151844013
679,29.0,0.06749170076597726
680,29.0,0.06697725092664948
681,29.0,0.06637429452894739
682,29.0,0.06568399343177296
683,29.0,0.06490767816616648
684,29.0,0.06404684685272859
685,30.0,0.06440617856906104
686,30.0,0.06513022024533957
687,30.0,0.06576887791940028
688,30.0,0.06632108466393324
689,30.0,0.0667859114550209
690,30.0,0.0671625707970344
691,30.0,0.06745042011486685
692,30.0,0.06764896489826461
693,30.0,0.0677578615832415
694,30.0,0.06777692015584422
695,30.0,0.06770610646388296
696,30.0,0.06754554422264943
697,30.0,0.06729551670111623
698,30.0,0.06695646807564808
699,30.0,0.0665290044388554
700,30.0,0.06601389445188709
701,30.0,0.06541206962918837
702,30.0,0.06472462424554459
703,30.0,0.06395281485608881
704,35.0,0.06328691505897449
705,31.0,0.06369767571237145
706,31.0,0.0644360806028897
707,31.0,0.06509094141702094
708,31.0,0.06566116694166556
709,31.0,0.066145797811366
710,31.0,0.066544010064309
711,31.0,0.0668551184853891
712,31.0,0.06707857972197848
713,31.0,0.06721399515822113
714,31.0,0.06726111353389615
715,31.0,0.06721983329417917
716,31.0,0.06709020465697178
717,31.0,0.06687243138486784
718,31.0,0.06656687224928406
719,31.0,0.06617404217479957
720,31.0,0.06569461305232653
721,31.0,0.06512941421037124
722,31.0,0.06447943253434113
723,31.0,0.06374581222460926
724,36.0,0.06313880214415676
725,36.0,0.06315028474399034
726,32.0,0.06387865873237955
727,32.0,0.06456941811302248
728,32.0,0.06517712681457102
729,32.0,0.06570077326841868
730,32.0,0.06613947569053076
731,32.0,0.06649248540890937
732,32.0,0.06675918998293615
733,32.0,0.06693911610113057
734,32.0,0.06703193224403628
735,32.0,0.06703745109917437
736,32.0,0.06695563171528124
737,32.0,0.06678658138338085
738,32.0,0.06653055723262825
739,32.0,0.06618796752930245
740,32.0,0.06575937266782407
741,32.0,0.06524548584322559
742,32.0,0.06464717339511013
743,32.0,0.06396545481379826
744,32.0,0.06320150240008052
745,37.0,0.06301486280410146
746,33.0,0.06338913944747795
747,33.0,0.06412081316115557
748,33.0,0.06477089188372047
749,33.0,0.06533830875408526
750,33.0,0.06582212149161647
751,33.0,0.06622151571052334
752,33.0,0.06653580804372349
753,33.0,0.06676444906339753
754,33.0,0.06690702598557209
755,33.0,0.06696326514624368
756,33.0,0.06693303423677828
757,33.0,0.06681634428659279
758,33.0,0.06661335138144595
759,33.0,0.06632435810603904
760,33.0,0.06594981470005085
761,33.0,0.06549031991720698
762,33.0,0.06494662157751203
763,33.0,0.06431961680335264
764,33.0,0.06361035193081147
765,38.0,0.0628615058212792
766,34.0,0.06290464247333297
767,34.0,0.06367653441583968
768,34.0,0.06436823719240903
769,34.0,0.06497863285671529
770,34.0,0.06550672317177547
771,34.0,0.0659516329010274
772,34.0,0.06631261292494085
773,34.0,0.06658904317104339
774,34.0,0.06678043534532536
775,34.0,0.06688643545311429
776,34.0,0.06690682609767884
777,34.0,0.06684152854503846
778,34.0,0.06669060454371634
779,34.0,0.06645425788848297
780,34.0,0.06613283571749438
781,34.0,0.06572682953263503
782,34.0,0.0652368759333295
783,34.0,0.0646637570545904
784,34.0,0.06400840070062216
785,34.0,0.06327188016590075
786,39.0,0.06270856374890806
787,35.0,0.06322172525026479
788,35.0,0.06395344431144302
789,35.0,0.06460518589068978
790,35.0,0.0651759011854514
791,35.0,0.06566465979563997
792,35.0,0.06607065281908411
793,35.0,0.06639319577557311
794,35.0,0.06663173134810292
795,35.0,0.06678583193001554
796,35.0,0.0668552019668464
797,35.0,0.0668396800818595
798,35.0,0.06673924097445762
799,35.0,0.06655399708090576
800,35.0,0.06628419998710204
801,35.0,0.0659302415834704
802,35.0,0.06549265495243584
803,35.0,0.06497211497937502
804,35.0,0.06436943867841291
805,35.0,0.06368558522496016
806,35.0,0.06292165568745593
807,36.0,0.06276618281419784
808,36.0,0.06353638407238815
809,36.0,0.06422789656192747
810,36.0,0.06483962538317577
811,36.0,0.06537058975172558
812,36.0,0.06581992606099644
813,36.0,0.06618689078698486
814,36.0,0.06647086322444463
815,36.0,0.06667134804381875
816,36.0,0.06678797765832672
817,36.0,0.06682051439073157
818,36.0,0.06676885242946962
819,36.0,0.06663301956402548
820,36.0,0.06641317868967402
821,36.0,0.06610962907199244
822,36.0,0.06572280736186926
823,36.0,0.06525328835210276
824,36.0,0.06470178546709107
825,36.0,0.06406915097756834
826,36.0,0.06335637593283684
827,36.0,0.06256458980348414
828,37.0,0.06311195629497647
829,37.0,0.06384110315401847
830,37.0,0.06449165408524525
831,37.0,0.06506258242338567
832,37.0,0.06555297470595518
833,37.0,0.06596203354858476
834,37.0,0.06628908036425576
835,37.0,0.06653355791641101
836,37.0,0.06669503269596212
837,37.0,0.06677319711229654
838,37.0,0.06676787148850566
839,37.0,0.06667900585120977
840,37.0,0.06650668150554635
841,37.0,0.06625111238611733
842,37.0,0.06591264617495844
843,37.0,0.0654917651779007
844,37.0,0.06498908695104083
845,37.0,0.0644053646694243
846,37.0,0.063741487230472
847,37.0,0.06299847908514944
848,38.0,0.06264208521620075
849,38.0,0.06340626289353987
850,38.0,0.06409300406049707
851,38.0,0.06470124146236282
852,38.0,0.06523001742858867
853,38.0,0.06567848671081854
854,38.0,0.06604591917545198
855,38.0,0.06633170234135918
856,38.0,0.06653534375339311
857,38.0,0.0666564731823991
858,38.0,0.06669484464250827
859,38.0,0.06665033821661887
860,38.0,0.06652296168112085
861,38.0,0.06631285192110387
862,38.0,0.06602027612750887
863,38.0,0.0656456327679393
864,38.0,0.06518945232314
865,38.0,0.06465239778148076
866,38.0,0.06403526488414812
867,38.0,0.06333898211415248
868,38.0,0.06256461042269928
869,39.0,0.06289949546128347
870,39.0,0.06362172281007779
871,39.0,0.06426662170081536
872,39.0,0.06483319528103869
873,39.0,0.06532055571566794
874,39.0,0.06572792684456517
875,39.0,0.06605464669473332
876,39.0,0.06630016983841068
877,39.0,0.06646406958835745
878,39.0,0.06654604002169401
879,39.0,0.06654589782374178
880,39.0,0.06646358394343771
881,39.0,0.06629916505204436
882,39.0,0.06605283479705902
883,39.0,0.06572491484343945
884,39.0,0.06531585569451039
885,39.0,0.06482623728519493
886,39.0,0.06425676934052917
887,39.0,0.06360829149276655
888,39.0,0.06288177315076181
889,40.0,0.06242397984846202
890,40.0,0.06318519709698782
891,40.0,0.06387031357060485
892,40.0,0.064478292569792
893,40.0,0.06500820310969467
894,40.0,0.06545922254121336
895,40.0,0.06583063903480106
896,40.0,0.06612185391881255
897,40.0,0.06633238386427401
898,40.0,0.06646186290798958
899,40.0,0.06651004430597496
900,40.0,0.0664768022093065
901,40.0,0.06636213315460003
902,40.0,0.06616615736148598
903,40.0,0.06588911982962926
904,40.0,0.0655313912280524
905,40.0,0.0650934685697613
906,40.0,0.06457597566494364
907,40.0,0.06397966334631232
908,40.0,0.06330540946049948
909,40.0,0.06255421861977206
910,41.0,0.06298864800958547
911,41.0,0.0637165109874244
912,41.0,0.06436821605262556
913,41.0,0.06494278241404823
914,41.0,0.06543933451698473
915,41.0,0.06585710450964635
916,41.0,0.06619543457169155
917,41.0,0.0664537790971817
918,41.0,0.06663170672439003
919,41.0,0.06672890220495206
920,41.0,0.06674516810493003
921,41.0,0.06668042633047197
922,41.0,0.066534719470878
923,41.0,0.06630821195204353
924,41.0,0.0660011909934322
925,41.0,0.06561406736194056
926,41.0,0.06514737591625373
927,41.0,0.06460177593555538
928,41.0,0.06397805122674823
929,41.0,0.06327711000466277
930,42.0,0.06295262273687482
931,42.0,0.06371242295849981
