step,energy,drift,timestamp
0,1.6671482780e-06,0.000000e+00,2025-11-14T23:47:05.106459Z
25,1.1226306186e-03,6.723838e+02,2025-11-14T23:47:05.206346Z
50,4.2713860269e-03,2.561091e+03,2025-11-14T23:47:05.319515Z
75,9.3118779100e-03,5.584513e+03,2025-11-14T23:47:05.411108Z
100,1.6029226165e-02,9.613757e+03,2025-11-14T23:47:05.514273Z
125,2.4143404451e-02,1.448086e+04,2025-11-14T23:47:05.615141Z
150,3.3326770289e-02,1.998929e+04,2025-11-14T23:47:05.724946Z
175,4.3224083764e-02,2.592596e+04,2025-11-14T23:47:05.827389Z
200,5.3473499784e-02,3.207383e+04,2025-11-14T23:47:05.934635Z
225,6.3726989285e-02,3.822415e+04,2025-11-14T23:47:06.054724Z
250,7.3668752671e-02,4.418748e+04,2025-11-14T23:47:06.167216Z
275,8.3030408534e-02,4.980285e+04,2025-11-14T23:47:06.273370Z
300,9.1602056108e-02,5.494436e+04,2025-11-14T23:47:06.402987Z
325,9.9238680695e-02,5.952501e+04,2025-11-14T23:47:06.513043Z
350,1.0586176612e-01,6.349771e+04,2025-11-14T23:47:06.688878Z
375,1.1145635684e-01,6.685350e+04,2025-11-14T23:47:06.804353Z
400,1.1606414601e-01,6.961737e+04,2025-11-14T23:47:06.900486Z
425,1.1977342645e-01,7.184230e+04,2025-11-14T23:47:07.006614Z
450,1.2270691438e-01,7.360188e+04,2025-11-14T23:47:07.132579Z
475,1.2500853221e-01,7.498245e+04,2025-11-14T23:47:07.224565Z
500,1.2683022010e-01,7.607515e+04,2025-11-14T23:47:07.430533Z
525,1.2831974546e-01,7.696861e+04,2025-11-14T23:47:07.666942Z
550,1.2961031197e-01,7.774272e+04,2025-11-14T23:47:07.843353Z
575,1.3081255496e-01,7.846386e+04,2025-11-14T23:47:07.980292Z
600,1.3200927045e-01,7.918168e+04,2025-11-14T23:47:08.080990Z
625,1.3325298157e-01,7.992769e+04,2025-11-14T23:47:08.231023Z
650,1.3456621958e-01,8.071541e+04,2025-11-14T23:47:08.338381Z
675,1.3594420087e-01,8.154196e+04,2025-11-14T23:47:08.450124Z
700,1.3735943022e-01,8.239085e+04,2025-11-14T23:47:08.559217Z
725,1.3876765991e-01,8.323554e+04,2025-11-14T23:47:08.656734Z
750,1.4011458653e-01,8.404347e+04,2025-11-14T23:47:08.758634Z
775,1.4134267184e-01,8.478010e+04,2025-11-14T23:47:08.835412Z
800,1.4239752378e-01,8.541283e+04,2025-11-14T23:47:08.925768Z
825,1.4323336192e-01,8.591419e+04,2025-11-14T23:47:09.043700Z
850,1.4381720719e-01,8.626440e+04,2025-11-14T23:47:09.153471Z
875,1.4413156773e-01,8.645296e+04,2025-11-14T23:47:09.264799Z
900,1.4417552998e-01,8.647933e+04,2025-11-14T23:47:09.370427Z
925,1.4396429566e-01,8.635262e+04,2025-11-14T23:47:09.477811Z
950,1.4352732286e-01,8.609052e+04,2025-11-14T23:47:09.572416Z
975,1.4290532456e-01,8.571742e+04,2025-11-14T23:47:09.674062Z
1000,1.4214644721e-01,8.526223e+04,2025-11-14T23:47:09.779232Z
1025,1.4130199125e-01,8.475570e+04,2025-11-14T23:47:09.882033Z
