t,E_sum_sq,rel_drift
4.049999999999999822e+00,2.214854572190603577e+01,3.039376331524088664e-04
4.075000000000000178e+00,2.214854573841158114e+01,3.039383785991862518e-04
4.100000000000000533e+00,2.214854575202444309e+01,3.039389934025047498e-04
4.125000000000000000e+00,2.214854576323594770e+01,3.039394997523279856e-04
4.150000000000000355e+00,2.214854577245684197e+01,3.039399161993924271e-04
4.174999999999999822e+00,2.214854578003001961e+01,3.039402582299487025e-04
4.200000000000000178e+00,2.214854578624126802e+01,3.039405387511312116e-04
4.225000000000000533e+00,2.214854579132841295e+01,3.039407685039630970e-04
4.250000000000000000e+00,2.214854579548909896e+01,3.039409564147478485e-04
4.275000000000000355e+00,2.214854579888732999e+01,3.039411098904623533e-04
4.299999999999999822e+00,2.214854580165895470e+01,3.039412350664961711e-04
4.325000000000000178e+00,2.214854580391638450e+01,3.039413370197324975e-04
4.350000000000000533e+00,2.214854580575244825e+01,3.039414199426393741e-04
4.375000000000000000e+00,2.214854580724372113e+01,3.039414872936138353e-04
4.400000000000000355e+00,2.214854580845327092e+01,3.039415419210118180e-04
4.424999999999999822e+00,2.214854580943295304e+01,3.039415861668005457e-04
4.450000000000000178e+00,2.214854581022535029e+01,3.039416219541659129e-04
4.475000000000000533e+00,2.214854581086537522e+01,3.039416508598763661e-04
4.500000000000000000e+00,2.214854581138160583e+01,3.039416741746132802e-04
4.525000000000000355e+00,2.214854581179741544e+01,3.039416929539947589e-04
4.549999999999999822e+00,2.214854581213185725e+01,3.039417080585285393e-04
4.575000000000000178e+00,2.214854581240050280e+01,3.039417201914786744e-04
4.600000000000000533e+00,2.214854581261597488e+01,3.039417299229336283e-04
4.625000000000000000e+00,2.214854581278857282e+01,3.039417377180456776e-04
4.650000000000000355e+00,2.214854581292662772e+01,3.039417439530762901e-04
4.674999999999999822e+00,2.214854581303690040e+01,3.039417489333669925e-04
4.700000000000000178e+00,2.214854581312485493e+01,3.039417529056939087e-04
4.725000000000000533e+00,2.214854581319492155e+01,3.039417560701416707e-04
4.750000000000000000e+00,2.214854581325065297e+01,3.039417585871628216e-04
4.775000000000000355e+00,2.214854581329491978e+01,3.039417605864031674e-04
4.800000000000000711e+00,2.214854581333003836e+01,3.039417621724779177e-04
4.825000000000000178e+00,2.214854581335785255e+01,3.039417634286619308e-04
4.850000000000000533e+00,2.214854581337985806e+01,3.039417644225058269e-04
4.875000000000000000e+00,2.214854581339723794e+01,3.039417652074403358e-04
4.900000000000000355e+00,2.214854581341095141e+01,3.039417658267876826e-04
4.925000000000000711e+00,2.214854581342174455e+01,3.039417663142429194e-04
4.950000000000000178e+00,2.214854581343024620e+01,3.039417666982061799e-04
