step,energy,drift,timestamp
0,8.8763107805e-03,0.000000e+00,2025-11-14T23:47:58.563670Z
25,9.1966918580e-03,3.609395e-02,2025-11-14T23:47:58.671917Z
50,1.0123515231e-02,1.405093e-01,2025-11-14T23:47:58.779627Z
75,1.1630174041e-02,3.102486e-01,2025-11-14T23:47:58.894801Z
100,1.3681962504e-02,5.414019e-01,2025-11-14T23:47:59.007061Z
125,1.6242052958e-02,8.298202e-01,2025-11-14T23:47:59.119032Z
150,1.9271204511e-02,1.171083e+00,2025-11-14T23:47:59.225561Z
175,2.2722404251e-02,1.559893e+00,2025-11-14T23:47:59.335678Z
200,2.6535821310e-02,1.989510e+00,2025-11-14T23:47:59.432907Z
225,3.0638957007e-02,2.451767e+00,2025-11-14T23:47:59.534982Z
250,3.4952331838e-02,2.937709e+00,2025-11-14T23:47:59.642374Z
275,3.9396491753e-02,3.438386e+00,2025-11-14T23:47:59.750021Z
300,4.3895397541e-02,3.945230e+00,2025-11-14T23:47:59.853887Z
325,4.8374768297e-02,4.449873e+00,2025-11-14T23:47:59.972858Z
350,5.2758424497e-02,4.943733e+00,2025-11-14T23:48:00.087071Z
375,5.6967200858e-02,5.417892e+00,2025-11-14T23:48:00.190345Z
400,6.0922426875e-02,5.863485e+00,2025-11-14T23:48:00.301469Z
425,6.4551789067e-02,6.272367e+00,2025-11-14T23:48:00.416273Z
450,6.7793358267e-02,6.637560e+00,2025-11-14T23:48:00.531689Z
475,7.0595361153e-02,6.953232e+00,2025-11-14T23:48:00.664783Z
500,7.2913104769e-02,7.214348e+00,2025-11-14T23:48:00.767868Z
525,7.4706818405e-02,7.416427e+00,2025-11-14T23:48:00.867790Z
550,7.5943031630e-02,7.555698e+00,2025-11-14T23:48:00.971897Z
575,7.6598654549e-02,7.629560e+00,2025-11-14T23:48:01.086627Z
600,7.6664372974e-02,7.636964e+00,2025-11-14T23:48:01.203793Z
625,7.6144577918e-02,7.578404e+00,2025-11-14T23:48:01.307684Z
650,7.5054137874e-02,7.455555e+00,2025-11-14T23:48:01.424614Z
675,7.3415005077e-02,7.270892e+00,2025-11-14T23:48:01.523634Z
700,7.1255514608e-02,7.027605e+00,2025-11-14T23:48:01.622088Z
725,6.8612517600e-02,6.729846e+00,2025-11-14T23:48:01.754147Z
750,6.5533751712e-02,6.382994e+00,2025-11-14T23:48:01.866006Z
775,6.2077585843e-02,5.993625e+00,2025-11-14T23:48:01.964130Z
800,5.8309641513e-02,5.569130e+00,2025-11-14T23:48:02.091791Z
825,5.4298549883e-02,5.117243e+00,2025-11-14T23:48:02.203652Z
850,5.0113726084e-02,4.645783e+00,2025-11-14T23:48:02.323610Z
875,4.5826031289e-02,4.162734e+00,2025-11-14T23:48:02.440592Z
900,4.1509467033e-02,3.676432e+00,2025-11-14T23:48:02.552700Z
925,3.7241120578e-02,3.195563e+00,2025-11-14T23:48:02.659559Z
950,3.3098250573e-02,2.728830e+00,2025-11-14T23:48:02.770703Z
975,2.9154066170e-02,2.284480e+00,2025-11-14T23:48:02.874394Z
1000,2.5474941181e-02,1.869992e+00,2025-11-14T23:48:02.975454Z
1025,2.2120466332e-02,1.492079e+00,2025-11-14T23:48:03.073243Z
1050,1.9145169795e-02,1.156884e+00,2025-11-14T23:48:03.163181Z
1075,1.6599321035e-02,8.700698e-01,2025-11-14T23:48:03.268852Z
1100,1.4527245129e-02,6.366310e-01,2025-11-14T23:48:03.381501Z
1125,1.2964023394e-02,4.605193e-01,2025-11-14T23:48:03.488892Z
1150,1.1933053606e-02,3.443709e-01,2025-11-14T23:48:03.599884Z
1175,1.1446236880e-02,2.895264e-01,2025-11-14T23:48:03.704919Z
1200,1.1506247627e-02,2.962872e-01,2025-11-14T23:48:03.826334Z
1225,1.2108587808e-02,3.641464e-01,2025-11-14T23:48:03.932955Z
1250,1.3241528832e-02,4.917829e-01,2025-11-14T23:48:04.052685Z
1275,1.4884184970e-02,6.768436e-01,2025-11-14T23:48:04.166794Z
1300,1.7004829594e-02,9.157542e-01,2025-11-14T23:48:04.272862Z
1325,1.9561441125e-02,1.203781e+00,2025-11-14T23:48:04.382904Z
1350,2.2504501282e-02,1.535344e+00,2025-11-14T23:48:04.497053Z
1375,2.5780109824e-02,1.904372e+00,2025-11-14T23:48:04.632306Z
1400,2.9331332467e-02,2.304451e+00,2025-11-14T23:48:04.759600Z
1425,3.3097462355e-02,2.728741e+00,2025-11-14T23:48:04.882643Z
1450,3.7012885275e-02,3.169850e+00,2025-11-14T23:48:05.004219Z
1475,4.1007633041e-02,3.619896e+00,2025-11-14T23:48:05.121202Z
1500,4.5010152140e-02,4.070818e+00,2025-11-14T23:48:05.244417Z
1525,4.8950778227e-02,4.514766e+00,2025-11-14T23:48:05.369928Z
1550,5.2763781683e-02,4.944337e+00,2025-11-14T23:48:05.472753Z
1575,5.6387189311e-02,5.352548e+00,2025-11-14T23:48:05.598854Z
1600,5.9761621602e-02,5.732709e+00,2025-11-14T23:48:05.720795Z
1625,6.2830222059e-02,6.078416e+00,2025-11-14T23:48:05.842813Z
1650,6.5540641320e-02,6.383770e+00,2025-11-14T23:48:05.934078Z
1675,6.7848036852e-02,6.643720e+00,2025-11-14T23:48:06.054707Z
1700,6.9717026613e-02,6.854280e+00,2025-11-14T23:48:06.160997Z
1725,7.1121425022e-02,7.012498e+00,2025-11-14T23:48:06.253881Z
1750,7.2042541231e-02,7.116271e+00,2025-11-14T23:48:06.359718Z
1775,7.2468012799e-02,7.164204e+00,2025-11-14T23:48:06.464021Z
1800,7.2392491451e-02,7.155696e+00,2025-11-14T23:48:06.565409Z
1825,7.1819628691e-02,7.091158e+00,2025-11-14T23:48:06.677911Z
1850,7.0763477983e-02,6.972172e+00,2025-11-14T23:48:06.792973Z
1875,6.9247864532e-02,6.801424e+00,2025-11-14T23:48:06.902448Z
1900,6.7304048565e-02,6.582435e+00,2025-11-14T23:48:06.995114Z
1925,6.4968462923e-02,6.319309e+00,2025-11-14T23:48:07.091425Z
1950,6.2282099109e-02,6.016665e+00,2025-11-14T23:48:07.189280Z
1975,5.9291463311e-02,5.679742e+00,2025-11-14T23:48:07.287928Z
2000,5.6049477688e-02,5.314501e+00,2025-11-14T23:48:07.406367Z
