step,energy,drift,timestamp
0,4.1547586048e+00,0.000000e+00,2025-10-27T22:41:30.183447Z
1,4.1547586048e+00,-2.137738e-16,2025-10-27T22:41:30.361603Z
2,4.1547586048e+00,-2.137738e-16,2025-10-27T22:41:30.537335Z
3,4.1547586048e+00,2.137738e-16,2025-10-27T22:41:30.720705Z
4,4.1547586048e+00,0.000000e+00,2025-10-27T22:41:30.896611Z
5,4.1547586048e+00,-2.137738e-16,2025-10-27T22:41:31.079421Z
6,4.1547586048e+00,-2.137738e-16,2025-10-27T22:41:31.269354Z
7,4.1547586048e+00,0.000000e+00,2025-10-27T22:41:31.458457Z
8,4.1547586048e+00,0.000000e+00,2025-10-27T22:41:31.637494Z
9,4.1547586048e+00,0.000000e+00,2025-10-27T22:41:31.815892Z
10,4.1547586048e+00,2.137738e-16,2025-10-27T22:41:31.999818Z
11,4.1547586048e+00,2.137738e-16,2025-10-27T22:41:32.179469Z
12,4.1547586048e+00,0.000000e+00,2025-10-27T22:41:32.364456Z
13,4.1547586048e+00,2.137738e-16,2025-10-27T22:41:32.541281Z
14,4.1547586048e+00,0.000000e+00,2025-10-27T22:41:32.722280Z
15,4.1547586048e+00,2.137738e-16,2025-10-27T22:41:32.910390Z
16,4.1547586048e+00,-4.275475e-16,2025-10-27T22:41:33.095931Z
17,4.1547586048e+00,-2.137738e-16,2025-10-27T22:41:33.277227Z
18,4.1547586048e+00,-2.137738e-16,2025-10-27T22:41:33.461433Z
19,4.1547586048e+00,-2.137738e-16,2025-10-27T22:41:33.639625Z
20,4.1547586048e+00,2.137738e-16,2025-10-27T22:41:33.822333Z
21,4.1547586048e+00,-2.137738e-16,2025-10-27T22:41:34.011313Z
22,4.1547586048e+00,-4.275475e-16,2025-10-27T22:41:34.188508Z
23,4.1547586048e+00,2.137738e-16,2025-10-27T22:41:34.373162Z
24,4.1547586048e+00,4.275475e-16,2025-10-27T22:41:34.564222Z
25,4.1547586048e+00,-6.413213e-16,2025-10-27T22:41:34.746900Z
26,4.1547586048e+00,4.275475e-16,2025-10-27T22:41:34.933403Z
