step,energy,drift,timestamp
0,4.1547586048e+00,0.000000e+00,2025-10-27T22:36:13.979511Z
1,4.1547586048e+00,-2.137738e-16,2025-10-27T22:36:14.167182Z
2,4.1547586048e+00,-2.137738e-16,2025-10-27T22:36:14.359195Z
3,4.1547586048e+00,2.137738e-16,2025-10-27T22:36:14.550306Z
4,4.1547586048e+00,0.000000e+00,2025-10-27T22:36:14.729417Z
5,4.1547586048e+00,-2.137738e-16,2025-10-27T22:36:14.920486Z
6,4.1547586048e+00,-2.137738e-16,2025-10-27T22:36:15.101781Z
7,4.1547586048e+00,0.000000e+00,2025-10-27T22:36:15.285510Z
8,4.1547586048e+00,0.000000e+00,2025-10-27T22:36:15.470809Z
9,4.1547586048e+00,0.000000e+00,2025-10-27T22:36:15.652339Z
10,4.1547586048e+00,2.137738e-16,2025-10-27T22:36:15.839776Z
11,4.1547586048e+00,2.137738e-16,2025-10-27T22:36:16.022313Z
12,4.1547586048e+00,0.000000e+00,2025-10-27T22:36:16.202903Z
13,4.1547586048e+00,2.137738e-16,2025-10-27T22:36:16.389663Z
14,4.1547586048e+00,0.000000e+00,2025-10-27T22:36:16.570475Z
15,4.1547586048e+00,2.137738e-16,2025-10-27T22:36:16.750219Z
16,4.1547586048e+00,-4.275475e-16,2025-10-27T22:36:16.944697Z
17,4.1547586048e+00,-2.137738e-16,2025-10-27T22:36:17.125127Z
18,4.1547586048e+00,-2.137738e-16,2025-10-27T22:36:17.306262Z
19,4.1547586048e+00,-2.137738e-16,2025-10-27T22:36:17.491243Z
20,4.1547586048e+00,2.137738e-16,2025-10-27T22:36:17.677762Z
21,4.1547586048e+00,-2.137738e-16,2025-10-27T22:36:17.859492Z
22,4.1547586048e+00,-4.275475e-16,2025-10-27T22:36:18.046428Z
23,4.1547586048e+00,2.137738e-16,2025-10-27T22:36:18.234159Z
24,4.1547586048e+00,4.275475e-16,2025-10-27T22:36:18.427884Z
25,4.1547586048e+00,-6.413213e-16,2025-10-27T22:36:18.612919Z
26,4.1547586048e+00,4.275475e-16,2025-10-27T22:36:18.792985Z
27,4.1547586048e+00,0.000000e+00,2025-10-27T22:36:18.980429Z
28,4.1547586048e+00,-2.137738e-16,2025-10-27T22:36:19.169046Z
29,4.1547586048e+00,2.137738e-16,2025-10-27T22:36:19.354065Z
30,4.1547586048e+00,2.137738e-16,2025-10-27T22:36:19.542595Z
31,4.1547586048e+00,-4.275475e-16,2025-10-27T22:36:19.723056Z
32,4.1547586048e+00,0.000000e+00,2025-10-27T22:36:19.910584Z
33,4.1547586048e+00,-6.413213e-16,2025-10-27T22:36:20.099224Z
34,4.1547586048e+00,-1.282643e-15,2025-10-27T22:36:20.284643Z
35,4.1547586048e+00,2.137738e-16,2025-10-27T22:36:20.472253Z
36,4.1547586048e+00,2.137738e-16,2025-10-27T22:36:20.658888Z
37,4.1547586048e+00,2.137738e-16,2025-10-27T22:36:20.844334Z
38,4.1547586048e+00,0.000000e+00,2025-10-27T22:36:21.026533Z
39,4.1547586048e+00,2.137738e-16,2025-10-27T22:36:21.211081Z
40,4.1547586048e+00,0.000000e+00,2025-10-27T22:36:21.394471Z
41,4.1547586048e+00,-2.137738e-16,2025-10-27T22:36:21.574649Z
42,4.1547586048e+00,4.275475e-16,2025-10-27T22:36:21.759849Z
43,4.1547586048e+00,-2.137738e-16,2025-10-27T22:36:21.939744Z
44,4.1547586048e+00,-2.137738e-16,2025-10-27T22:36:22.120154Z
45,4.1547586048e+00,-2.137738e-16,2025-10-27T22:36:22.305529Z
46,4.1547586048e+00,-2.137738e-16,2025-10-27T22:36:22.501705Z
47,4.1547586048e+00,0.000000e+00,2025-10-27T22:36:22.687223Z
48,4.1547586048e+00,-2.137738e-16,2025-10-27T22:36:22.875682Z
49,4.1547586048e+00,-2.137738e-16,2025-10-27T22:36:23.074123Z
50,4.1547586048e+00,-6.413213e-16,2025-10-27T22:36:23.257733Z
51,4.1547586048e+00,2.137738e-16,2025-10-27T22:36:23.442198Z
52,4.1547586048e+00,-2.137738e-16,2025-10-27T22:36:23.623665Z
53,4.1547586048e+00,-2.137738e-16,2025-10-27T22:36:23.807406Z
54,4.1547586048e+00,0.000000e+00,2025-10-27T22:36:23.997762Z
55,4.1547586048e+00,0.000000e+00,2025-10-27T22:36:24.185658Z
56,4.1547586048e+00,0.000000e+00,2025-10-27T22:36:24.372540Z
57,4.1547586048e+00,0.000000e+00,2025-10-27T22:36:24.559614Z
58,4.1547586048e+00,2.137738e-16,2025-10-27T22:36:24.740836Z
59,4.1547586048e+00,-2.137738e-16,2025-10-27T22:36:24.928622Z
60,4.1547586048e+00,0.000000e+00,2025-10-27T22:36:25.109789Z
61,4.1547586048e+00,2.137738e-16,2025-10-27T22:36:25.291064Z
62,4.1547586048e+00,-2.137738e-16,2025-10-27T22:36:25.487216Z
63,4.1547586048e+00,-2.137738e-16,2025-10-27T22:36:25.669626Z
64,4.1547586048e+00,-2.137738e-16,2025-10-27T22:36:25.850479Z
65,4.1547586048e+00,2.137738e-16,2025-10-27T22:36:26.041794Z
66,4.1547586048e+00,-2.137738e-16,2025-10-27T22:36:26.224910Z
67,4.1547586048e+00,-2.137738e-16,2025-10-27T22:36:26.405647Z
68,4.1547586048e+00,-6.413213e-16,2025-10-27T22:36:26.594750Z
69,4.1547586048e+00,0.000000e+00,2025-10-27T22:36:26.776168Z
70,4.1547586048e+00,4.275475e-16,2025-10-27T22:36:26.958158Z
71,4.1547586048e+00,-2.137738e-16,2025-10-27T22:36:27.146463Z
72,4.1547586048e+00,0.000000e+00,2025-10-27T22:36:27.326493Z
73,4.1547586048e+00,0.000000e+00,2025-10-27T22:36:27.511122Z
74,4.1547586048e+00,0.000000e+00,2025-10-27T22:36:27.699104Z
75,4.1547586048e+00,0.000000e+00,2025-10-27T22:36:27.879701Z
76,4.1547586048e+00,0.000000e+00,2025-10-27T22:36:28.065696Z
77,4.1547586048e+00,4.275475e-16,2025-10-27T22:36:28.247045Z
78,4.1547586048e+00,-2.137738e-16,2025-10-27T22:36:28.428433Z
79,4.1547586048e+00,4.275475e-16,2025-10-27T22:36:28.618152Z
80,4.1547586048e+00,-2.137738e-16,2025-10-27T22:36:28.799583Z
