step,energy,drift,timestamp
0,4.4092180991e-01,0.000000e+00,2025-10-27T22:41:25.759314Z
1,4.4092180991e-01,3.776938e-16,2025-10-27T22:41:25.759888Z
2,4.4092180991e-01,0.000000e+00,2025-10-27T22:41:25.760412Z
3,4.4092180991e-01,1.258979e-16,2025-10-27T22:41:25.761379Z
4,4.4092180991e-01,0.000000e+00,2025-10-27T22:41:25.762197Z
5,4.4092180991e-01,0.000000e+00,2025-10-27T22:41:25.762694Z
6,4.4092180991e-01,-2.517959e-16,2025-10-27T22:41:25.763194Z
7,4.4092180991e-01,-8.812856e-16,2025-10-27T22:41:25.763654Z
8,4.4092180991e-01,1.258979e-16,2025-10-27T22:41:25.764114Z
9,4.4092180991e-01,3.776938e-16,2025-10-27T22:41:25.764627Z
10,4.4092180991e-01,0.000000e+00,2025-10-27T22:41:25.765080Z
11,4.4092180991e-01,1.258979e-16,2025-10-27T22:41:25.765557Z
12,4.4092180991e-01,-2.517959e-16,2025-10-27T22:41:25.766021Z
13,4.4092180991e-01,-2.517959e-16,2025-10-27T22:41:25.766475Z
14,4.4092180991e-01,7.553877e-16,2025-10-27T22:41:25.766927Z
15,4.4092180991e-01,-1.007184e-15,2025-10-27T22:41:25.767376Z
16,4.4092180991e-01,-2.517959e-16,2025-10-27T22:41:25.767827Z
17,4.4092180991e-01,-3.776938e-16,2025-10-27T22:41:25.768274Z
18,4.4092180991e-01,-8.812856e-16,2025-10-27T22:41:25.768730Z
19,4.4092180991e-01,-3.776938e-16,2025-10-27T22:41:25.769173Z
20,4.4092180991e-01,-3.776938e-16,2025-10-27T22:41:25.769616Z
21,4.4092180991e-01,-8.812856e-16,2025-10-27T22:41:25.770061Z
22,4.4092180991e-01,-1.384877e-15,2025-10-27T22:41:25.770531Z
23,4.4092180991e-01,-8.812856e-16,2025-10-27T22:41:25.770982Z
24,4.4092180991e-01,-1.007184e-15,2025-10-27T22:41:25.771461Z
25,4.4092180991e-01,0.000000e+00,2025-10-27T22:41:25.771936Z
26,4.4092180991e-01,-3.776938e-16,2025-10-27T22:41:25.772392Z
27,4.4092180991e-01,-1.888469e-15,2025-10-27T22:41:25.772864Z
28,4.4092180991e-01,-3.776938e-16,2025-10-27T22:41:25.773316Z
29,4.4092180991e-01,-3.776938e-16,2025-10-27T22:41:25.773771Z
30,4.4092180991e-01,1.762571e-15,2025-10-27T22:41:25.774229Z
31,4.4092180991e-01,2.392061e-15,2025-10-27T22:41:25.774723Z
32,4.4092180991e-01,2.140265e-15,2025-10-27T22:41:25.775176Z
33,4.4092180991e-01,2.392061e-15,2025-10-27T22:41:25.775634Z
34,4.4092180991e-01,-2.895653e-15,2025-10-27T22:41:25.776084Z
35,4.4092180991e-01,2.014367e-15,2025-10-27T22:41:25.776533Z
36,4.4092180991e-01,2.769755e-15,2025-10-27T22:41:25.776985Z
37,4.4092180991e-01,6.294897e-16,2025-10-27T22:41:25.777427Z
38,4.4092180991e-01,-6.294897e-16,2025-10-27T22:41:25.777883Z
39,4.4092180991e-01,-2.266163e-15,2025-10-27T22:41:25.778375Z
40,4.4092180991e-01,1.636673e-15,2025-10-27T22:41:25.778826Z
41,4.4092180991e-01,-2.014367e-15,2025-10-27T22:41:25.779268Z
42,4.4092180991e-01,1.384877e-15,2025-10-27T22:41:25.779711Z
43,4.4092180991e-01,1.636673e-15,2025-10-27T22:41:25.780157Z
44,4.4092180991e-01,7.553877e-16,2025-10-27T22:41:25.780610Z
45,4.4092180991e-01,-3.776938e-16,2025-10-27T22:41:25.781060Z
46,4.4092180991e-01,2.769755e-15,2025-10-27T22:41:25.781506Z
47,4.4092180991e-01,1.762571e-15,2025-10-27T22:41:25.781950Z
48,4.4092180991e-01,-6.294897e-16,2025-10-27T22:41:25.782405Z
49,4.4092180991e-01,0.000000e+00,2025-10-27T22:41:25.782896Z
50,4.4092180991e-01,-1.636673e-15,2025-10-27T22:41:25.783343Z
51,4.4092180991e-01,0.000000e+00,2025-10-27T22:41:25.783789Z
52,4.4092180991e-01,-8.812856e-16,2025-10-27T22:41:25.784238Z
53,4.4092180991e-01,-3.776938e-16,2025-10-27T22:41:25.784714Z
54,4.4092180991e-01,2.392061e-15,2025-10-27T22:41:25.785330Z
55,4.4092180991e-01,-4.028734e-15,2025-10-27T22:41:25.785888Z
56,4.4092180991e-01,-4.028734e-15,2025-10-27T22:41:25.786369Z
57,4.4092180991e-01,-2.266163e-15,2025-10-27T22:41:25.786839Z
58,4.4092180991e-01,-3.776938e-16,2025-10-27T22:41:25.787292Z
59,4.4092180991e-01,-1.888469e-15,2025-10-27T22:41:25.787744Z
60,4.4092180991e-01,-2.392061e-15,2025-10-27T22:41:25.788190Z
61,4.4092180991e-01,1.133082e-15,2025-10-27T22:41:25.788663Z
62,4.4092180991e-01,4.154632e-15,2025-10-27T22:41:25.789112Z
63,4.4092180991e-01,6.294897e-16,2025-10-27T22:41:25.789572Z
64,4.4092180991e-01,-1.007184e-15,2025-10-27T22:41:25.790031Z
65,4.4092180991e-01,3.776938e-16,2025-10-27T22:41:25.790484Z
66,4.4092180991e-01,1.636673e-15,2025-10-27T22:41:25.790974Z
67,4.4092180991e-01,-2.895653e-15,2025-10-27T22:41:25.791428Z
68,4.4092180991e-01,4.154632e-15,2025-10-27T22:41:25.791887Z
69,4.4092180991e-01,6.294897e-16,2025-10-27T22:41:25.792391Z
70,4.4092180991e-01,1.762571e-15,2025-10-27T22:41:25.792940Z
71,4.4092180991e-01,5.161816e-15,2025-10-27T22:41:25.793408Z
72,4.4092180991e-01,3.399245e-15,2025-10-27T22:41:25.793867Z
73,4.4092180991e-01,1.636673e-15,2025-10-27T22:41:25.794340Z
74,4.4092180991e-01,-2.895653e-15,2025-10-27T22:41:25.794803Z
75,4.4092180991e-01,-2.014367e-15,2025-10-27T22:41:25.795254Z
76,4.4092180991e-01,4.406428e-15,2025-10-27T22:41:25.795706Z
77,4.4092180991e-01,3.776938e-15,2025-10-27T22:41:25.796153Z
78,4.4092180991e-01,3.147449e-15,2025-10-27T22:41:25.796603Z
79,4.4092180991e-01,3.651041e-15,2025-10-27T22:41:25.797053Z
80,4.4092180991e-01,-1.384877e-15,2025-10-27T22:41:25.797497Z
81,4.4092180991e-01,3.399245e-15,2025-10-27T22:41:25.797948Z
82,4.4092180991e-01,-3.273347e-15,2025-10-27T22:41:25.798416Z
83,4.4092180991e-01,-1.888469e-15,2025-10-27T22:41:25.798889Z
84,4.4092180991e-01,-7.427979e-15,2025-10-27T22:41:25.799350Z
85,4.4092180991e-01,-2.643857e-15,2025-10-27T22:41:25.799798Z
86,4.4092180991e-01,8.057469e-15,2025-10-27T22:41:25.800260Z
