time,KE,GE,PE,H_total
0.795,0.48748209563372596,0.5191540124431324,7.356632348246796e-06,1.0066434647092066
0.8,0.5041606945119207,0.5028290472019556,7.202609898136737e-06,1.0069969443237745
0.805,0.5171497962699702,0.4901843176878646,7.042299186900042e-06,1.0073411562570216
0.81,0.5250509593855137,0.4825553035413395,6.904154226019956e-06,1.0076131670810793
0.8150000000000001,0.5277674163870695,0.48000626710482297,6.805348457752161e-06,1.00778048884035
0.8200000000000001,0.5261931238233141,0.48163993786337184,6.751627447787846e-06,1.0078398133141337
0.8250000000000001,0.521783043926918,0.4860201696437603,6.739325372308862e-06,1.0078099528960505
0.8300000000000001,0.5161233285947572,0.49159192532685275,6.758594698231665e-06,1.0077220125163082
0.835,0.5105899352274598,0.4970129192533931,6.796904214909387e-06,1.0076096513850679
0.84,0.5061423433767955,0.501352330211093,6.842059133008646e-06,1.0075015156470215
0.845,0.5032578890148521,0.5041521017951687,6.884295922869891e-06,1.0074168751059436
0.85,0.5019808757136807,0.5053767041910965,6.917313696072328e-06,1.0073644972184732
0.855,0.502043497884967,0.5052936253316813,6.938354922857917e-06,1.0073440615715712
0.86,0.5030126761317614,0.5043294308444575,6.94760421103737e-06,1.00734905458043
0.865,0.5044248452211705,0.5029382761178636,6.947228932428901e-06,1.0073700685679665
0.87,0.5058846521999558,0.5015060720504896,6.9403575459565316e-06,1.0073976646079914
0.875,0.5071185378721209,0.5002988471014822,6.9302112999489545e-06,1.007424315184903
0.88,0.5079865829501292,0.49945179803372086,6.91950557725391e-06,1.0074453004894273
0.885,0.5084638020968378,0.4989879944245526,6.910145592414603e-06,1.007458706666983
0.89,0.5086049386070676,0.4988529853389955,6.9031744063606894e-06,1.0074648271204694
0.895,0.5085056650801588,0.4989527379186619,6.898895414662884e-06,1.0074653018942354
0.9,0.508269486905905,0.4991858917829846,6.89708394209003e-06,1.0074622757728318
0.905,0.5079852011821595,0.4994656565322763,6.897215348423788e-06,1.0074577549297843
0.91,0.5077157709955811,0.49973056439536706,6.898660347771809e-06,1.007453234051296
0.915,0.5074966876055232,0.4999459902742012,6.9008233239532425e-06,1.0074495787030484
0.92,0.5073405292760409,0.5000996622071137,6.903220208865197e-06,1.0074470947033634
0.925,0.5072442968253518,0.5001944956278388,6.905506025480085e-06,1.0074456979592161
0.93,0.5071968014042478,0.5002413977384303,6.9074682300671795e-06,1.0074451066109082
0.935,0.5071844413875597,0.5002536504554562,6.909002062631004e-06,1.0074450008450786
0.9400000000000001,0.5071947529970229,0.5002434602973643,6.910080564553647e-06,1.0074451233749517
0.9450000000000001,0.5072179144506846,0.5002204922733207,6.910727043640814e-06,1.007445317451049
0.9500000000000001,0.5072468329633928,0.5001917714156773,6.910993296104237e-06,1.007445515372366
0.9550000000000001,0.5072765679746853,0.5001622193272517,6.910943809615766e-06,1.0074456982457467
0.96,0.5073037278532826,0.5001352102943085,6.910644734989319e-06,1.0074458487923261
0.965,0.5073262262283533,0.5001127793331888,6.9101563641553366e-06,1.0074459157179063
0.97,0.5073434920220666,0.50009540108841,6.909528632184706e-06,1.0074458026391089
0.975,0.507356963313697,0.5000815158911024,6.908800126655825e-06,1.0074453880049261
0.98,0.5073705043614272,0.5000671628459921,6.908001659108965e-06,1.0074445752090784
0.985,0.5073902968574561,0.500046160035837,6.907165216866814e-06,1.00744336405851
0.99,0.5074237930653641,0.5000112267188362,6.9063378875925344e-06,1.007441926122088
0.995,0.5074774970415287,0.4999562557076099,6.905598234299523e-06,1.007440658347373
1.0,0.5075536651845557,0.49987961386463853,6.90507001428388e-06,1.0074401841192084
1.0050000000000001,0.5076464648911305,0.49978790233736897,6.904925824079427e-06,1.0074412721543236
1.01,0.5077386292598963,0.49969912034536357,6.9053722179623305e-06,1.007444654977478
1.0150000000000001,0.5078000675243055,0.4996437783889421,6.906609187425062e-06,1.007450752522435
1.02,0.5077900546517642,0.49966237826786314,6.908761499232573e-06,1.0074593416811266
1.025,0.5076643307219735,0.49979801099863536,6.911787560050836e-06,1.0074692535081688
1.03,0.5073875370486332,0.5000837624773771,6.915382456440399e-06,1.0074782149084667
1.035,0.5069498743483747,0.5005261721593264,6.9189034992172166e-06,1.0074829654112003
1.04,0.5063848700573482,0.5010879644411239,6.921355482185152e-06,1.007479755853954
1.045,0.5057831254612087,0.5016752163867215,6.921474505300607e-06,1.0074652633224355
1.05,0.5052955524792165,0.5021353656946708,6.917939237512453e-06,1.0074378361131249
1.055,0.5051196955468406,0.5022722264867918,6.909714113220473e-06,1.0073988317477456
1.06,0.5054649535319377,0.5018818173137203,6.896490698085861e-06,1.0073536673363561
1.065,0.5064971635360173,0.5008080742990698,6.879146638905243e-06,1.007312116981726
1.07,0.5082696943397139,0.49901086641948683,6.8600968708140694e-06,1.0072874208560716
1.075,0.5106556715658644,0.49663144077789223,6.8433840661926034e-06,1.0072939557278229
1.08,0.5133021474804058,0.4940345805625059,6.834361072758039e-06,1.0073435624039846
1.085,0.5156293866443237,0.49180485955768327,6.838870456775595e-06,1.0074410850724638
1.09,0.5168945928875442,0.4906786921005458,6.861929518649254e-06,1.0075801469176087
1.095,0.5163280239723497,0.4914055871546021,6.906073581940491e-06,1.0077405172005336
1.1,0.5133310983072971,0.4945503895404412,6.969669636323595e-06,1.0078884575173745
1.105,0.5077038147694996,0.5002701873356762,7.045645207267554e-06,1.007981047750383
1.11,0.4998479940944419,0.508119541524404,7.121134369855709e-06,1.007974656753216
1.115,0.4908804326075143,0.5169489345358216,7.17847917092122e-06,1.0078365456225067
1.12,0.48259278175459613,0.5249573456157858,7.197815070225541e-06,1.0075573251854522
1.125,0.47721717961146276,0.5299366576560169,7.161122312064974e-06,1.0071609983897918
1.1300000000000001,0.47699813825473136,0.5297038001794883,7.057193574695428e-06,1.0067089956277944
1.135,0.4836257291699933,0.5226626443257529,6.8865458400118935e-06,1.0062952600415862
1.1400000000000001,0.4976406017786467,0.5083838831083571,6.6650124118896615e-06,1.0060311498994159
1.145,0.5179617970802803,0.48805325935723326,6.4247103973128796e-06,1.006021481147911
1.1500000000000001,0.5416975555613235,0.46463213234133627,6.211374978829933e-06,1.0063358992776386
1.155,0.5643660595427361,0.44261003465482646,6.07769882702373e-06,1.0069821718963896
1.16,0.5805755559142826,0.4273074724786595,6.073232848211975e-06,1.0078891016257903
1.165,0.5851024177677812,0.4237972811455331,6.232416342008164e-06,1.0089059313296562
1.17,0.5741847233339893,0.43563085434062054,6.563162969462356e-06,1.0098221408375794
1.175,0.546749629189034,0.4636501345171757,7.038868206298158e-06,1.010406802574416
1.18,0.5052479274936309,0.5052056428312808,7.596511369511935e-06,1.0104611668362813
1.185,0.4558029329149732,0.5540622361328477,8.142612158978286e-06,1.0098733116599798
1.19,0.40750005154428875,0.6011524101777379,8.567254673282762e-06,1.0086610289767
1.195,0.3708319406655397,0.6361490811192825,8.764485129311156e-06,1.0069897862699513
1.2,0.3555333657380277,0.6496149737842896,8.65554568863253e-06,1.005156995068006
1.205,0.3682354631416602,0.635297641991752,8.210109133121554e-06,1.0035413152425454
1.21,0.41048427465660225,0.592032979758691,7.4603508962573535e-06,1.0025247147661893
1.215,0.4776594954972421,0.5247372070781343,6.50357512217147e-06,1.0024032061504986
1.22,0.5591803875286736,0.4441213362293855,5.4911616234462765e-06,1.0033072149196824
1.225,0.640116942604065,0.36503106214620057,4.604474477536963e-06,1.0051526092247431
1.23,0.7039912278177483,0.3036426708858756,4.021465594548842e-06,1.0076379201692183
