t,E_sum_sq,rel_drift
2.122500000000000142e+01,1.022535188722118574e-06,2.897234233426775329e-01
2.125000000000000000e+01,1.055002469972427937e-06,3.306743985097120864e-01
2.127500000000000213e+01,1.060021156467939642e-06,3.370044667548588446e-01
2.130000000000000071e+01,1.022596289816902658e-06,2.898004901409687029e-01
2.132500000000000284e+01,9.823529265237677247e-07,2.390415442917711575e-01
2.135000000000000142e+01,9.824873793318069195e-07,2.392111295909128410e-01
2.137500000000000000e+01,1.014233289531095074e-06,2.792522395995795659e-01
2.140000000000000213e+01,1.032409997733103635e-06,3.021785179183653081e-01
2.142500000000000071e+01,1.019009167341204366e-06,2.852760532997400400e-01
2.145000000000000284e+01,1.005811783576252436e-06,2.686301958698629200e-01
2.147500000000000142e+01,1.025565233078760469e-06,2.935452176668534308e-01
2.150000000000000000e+01,1.061885249853778412e-06,3.393556473592339029e-01
2.152500000000000213e+01,1.069591988286651245e-06,3.490761549604177727e-01
2.155000000000000071e+01,1.037645484114631993e-06,3.087820358151794342e-01
2.157500000000000284e+01,1.006182843874607169e-06,2.690982141479025258e-01
2.160000000000000142e+01,1.012842630648552078e-06,2.774982018368921666e-01
2.162500000000000000e+01,1.042488312497406682e-06,3.148902942588804321e-01
2.165000000000000213e+01,1.049879444043410091e-06,3.242127269585320937e-01
2.167500000000000071e+01,1.023089025347787170e-06,2.904219773647865321e-01
2.170000000000000284e+01,9.990434488356987382e-07,2.600932966529027612e-01
2.172500000000000142e+01,1.010277568048696808e-06,2.742628889069694820e-01
2.175000000000000000e+01,1.038543529258119656e-06,3.099147399700580841e-01
2.177500000000000213e+01,1.040812130503595403e-06,3.127761262546425725e-01
2.180000000000000071e+01,1.010945518233988911e-06,2.751053743383744532e-01
2.182500000000000284e+01,9.897899577730333172e-07,2.484218702777122589e-01
2.185000000000000142e+01,1.008754962746840891e-06,2.723424271527256635e-01
2.187500000000000000e+01,1.045599519124913055e-06,3.188144585386139540e-01
2.190000000000000213e+01,1.054539139523973964e-06,3.300899999103193982e-01
2.192500000000000071e+01,1.028966240410212710e-06,2.978349075149024361e-01
2.195000000000000284e+01,1.009445507964661296e-06,2.732134116940139190e-01
2.197500000000000142e+01,1.026116988419220546e-06,2.942411465643567925e-01
2.200000000000000000e+01,1.056165314658184102e-06,3.321410942728217908e-01
2.202500000000000213e+01,1.055675896679052049e-06,3.315237914763473626e-01
2.205000000000000071e+01,1.021174585968936540e-06,2.880072953697747629e-01
2.207500000000000284e+01,9.949897387391559366e-07,2.549803529414147452e-01
2.210000000000000142e+01,1.007347028109504627e-06,2.705665994840687483e-01
2.212500000000000000e+01,1.036140505518299875e-06,3.068838066209894633e-01
2.215000000000000213e+01,1.039789103478393353e-06,3.114857824780488671e-01
2.217500000000000071e+01,1.016108020180836004e-06,2.816168369827278251e-01
2.220000000000000284e+01,1.004450104995066491e-06,2.669127109553199872e-01
2.222500000000000142e+01,1.028721357326733710e-06,2.975260365320485656e-01
2.225000000000000000e+01,1.061880440601414712e-06,3.393495814502161534e-01
2.227500000000000213e+01,1.062015020640414312e-06,3.395193272257420736e-01
2.230000000000000071e+01,1.029573712585328347e-06,2.986011120445036804e-01
2.232500000000000284e+01,1.005975312775573436e-06,2.688364552153514331e-01
2.235000000000000142e+01,1.016190880258146484e-06,2.817213483812067709e-01
2.237500000000000000e+01,1.035952493256457700e-06,3.066466667937757240e-01
2.240000000000000213e+01,1.028835597947177715e-06,2.976701282031312679e-01
2.242500000000000071e+01,1.000033873785590351e-06,2.613425194386090888e-01
2.245000000000000284e+01,9.905136986898172938e-07,2.493347245472795626e-01
2.247500000000000142e+01,1.019388349391607807e-06,2.857543155419691727e-01
2.250000000000000000e+01,1.055344769283271919e-06,3.311061405601165020e-01
2.252500000000000213e+01,1.057565121150014666e-06,3.339066699132231530e-01
2.255000000000000071e+01,1.029691894864642437e-06,2.987501753291089690e-01
2.257500000000000284e+01,1.012504945446181472e-06,2.770722795605568001e-01
2.260000000000000142e+01,1.026526522890576480e-06,2.947576923088940370e-01
2.262500000000000000e+01,1.044854253703019041e-06,3.178744554151759494e-01
2.265000000000000213e+01,1.033274412773344314e-06,3.032688044309315711e-01
2.267500000000000071e+01,1.000544797220775718e-06,2.619869470623829022e-01
2.270000000000000284e+01,9.881780205087606147e-07,2.463887341376352347e-01
2.272500000000000142e+01,1.013954530945407107e-06,2.789006414527530064e-01
2.275000000000000000e+01,1.047560811871433606e-06,3.212882366766366404e-01
2.277500000000000213e+01,1.051447616737592627e-06,3.261906628553506438e-01
2.280000000000000071e+01,1.029726550054224113e-06,2.987938859126045843e-01
2.282500000000000284e+01,1.018396963775567886e-06,2.845038810682474217e-01
2.285000000000000142e+01,1.032879257035999668e-06,3.027703945806470287e-01
2.287500000000000000e+01,1.047191480374290642e-06,3.208223989352100847e-01
2.290000000000000213e+01,1.032867811775124413e-06,3.027559586754577925e-01
2.292500000000000071e+01,1.001544974428507348e-06,2.632484703688981464e-01
2.295000000000000284e+01,9.909493323968873740e-07,2.498841892524581165e-01
2.297500000000000142e+01,1.013996641252413428e-06,2.789537551743238586e-01
2.300000000000000000e+01,1.041884148454464750e-06,3.141282622757098353e-01
2.302500000000000213e+01,1.043810631385912433e-06,3.165581348011365925e-01
2.305000000000000071e+01,1.027347742124492309e-06,2.957934959598220725e-01
2.307500000000000284e+01,1.024206531442072372e-06,2.918314875717937240e-01
2.310000000000000142e+01,1.043258227659013669e-06,3.158613880939514229e-01
2.312500000000000000e+01,1.057352331229402158e-06,3.336382780300957696e-01
2.315000000000000213e+01,1.041679832052411243e-06,3.138705580397990746e-01
2.317500000000000071e+01,1.009337961560210835e-06,2.730777634361878370e-01
2.320000000000000284e+01,9.948616857496642076e-07,2.548188397320914067e-01
2.322500000000000142e+01,1.009415889870735853e-06,2.731760543982340583e-01
2.325000000000000000e+01,1.029183542933559526e-06,2.981089911429309902e-01
2.327500000000000213e+01,1.030394109119062584e-06,2.996358780238617681e-01
2.330000000000000071e+01,1.020242317336444527e-06,2.868314251352498956e-01
2.332500000000000284e+01,1.021915219465261383e-06,2.889414562464445169e-01
2.335000000000000142e+01,1.038161152672651068e-06,3.094324484614079940e-01
2.337500000000000000e+01,1.046514902758499700e-06,3.199690317274903606e-01
2.340000000000000213e+01,1.032055919050852587e-06,3.017319185492265410e-01
2.342500000000000071e+01,1.009895702378075416e-06,2.737812418151110982e-01
2.345000000000000284e+01,1.005350905558775817e-06,2.680488905211578232e-01
2.347500000000000142e+01,1.020379025331695183e-06,2.870038549015578311e-01
2.350000000000000000e+01,1.033319818718896151e-06,3.033260749407224455e-01
2.352500000000000213e+01,1.030596012788586261e-06,2.998905390807286575e-01
2.355000000000000071e+01,1.024291398473045466e-06,2.919385303405147569e-01
2.357500000000000284e+01,1.031542836055542017e-06,3.010847670727107572e-01
2.360000000000000142e+01,1.047052167882212682e-06,3.206466841175892313e-01
2.362500000000000000e+01,1.049026294245484886e-06,3.231366492937826629e-01
2.365000000000000213e+01,1.029958084708071135e-06,2.990859205239075336e-01
2.367500000000000071e+01,1.008087827948291635e-06,2.715009701684518717e-01
2.370000000000000284e+01,1.003564298143394732e-06,2.657954429553930353e-01
2.372500000000000142e+01,1.013525294205700442e-06,2.783592452411949858e-01
2.375000000000000000e+01,1.020435235522696644e-06,2.870747528039134244e-01
2.377500000000000213e+01,1.019335140009610138e-06,2.856872025593932274e-01
2.380000000000000071e+01,1.023327468072781007e-06,2.907227251248069577e-01
2.382500000000000284e+01,1.040007205517323234e-06,3.117608745349180199e-01
2.385000000000000142e+01,1.055042528542900435e-06,3.307249243764145974e-01
2.387500000000000000e+01,1.049050938119738220e-06,3.231677326073126300e-01
2.390000000000000213e+01,1.024976661314079256e-06,2.928028522210479601e-01
2.392500000000000071e+01,1.006626850592793060e-06,2.696582397302803025e-01
2.395000000000000284e+01,1.009266343149025501e-06,2.729874311488816874e-01
2.397500000000000142e+01,1.022493933451226170e-06,2.896713880779813732e-01
2.400000000000000000e+01,1.027743775085086576e-06,2.962930122516110321e-01
2.402500000000000213e+01,1.023877405869003649e-06,2.914163615541372487e-01
2.405000000000000071e+01,1.024721147709141130e-06,2.924805729636629215e-01
2.407500000000000284e+01,1.034700309037120772e-06,3.050672870953253235e-01
2.410000000000000142e+01,1.040427690788478504e-06,3.122912325209911133e-01
2.412500000000000000e+01,1.031153321273435307e-06,3.005934721581083324e-01
2.415000000000000213e+01,1.016874847546886272e-06,2.825840361818978130e-01
2.417500000000000071e+01,1.015487433204826650e-06,2.808340907574551903e-01
2.420000000000000284e+01,1.026644451169725113e-06,2.949064352231428598e-01
2.422500000000000142e+01,1.031521475988686785e-06,3.010578256247770645e-01
2.425000000000000000e+01,1.020822337564248522e-06,2.875630045293500192e-01
2.427500000000000213e+01,1.010653891941683632e-06,2.747375461558365650e-01
2.430000000000000071e+01,1.021068352324091139e-06,2.878733028953686657e-01
2.432500000000000284e+01,1.045890946702995412e-06,3.191820360829433212e-01
2.435000000000000142e+01,1.057482806047781477e-06,3.338028458916971752e-01
2.437500000000000000e+01,1.042176141194977783e-06,3.144965526592968241e-01
2.440000000000000213e+01,1.018034168764956404e-06,2.840462877959393784e-01
2.442500000000000071e+01,1.010186144429219133e-06,2.741475763145153621e-01
2.445000000000000284e+01,1.018337034345132825e-06,2.844282920899587896e-01
2.447500000000000142e+01,1.021763573549733279e-06,2.887501852843613048e-01
2.450000000000000000e+01,1.013036138625042014e-06,2.777422734078613953e-01
2.452500000000000213e+01,1.010037321480193387e-06,2.739598659595012808e-01
2.455000000000000071e+01,1.027478451004056843e-06,2.959583590427483091e-01
2.457500000000000284e+01,1.049629502415562361e-06,3.238974756347057782e-01
2.460000000000000142e+01,1.047166779185694810e-06,3.207912433311116973e-01
2.462500000000000000e+01,1.018196986533029493e-06,2.842516498133411118e-01
2.465000000000000213e+01,9.956101018780406548e-07,2.557628168409680769e-01
2.467500000000000071e+01,1.006859509488229814e-06,2.699516923472692342e-01
2.470000000000000284e+01,1.038891367428679182e-06,3.103534681830831254e-01
2.472500000000000142e+01,1.055823168900232008e-06,3.317095458986483725e-01
2.475000000000000000e+01,1.045000042641043105e-06,3.180583389727373311e-01
2.477500000000000213e+01,1.028527489792303246e-06,2.972815114507228462e-01
2.480000000000000071e+01,1.027023301042794226e-06,2.953842784901684615e-01
2.482500000000000284e+01,1.030072106304927971e-06,2.992297359405847734e-01
2.485000000000000142e+01,1.016788083484813941e-06,2.824746006882412064e-01
2.487500000000000000e+01,9.951375652793487237e-07,2.551668065261726293e-01
2.490000000000000213e+01,9.983003068822503379e-07,2.591559718597786777e-01
2.492500000000000071e+01,1.037233675373578661e-06,3.082626215347403775e-01
2.495000000000000284e+01,1.075821089358871860e-06,3.569329188623543980e-01
2.497500000000000142e+01,1.069661033837287938e-06,3.491632420992428210e-01
2.500000000000000000e+01,1.021890485008522858e-06,2.889102586812446471e-01
2.502500000000000213e+01,9.815116156369151362e-07,2.379803990431240135e-01
2.505000000000000071e+01,9.844816911240912050e-07,2.417265546445698798e-01
2.507500000000000284e+01,1.014600286366784508e-06,2.797151326329946897e-01
2.510000000000000142e+01,1.033359034211599391e-06,3.033755374336079003e-01
2.512500000000000000e+01,1.033244879083821715e-06,3.032315535944076768e-01
2.515000000000000213e+01,1.039356288286952097e-06,3.109398727660535600e-01
2.517500000000000071e+01,1.060830885116751618e-06,3.380257773331574178e-01
2.520000000000000284e+01,1.067409366467223192e-06,3.463232145082333346e-01
2.522500000000000142e+01,1.030919342993972641e-06,3.002983554023186952e-01
2.525000000000000000e+01,9.750609425868834799e-07,2.298441664511206850e-01
2.527500000000000213e+01,9.578584691726661647e-07,2.081466902699121435e-01
2.530000000000000071e+01,1.001787385456581003e-06,2.635542233487774277e-01
2.532500000000000284e+01,1.062807766059799700e-06,3.405192168602559355e-01
2.535000000000000142e+01,1.082043322745211328e-06,3.647810205535008676e-01
2.537500000000000000e+01,1.053934935810185290e-06,3.293279178903180116e-01
2.540000000000000213e+01,1.023108680766701544e-06,2.904467687406228626e-01
2.542500000000000071e+01,1.019621149719539354e-06,2.860479465477347438e-01
2.545000000000000284e+01,1.024267727598249219e-06,2.919086742710000904e-01
2.547500000000000142e+01,1.008927084682130858e-06,2.725595245143254686e-01
2.550000000000000000e+01,9.882962932431047309e-07,2.465379115131512977e-01
2.552500000000000213e+01,1.003123456577850471e-06,2.652394095793915718e-01
2.555000000000000071e+01,1.055427359047578605e-06,3.312103110128593597e-01
2.557500000000000284e+01,1.090815273758305639e-06,3.758450805631528002e-01
2.560000000000000142e+01,1.062264193638960998e-06,3.398336090775889162e-01
2.562500000000000000e+01,9.943179011412499256e-07,2.541329643172789421e-01
2.565000000000000213e+01,9.588086206352382526e-07,2.093451161143409789e-01
2.567500000000000071e+01,9.892927304569269370e-07,2.477947175661174284e-01
2.570000000000000284e+01,1.044353206399969369e-06,3.172424845548347805e-01
2.572500000000000142e+01,1.064952751039831080e-06,3.432246859746460044e-01
2.575000000000000000e+01,1.046152762206181790e-06,3.195122639232934603e-01
2.577500000000000213e+01,1.029354309521944670e-06,2.983243790057583666e-01
2.580000000000000071e+01,1.034667942977215121e-06,3.050264637906194842e-01
2.582500000000000284e+01,1.034263299635337339e-06,3.045160872266876040e-01
2.585000000000000142e+01,1.003800863688815752e-06,2.660938230292041462e-01
2.587500000000000000e+01,9.726929888784845474e-07,2.268574669254741216e-01
2.590000000000000213e+01,9.924009951135472303e-07,2.517151711385771096e-01
2.592500000000000071e+01,1.060383370676731115e-06,3.374613274619507330e-01
2.595000000000000284e+01,1.108200095847071128e-06,3.977725530900853013e-01
2.597500000000000142e+01,1.080344351317278536e-06,3.626381082406901490e-01
2.600000000000000000e+01,1.004439930472610156e-06,2.668998778322373422e-01
2.602500000000000213e+01,9.590503922218424760e-07,2.096500625668262785e-01
2.605000000000000071e+01,9.795915256812550192e-07,2.355585899767439761e-01
2.607500000000000284e+01,1.024169185955008684e-06,2.917843837166370080e-01
2.610000000000000142e+01,1.038588882856769808e-06,3.099719444547126557e-01
2.612500000000000000e+01,1.026926291433450308e-06,2.952619202898443262e-01
2.615000000000000213e+01,1.032637350553799918e-06,3.024652779843748363e-01
2.617500000000000071e+01,1.063925497512756631e-06,3.419290113121094543e-01
2.620000000000000284e+01,1.074774132843277668e-06,3.556123928244480648e-01
2.622500000000000142e+01,1.031685126742863403e-06,3.012642382873799152e-01
2.625000000000000000e+01,9.712642601263994159e-07,2.250554116441589037e-01
2.627500000000000213e+01,9.623061499683592457e-07,2.137565491432536768e-01
2.630000000000000071e+01,1.018150303775131373e-06,2.841927688604003466e-01
2.632500000000000284e+01,1.076987086316551858e-06,3.584035905853936166e-01
2.635000000000000142e+01,1.078008512114380846e-06,3.596919147342308443e-01
2.637500000000000000e+01,1.032754016747652202e-06,3.026124290306987930e-01
2.640000000000000213e+01,1.000257578259777845e-06,2.616246778459170308e-01
2.642500000000000071e+01,1.006695477670664633e-06,2.697447990494927228e-01
2.645000000000000284e+01,1.021205362012671859e-06,2.880461131874118008e-01
2.647500000000000142e+01,1.013981552148303554e-06,2.789347232904118012e-01
2.650000000000000000e+01,1.005241176657170510e-06,2.679104894801189740e-01
2.652500000000000213e+01,1.030998844656152375e-06,3.003986308324835819e-01
2.655000000000000071e+01,1.076987382678914473e-06,3.584039643871806957e-01
2.657500000000000284e+01,1.083764324762007224e-06,3.669517200435160609e-01
2.660000000000000142e+01,1.026213185231973831e-06,2.943624795845082853e-01
2.662500000000000000e+01,9.588060382349780785e-07,2.093418589334236635e-01
2.665000000000000213e+01,9.562625640888753534e-07,2.061337755157813256e-01
2.667500000000000071e+01,1.021169897041973687e-06,2.880013812271604023e-01
2.670000000000000284e+01,1.080119613736770154e-06,3.623546467765920154e-01
2.672500000000000142e+01,1.074803378970989695e-06,3.556492809593193583e-01
2.675000000000000000e+01,1.028843004727886684e-06,2.976794703741169612e-01
2.677500000000000213e+01,1.006096662597255164e-06,2.689895137204939002e-01
2.680000000000000071e+01,1.023127931881256668e-06,2.904710501674540035e-01
2.682500000000000284e+01,1.035959099229209108e-06,3.066549989058491854e-01
2.685000000000000142e+01,1.013146000093475259e-06,2.778808416554131022e-01
2.687500000000000000e+01,9.865607717445590126e-07,2.443488986037897215e-01
2.690000000000000213e+01,1.005736932858873931e-06,2.685357866754197742e-01
2.692500000000000071e+01,1.060738518807634512e-06,3.379092757264548497e-01
2.695000000000000284e+01,1.085836477450959831e-06,3.695653258041398659e-01
2.697500000000000142e+01,1.044541351031332687e-06,3.174797913396982807e-01
2.700000000000000000e+01,9.813759105660112418e-07,2.378092342650884872e-01
2.702500000000000213e+01,9.682477218200688142e-07,2.212506524984643175e-01
2.705000000000000071e+01,1.015561919645125805e-06,2.809280404892930405e-01
2.707500000000000284e+01,1.064568554598983801e-06,3.427400990827808025e-01
2.710000000000000142e+01,1.065998286645460460e-06,3.445434198191058561e-01
2.712500000000000000e+01,1.036298386962250184e-06,3.070829424537898089e-01
2.715000000000000213e+01,1.021202330608127775e-06,2.880422896774834651e-01
2.717500000000000071e+01,1.027449130746127844e-06,2.959213774074495040e-01
2.720000000000000284e+01,1.021973767031842025e-06,2.890153022801376648e-01
2.722500000000000142e+01,9.941480680133606985e-07,2.539187538279832346e-01
2.725000000000000000e+01,9.829262660359251375e-07,2.397646973005995163e-01
2.727500000000000213e+01,1.022382431554833107e-06,2.895307507589811591e-01
2.730000000000000071e+01,1.081863764562743726e-06,3.645545438548645212e-01
2.732500000000000284e+01,1.092778136552397232e-06,3.783208390018540923e-01
2.735000000000000142e+01,1.035177918803640297e-06,3.056696961956588132e-01
2.737500000000000000e+01,9.689518527077919530e-07,2.221387726424082221e-01
2.740000000000000213e+01,9.636359061370594504e-07,2.154337703254903258e-01
2.742500000000000071e+01,1.016119094830174151e-06,2.816308054356614909e-01
2.745000000000000284e+01,1.061645292291626987e-06,3.390529889354180204e-01
2.747500000000000142e+01,1.058481053825173668e-06,3.350619356081219191e-01
2.750000000000000000e+01,1.031924696904769287e-06,3.015664080833457272e-01
2.752500000000000213e+01,1.025847833687729944e-06,2.939016617568551704e-01
2.755000000000000071e+01,1.038161126026132960e-06,3.094324148521601647e-01
2.757500000000000284e+01,1.031893432689418876e-06,3.015269745349509201e-01
2.760000000000000142e+01,9.999602849137207908e-07,2.612497018096469614e-01
2.762500000000000000e+01,9.839329359642385399e-07,2.410344098742499552e-01
2.765000000000000213e+01,1.015477698556479522e-06,2.808218124474959887e-01
2.767500000000000071e+01,1.064221116481933644e-06,3.423018754571648947e-01
2.770000000000000284e+01,1.071242255048573187e-06,3.511576360880007686e-01
2.772500000000000142e+01,1.027066310668042027e-06,2.954385265216524781e-01
2.775000000000000000e+01,9.868169130613860296e-07,2.446719695940511863e-01
2.777500000000000213e+01,9.989972386685948939e-07,2.600350117786336401e-01
2.780000000000000071e+01,1.043243007824636197e-06,3.158421913199797038e-01
2.782500000000000284e+01,1.060532392866767362e-06,3.376492891196103963e-01
2.785000000000000142e+01,1.032694565494397839e-06,3.025374431771898909e-01
2.787500000000000000e+01,1.002385670304300644e-06,2.643088399042226588e-01
2.790000000000000213e+01,1.009822725221636769e-06,2.736891957426962341e-01
2.792500000000000071e+01,1.037775611304287249e-06,3.089461652127426516e-01
2.795000000000000284e+01,1.040972108488784922e-06,3.129779064544769840e-01
2.797500000000000142e+01,1.014586740907553201e-06,2.796980477480506821e-01
2.800000000000000000e+01,1.001811843876824959e-06,2.635850727492034529e-01
2.802500000000000213e+01,1.029233260692945987e-06,2.981717001426251734e-01
2.805000000000000071e+01,1.063680215054662416e-06,3.416196365981354899e-01
2.807500000000000284e+01,1.055293975327833238e-06,3.310420741545629375e-01
2.810000000000000142e+01,1.008699965736913322e-06,2.722730594354092482e-01
2.812500000000000000e+01,9.814542786006469424e-07,2.379080798510651573e-01
2.815000000000000213e+01,1.008595765413724940e-06,2.721416315891911353e-01
2.817500000000000071e+01,1.055618123656223628e-06,3.314509223745297217e-01
2.820000000000000284e+01,1.064246986486148514e-06,3.423345052881632822e-01
2.822500000000000142e+01,1.028301955297776511e-06,2.969970448391371920e-01
2.825000000000000000e+01,9.972778147172746517e-07,2.578663027022785603e-01
2.827500000000000213e+01,1.006754530560329718e-06,2.698192824470883600e-01
2.830000000000000071e+01,1.034156074839124296e-06,3.043808446132652556e-01
2.832500000000000284e+01,1.038071479676938192e-06,3.093193439303485448e-01
2.835000000000000142e+01,1.019752367630292958e-06,2.862134516715951205e-01
2.837500000000000000e+01,1.017025162087854649e-06,2.827736278815225490e-01
2.840000000000000213e+01,1.041961380527411230e-06,3.142256750734414017e-01
2.842500000000000071e+01,1.057143924927159189e-06,3.333754152039167251e-01
2.845000000000000284e+01,1.029706650076721966e-06,2.987687860750717905e-01
2.847500000000000142e+01,9.864069446434576659e-07,2.441548765127913301e-01
2.850000000000000000e+01,9.851830713169182318e-07,2.426112053376067723e-01
2.852500000000000213e+01,1.035547742049160780e-06,3.061361541792128604e-01
2.855000000000000071e+01,1.078180664280692382e-06,3.599090502262119462e-01
2.857500000000000284e+01,1.058468115113158486e-06,3.350456160133168937e-01
2.860000000000000142e+01,9.991799023489109163e-07,2.602654054410678541e-01
2.862500000000000000e+01,9.737378412653199809e-07,2.281753390262095949e-01
2.865000000000000213e+01,1.012984586351725847e-06,2.776772505361247978e-01
2.867500000000000071e+01,1.067434045823760802e-06,3.463543425755611360e-01
2.870000000000000284e+01,1.072561968097553429e-06,3.528221898853990957e-01
2.872500000000000142e+01,1.028602002416319495e-06,2.973754942080777397e-01
2.875000000000000000e+01,9.922629938389113013e-07,2.515411101592464060e-01
2.877500000000000213e+01,9.996303816719009618e-07,2.608335949185545677e-01
2.880000000000000071e+01,1.027220111360383814e-06,2.956325153032878794e-01
2.882500000000000284e+01,1.036177339383154494e-06,3.069302651671589888e-01
2.885000000000000142e+01,1.027671256164008707e-06,2.962015441513625169e-01
2.887500000000000000e+01,1.030475189548700550e-06,2.997381447530972354e-01
2.890000000000000213e+01,1.047009203119317426e-06,3.205924926709812772e-01
2.892500000000000071e+01,1.044943425750933269e-06,3.179869281008799731e-01
2.895000000000000284e+01,1.010171363998748479e-06,2.741289337606009902e-01
2.897500000000000142e+01,9.802317798102282322e-07,2.363661423780071269e-01
2.900000000000000000e+01,1.000117220046926220e-06,2.614476440608993757e-01
2.902500000000000213e+01,1.056223706366277548e-06,3.322147437222370270e-01
2.905000000000000071e+01,1.084288027717598921e-06,3.676122664737513923e-01
2.907500000000000284e+01,1.049167087659980317e-06,3.233142319985442548e-01
2.910000000000000142e+01,9.918097662718840600e-07,2.509694543221204777e-01
2.912500000000000000e+01,9.782145572158136016e-07,2.338218199343325976e-01
2.915000000000000213e+01,1.016794312112757515e-06,2.824824568553860882e-01
2.917500000000000071e+01,1.053326076993339548e-06,3.285599643897875732e-01
2.920000000000000284e+01,1.046522864873585726e-06,3.199790743416117134e-01
2.922500000000000142e+01,1.018893234933370293e-06,2.851298277775700107e-01
2.925000000000000000e+01,1.016336618011629730e-06,2.819051673797173252e-01
2.927500000000000213e+01,1.039177338955066385e-06,3.107141640105309799e-01
2.930000000000000071e+01,1.044641380095763526e-06,3.176059579781029263e-01
2.932500000000000284e+01,1.015151822109038948e-06,2.804107845513264530e-01
2.935000000000000142e+01,9.902912640868184830e-07,2.490541678282408578e-01
2.937500000000000000e+01,1.011929111361472409e-06,2.763459801478818090e-01
2.940000000000000213e+01,1.059250782336032730e-06,3.360327940206428998e-01
2.942500000000000071e+01,1.070254171106988766e-06,3.499113660155910299e-01
2.945000000000000284e+01,1.025878822201236645e-06,2.939407475625712141e-01
2.947500000000000142e+01,9.805184834563995607e-07,2.367277616279881425e-01
2.950000000000000000e+01,9.922223607922203978e-07,2.514898597058076724e-01
2.952500000000000213e+01,1.044931608718929203e-06,3.179720232808423419e-01
2.955000000000000071e+01,1.069550175663271576e-06,3.490234167071439852e-01
2.957500000000000284e+01,1.036593309571311156e-06,3.074549282799740602e-01
2.960000000000000142e+01,9.943999542780277677e-07,2.542364579218299725e-01
2.962500000000000000e+01,1.001189959973986183e-06,2.628006907103874745e-01
2.965000000000000213e+01,1.045143876537558321e-06,3.182397566368454500e-01
2.967500000000000071e+01,1.062486905125470596e-06,3.401145150297428810e-01
2.970000000000000284e+01,1.027372929539152834e-06,2.958252648407558860e-01
2.972500000000000142e+01,9.881726786607053001e-07,2.463819964657811279e-01
2.975000000000000000e+01,9.999755016108385743e-07,2.612688946265936951e-01
2.977500000000000213e+01,1.047599155054233550e-06,3.213365989252203736e-01
2.980000000000000071e+01,1.066210005634499498e-06,3.448104609364597839e-01
2.982500000000000284e+01,1.030704051287531385e-06,3.000268080172397434e-01
2.985000000000000142e+01,9.899377707904751209e-07,2.486083068062271417e-01
2.987500000000000000e+01,9.992240268751165526e-07,2.603210596969007806e-01
2.990000000000000213e+01,1.045284185002429172e-06,3.184167276747452147e-01
2.992500000000000071e+01,1.066381840132437467e-06,3.450271957533865841e-01
2.995000000000000284e+01,1.037133626980734763e-06,3.081364305174122964e-01
2.997500000000000142e+01,9.998033758194768543e-07,2.610517924013313618e-01
3.000000000000000000e+01,1.002104536554527109e-06,2.639542459634232063e-01
3.002500000000000213e+01,1.032431920362474003e-06,3.022061689262837691e-01
3.005000000000000071e+01,1.042731271970297442e-06,3.151967389920947715e-01
3.007500000000000284e+01,1.021506867917951744e-06,2.884264025237637252e-01
3.010000000000000142e+01,1.008858379767872310e-06,2.724728670200941560e-01
3.012500000000000000e+01,1.032219717102701574e-06,3.019385169983533346e-01
3.015000000000000213e+01,1.059398652202966198e-06,3.362193022534099573e-01
3.017500000000000071e+01,1.042618660634736538e-06,3.150547023377001654e-01
3.020000000000000284e+01,9.935470893831226649e-07,2.531607396052012460e-01
3.022500000000000142e+01,9.774071126809436775e-07,2.328033903084796297e-01
3.025000000000000000e+01,1.024967827717510391e-06,2.927917104075114518e-01
3.027500000000000213e+01,1.082374534651067381e-06,3.651987780622731328e-01
3.030000000000000071e+01,1.075292395894825876e-06,3.562660779048315574e-01
3.032500000000000284e+01,1.007731900274755248e-06,2.710520386669849624e-01
3.035000000000000142e+01,9.619478253900762541e-07,2.133045944263226301e-01
3.037500000000000000e+01,9.944509659241113251e-07,2.543007989005492409e-01
3.040000000000000213e+01,1.063445093025578540e-06,3.413230772311837136e-01
3.042500000000000071e+01,1.083324070588340544e-06,3.663964275447689767e-01
3.045000000000000284e+01,1.033811977210721140e-06,3.039468343452931265e-01
3.047500000000000142e+01,9.810719661269951942e-07,2.374258692066364140e-01
3.050000000000000000e+01,9.881682347148791711e-07,2.463763913178241560e-01
3.052500000000000213e+01,1.037427435273295080e-06,3.085070108564233471e-01
3.055000000000000071e+01,1.063320266231072792e-06,3.411656332209330733e-01
3.057500000000000284e+01,1.041854484023086083e-06,3.140908465345097489e-01
3.060000000000000142e+01,1.013062624288667594e-06,2.777756797699479363e-01
3.062500000000000000e+01,1.015197541338344040e-06,2.804684502058508722e-01
3.065000000000000213e+01,1.031979029416304920e-06,3.016349376689770323e-01
3.067500000000000071e+01,1.026463814362294692e-06,2.946785980550625794e-01
3.070000000000000284e+01,1.004414596312990190e-06,2.668679238619163230e-01
3.072500000000000142e+01,1.008097646910487856e-06,2.715133548234515692e-01
3.075000000000000000e+01,1.047554965269935363e-06,3.212808623593687019e-01
3.077500000000000213e+01,1.074007562666380636e-06,3.546455180179041156e-01
3.080000000000000071e+01,1.043423081905525246e-06,3.160693187211889854e-01
3.082500000000000284e+01,9.848615096962268974e-07,2.422056197315290704e-01
3.085000000000000142e+01,9.715489185830281634e-07,2.254144512969903091e-01
3.087500000000000000e+01,1.024920959355167936e-06,2.927325953517231905e-01
3.090000000000000213e+01,1.080907337615493034e-06,3.633482027429005279e-01
