time,energy_left,energy_barrier,energy_right
8.05,9.86960922794946,6.491377192114733e-17,1.0462928771030245e-08
8.1,9.870586260517259,6.951948966330408e-17,1.0474739812662937e-08
8.15,9.871291258625515,7.154553970895187e-17,1.0626174687963764e-08
8.2,9.871724522498944,7.03140420395803e-17,1.1120450399740882e-08
8.25,9.871903796940762,6.539570452828352e-17,1.2219326122050352e-08
8.3,9.87186024816212,5.681614910186027e-17,1.42406980023758e-08
8.35,9.871634212276934,4.531087908065821e-17,1.7550671355623587e-08
8.4,9.871271037053543,3.262189377406848e-17,2.2549233246191854e-08
8.45,9.870817279995649,2.1820965624350615e-17,2.964900013452063e-08
8.5,9.87031745873242,1.7634850955924023e-17,3.9247028637160586e-08
8.55,9.86981148007083,2.6736618152209258e-17,5.1690343745491215e-08
8.6,9.86933280714799,5.795560843672738e-17,6.723664523494828e-08
8.65,9.868907364125759,1.2234747051204887e-16,8.601256507262241e-08
8.700000000000001,9.868553127832111,2.3305686234804883e-16,1.0797279991826994e-07
8.75,9.868280317514557,4.049008804237127e-16,1.3286436861079535e-07
8.8,9.868092068138068,6.536035534315845e-16,1.6020103887356676e-07
8.85,9.867985459143538,9.94623599961426e-16,1.8925351416314314e-07
8.9,9.867952768179578,1.441541942809187e-15,2.1906116280677107e-07
8.950000000000001,9.867982826327548,2.004014796551967e-15,2.484707660620038e-07
9.0,9.868062365675598,2.6853544363642534e-15,2.7620685932084406e-07
9.05,9.868177269514511,3.4798737679158717e-15,3.009766602941202e-07
9.1,9.868313657700044,4.3702215206364624e-15,3.2161025749565283e-07
9.15,9.868458762805197,5.325038824639739e-15,3.3723370470602054e-07
9.200000000000001,9.86860157481637,6.2973786009391776e-15,3.474690048731138e-07
9.25,9.868733251924823,7.22443651791651e-15,3.5265083334152715e-07
9.3,9.86884731144827,8.029232275764604e-15,3.5404551828670606e-07
9.35,9.868939627512338,8.624934827530648e-15,3.540535967911209e-07
9.4,9.869008270629019,8.922523584394604e-15,3.563736394426659e-07
9.450000000000001,9.869053228855597,8.842396125024267e-15,3.661024779454858e-07
9.5,9.869076051187752,8.330347376978104e-15,3.8974600397131985e-07
9.55,9.869079451806048,7.37803373620576e-15,4.351158649702849e-07
9.6,9.869066909437834,6.047581814397389e-15,5.110911198852766e-07
