step,energy,drift,timestamp
0,5.1466729250e+00,0.000000e+00,2025-11-14T23:46:25.874426Z
1,5.1513204722e+00,0.000000e+00,2025-11-14T23:46:25.875895Z
2,5.1563845682e+00,0.000000e+00,2025-11-14T23:46:25.876737Z
3,5.1618571769e+00,0.000000e+00,2025-11-14T23:46:25.877578Z
4,5.1677296407e+00,0.000000e+00,2025-11-14T23:46:25.878561Z
5,5.1739926949e+00,0.000000e+00,2025-11-14T23:46:25.879625Z
6,5.1806364835e+00,0.000000e+00,2025-11-14T23:46:25.880571Z
7,5.1876505749e+00,0.000000e+00,2025-11-14T23:46:25.881693Z
8,5.1950239804e+00,0.000000e+00,2025-11-14T23:46:25.882537Z
9,5.2027451713e+00,0.000000e+00,2025-11-14T23:46:25.883369Z
10,5.2108020990e+00,0.000000e+00,2025-11-14T23:46:25.884883Z
11,5.2191822142e+00,0.000000e+00,2025-11-14T23:46:25.885762Z
12,5.2278724883e+00,0.000000e+00,2025-11-14T23:46:25.886782Z
13,5.2368594347e+00,0.000000e+00,2025-11-14T23:46:25.888262Z
14,5.2461291312e+00,0.000000e+00,2025-11-14T23:46:25.889629Z
15,5.2556672428e+00,0.000000e+00,2025-11-14T23:46:25.890767Z
16,5.2654590454e+00,0.000000e+00,2025-11-14T23:46:25.891888Z
17,5.2754894504e+00,0.000000e+00,2025-11-14T23:46:25.893468Z
18,5.2857430290e+00,0.000000e+00,2025-11-14T23:46:25.894488Z
19,5.2962040380e+00,0.000000e+00,2025-11-14T23:46:25.895883Z
20,5.3068564454e+00,0.000000e+00,2025-11-14T23:46:25.897817Z
21,5.3176839568e+00,0.000000e+00,2025-11-14T23:46:25.899164Z
22,5.3286700420e+00,0.000000e+00,2025-11-14T23:46:25.900445Z
23,5.3397979622e+00,0.000000e+00,2025-11-14T23:46:25.901425Z
24,5.3510507972e+00,0.000000e+00,2025-11-14T23:46:25.902346Z
25,5.3624114730e+00,0.000000e+00,2025-11-14T23:46:25.903653Z
26,5.3738627897e+00,0.000000e+00,2025-11-14T23:46:25.904686Z
27,5.3853874493e+00,0.000000e+00,2025-11-14T23:46:25.905475Z
28,5.3969680843e+00,0.000000e+00,2025-11-14T23:46:25.906640Z
29,5.4085872850e+00,0.000000e+00,2025-11-14T23:46:25.907873Z
30,5.4202276285e+00,0.000000e+00,2025-11-14T23:46:25.909466Z
31,5.4318717064e+00,0.000000e+00,2025-11-14T23:46:25.910683Z
32,5.4435021530e+00,0.000000e+00,2025-11-14T23:46:25.911731Z
33,5.4551016733e+00,0.000000e+00,2025-11-14T23:46:25.912641Z
34,5.4666530706e+00,0.000000e+00,2025-11-14T23:46:25.914394Z
35,5.4781392743e+00,0.000000e+00,2025-11-14T23:46:25.918841Z
36,5.4895433672e+00,0.000000e+00,2025-11-14T23:46:25.920083Z
37,5.5008486121e+00,0.000000e+00,2025-11-14T23:46:25.921220Z
38,5.5120384791e+00,0.000000e+00,2025-11-14T23:46:25.922274Z
39,5.5230966710e+00,0.000000e+00,2025-11-14T23:46:25.923169Z
40,5.5340071500e+00,0.000000e+00,2025-11-14T23:46:25.924600Z
41,5.5447541622e+00,0.000000e+00,2025-11-14T23:46:25.925572Z
42,5.5553222631e+00,0.000000e+00,2025-11-14T23:46:25.926488Z
43,5.5656963410e+00,0.000000e+00,2025-11-14T23:46:25.927849Z
44,5.5758616415e+00,0.000000e+00,2025-11-14T23:46:25.929206Z
45,5.5858037895e+00,0.000000e+00,2025-11-14T23:46:25.930433Z
46,5.5955088123e+00,0.000000e+00,2025-11-14T23:46:25.931254Z
47,5.6049631606e+00,0.000000e+00,2025-11-14T23:46:25.932126Z
48,5.6141537295e+00,0.000000e+00,2025-11-14T23:46:25.933415Z
49,5.6230678783e+00,0.000000e+00,2025-11-14T23:46:25.934793Z
50,5.6316934500e+00,0.000000e+00,2025-11-14T23:46:25.937975Z
51,5.6400187892e+00,0.000000e+00,2025-11-14T23:46:25.939216Z
52,5.6480327596e+00,0.000000e+00,2025-11-14T23:46:25.940939Z
53,5.6557247608e+00,0.000000e+00,2025-11-14T23:46:25.942587Z
54,5.6630847435e+00,0.000000e+00,2025-11-14T23:46:25.943857Z
55,5.6701032242e+00,0.000000e+00,2025-11-14T23:46:25.944764Z
56,5.6767712988e+00,0.000000e+00,2025-11-14T23:46:25.945779Z
57,5.6830806555e+00,0.000000e+00,2025-11-14T23:46:25.946626Z
58,5.6890235857e+00,0.000000e+00,2025-11-14T23:46:25.947287Z
59,5.6945929953e+00,0.000000e+00,2025-11-14T23:46:25.948365Z
60,5.6997824133e+00,0.000000e+00,2025-11-14T23:46:25.950300Z
61,5.7045860011e+00,0.000000e+00,2025-11-14T23:46:25.951500Z
62,5.7089985592e+00,0.000000e+00,2025-11-14T23:46:25.952682Z
63,5.7130155334e+00,0.000000e+00,2025-11-14T23:46:25.953889Z
64,5.7166330204e+00,0.000000e+00,2025-11-14T23:46:25.955773Z
65,5.7198477711e+00,0.000000e+00,2025-11-14T23:46:25.956874Z
66,5.7226571941e+00,0.000000e+00,2025-11-14T23:46:25.957865Z
67,5.7250593570e+00,0.000000e+00,2025-11-14T23:46:25.958686Z
68,5.7270529873e+00,0.000000e+00,2025-11-14T23:46:25.959654Z
69,5.7286374718e+00,0.000000e+00,2025-11-14T23:46:25.960706Z
70,5.7298128553e+00,0.000000e+00,2025-11-14T23:46:25.962286Z
71,5.7305798373e+00,0.000000e+00,2025-11-14T23:46:25.963230Z
72,5.7309397689e+00,0.000000e+00,2025-11-14T23:46:25.963868Z
73,5.7308946475e+00,0.000000e+00,2025-11-14T23:46:25.964753Z
74,5.7304471110e+00,0.000000e+00,2025-11-14T23:46:25.965738Z
75,5.7296004308e+00,0.000000e+00,2025-11-14T23:46:25.966784Z
76,5.7283585035e+00,0.000000e+00,2025-11-14T23:46:25.967868Z
77,5.7267258423e+00,0.000000e+00,2025-11-14T23:46:25.968907Z
78,5.7247075663e+00,0.000000e+00,2025-11-14T23:46:25.969841Z
79,5.7223093899e+00,0.000000e+00,2025-11-14T23:46:25.970609Z
