k,|F|
-2.197265625000000000e+01,1.004300289838663907e-08
-2.172851562500000000e+01,1.154724686853878268e-08
-2.148437500000000000e+01,1.345870110328793602e-08
-2.124023437500000000e+01,1.594157880980835316e-08
-2.099609375000000000e+01,1.925214034985310614e-08
-2.075195312500000000e+01,2.380827597653608801e-08
-2.050781250000000000e+01,3.032912163522627934e-08
-2.026367187500000000e+01,4.013859569009573453e-08
-2.001953125000000000e+01,5.589633339895342804e-08
-1.977539062500000000e+01,8.361416902597074593e-08
-1.953125000000000000e+01,1.393952828631969323e-07
-1.928710937500000000e+01,2.798023017888739575e-07
-1.904296875000000000e+01,8.445962766548779876e-07
-1.879882812500000000e+01,8.576891737226960801e-04
-1.855468750000000000e+01,2.437440838733985395e-03
-1.831054687500000000e+01,2.676856839344813298e-03
-1.806640625000000000e+01,1.520389114869918077e-03
-1.782226562500000000e+01,3.387276521059035483e-04
-1.757812500000000000e+01,6.494769050304401983e-04
-1.733398437500000000e+01,4.158783405795882454e-04
-1.708984375000000000e+01,1.838908648155232819e-03
-1.684570312500000000e+01,4.409898323959410282e-03
-1.660156250000000000e+01,4.187473046649304795e-03
-1.635742187500000000e+01,1.601424795221187891e-03
-1.611328125000000000e+01,1.850707180831091304e-04
-1.586914062500000000e+01,1.165959636433639562e-03
-1.562500000000000000e+01,2.570404629209575159e-03
-1.538085937500000000e+01,2.900066622307202920e-03
-1.513671875000000000e+01,2.454768050839213882e-03
-1.489257812500000000e+01,1.701434633144441756e-03
-1.464843750000000000e+01,4.465345030126483569e-04
-1.440429687500000000e+01,1.540344536209456308e-03
-1.416015625000000000e+01,2.692497038540317064e-03
-1.391601562500000000e+01,2.272158054430471232e-03
-1.367187500000000000e+01,8.139082941843591790e-04
-1.342773437500000000e+01,6.484583360829082252e-04
-1.318359375000000000e+01,2.993534532105908332e-03
-1.293945312500000000e+01,5.796576002934743926e-03
-1.269531250000000000e+01,5.656366578004071166e-03
-1.245117187500000000e+01,2.615406602678310710e-03
-1.220703125000000000e+01,5.560792409633586548e-04
-1.196289062500000000e+01,2.161994549923067568e-03
-1.171875000000000000e+01,2.192892953328811831e-03
-1.147460937500000000e+01,1.131232515084537550e-03
-1.123046875000000000e+01,1.528924372925061139e-03
-1.098632812500000000e+01,4.405245331767181777e-03
-1.074218750000000000e+01,5.300290772349092704e-03
-1.049804687500000000e+01,2.707422522834954277e-03
-1.025390625000000000e+01,1.301907330697623733e-03
-1.000976562500000000e+01,4.263389196466580225e-03
-9.765625000000000000e+00,4.467509873722882822e-03
-9.521484375000000000e+00,1.639728044685002028e-03
-9.277343750000000000e+00,1.811822156064734094e-03
-9.033203125000000000e+00,1.594227635365340779e-03
-8.789062500000000000e+00,2.144645466772783276e-04
-8.544921875000000000e+00,1.303771053110695539e-03
-8.300781250000000000e+00,3.946164952562809282e-03
-8.056640625000000000e+00,3.836690456066088779e-03
-7.812500000000000000e+00,1.338841941881823523e-03
-7.568359375000000000e+00,5.663560268395907270e-04
-7.324218750000000000e+00,5.978215747966952745e-04
-7.080078125000000000e+00,2.580081249880021533e-04
-6.835937500000000000e+00,1.116024624239655592e-03
-6.591796875000000000e+00,1.579860640283647921e-03
-6.347656250000000000e+00,8.754083557584836986e-04
-6.103515625000000000e+00,2.037219340601293532e-03
-5.859375000000000000e+00,4.319456251735097341e-03
-5.615234375000000000e+00,3.154786891946434382e-03
-5.371093750000000000e+00,8.423268946082904541e-04
-5.126953125000000000e+00,3.297181515888687395e-03
-4.882812500000000000e+00,2.486081736010122868e-03
-4.638671875000000000e+00,6.551279775495782087e-04
-4.394531250000000000e+00,5.292395116653259186e-04
-4.150390625000000000e+00,8.043762010193115323e-04
-3.906250000000000000e+00,5.904189693083690274e-04
-3.662109375000000000e+00,1.581897978826850596e-03
-3.417968750000000000e+00,1.487115361881411997e-03
-3.173828125000000000e+00,9.237076399894149359e-04
-2.929687500000000000e+00,3.283841045958782803e-03
-2.685546875000000000e+00,2.764420531287844953e-03
-2.441406250000000000e+00,1.249832146189702037e-03
-2.197265625000000000e+00,3.656072518368329825e-03
-1.953125000000000000e+00,2.708476926883675306e-03
-1.708984375000000000e+00,6.756464698048493360e-04
-1.464843750000000000e+00,2.332069379142246227e-03
-1.220703125000000000e+00,1.440527915384803371e-03
-9.765625000000000000e-01,1.178569828574774084e-03
-7.324218750000000000e-01,2.252967147226210207e-03
-4.882812500000000000e-01,1.092435992654921043e-03
-2.441406250000000000e-01,1.137687794562493348e-03
0.000000000000000000e+00,1.718811928620366577e-03
2.441406250000000000e-01,1.137687794562493348e-03
4.882812500000000000e-01,1.092435992654920826e-03
7.324218750000000000e-01,2.252967147226209773e-03
9.765625000000000000e-01,1.178569828574774084e-03
1.220703125000000000e+00,1.440527915384803587e-03
1.464843750000000000e+00,2.332069379142246227e-03
1.708984375000000000e+00,6.756464698048492276e-04
1.953125000000000000e+00,2.708476926883675306e-03
2.197265625000000000e+00,3.656072518368329825e-03
2.441406250000000000e+00,1.249832146189702254e-03
2.685546875000000000e+00,2.764420531287845387e-03
2.929687500000000000e+00,3.283841045958782370e-03
3.173828125000000000e+00,9.237076399894152611e-04
3.417968750000000000e+00,1.487115361881411997e-03
3.662109375000000000e+00,1.581897978826850163e-03
3.906250000000000000e+00,5.904189693083690274e-04
4.150390625000000000e+00,8.043762010193115323e-04
4.394531250000000000e+00,5.292395116653261355e-04
4.638671875000000000e+00,6.551279775495782087e-04
4.882812500000000000e+00,2.486081736010122868e-03
5.126953125000000000e+00,3.297181515888687395e-03
5.371093750000000000e+00,8.423268946082903457e-04
5.615234375000000000e+00,3.154786891946435249e-03
5.859375000000000000e+00,4.319456251735098208e-03
6.103515625000000000e+00,2.037219340601293532e-03
6.347656250000000000e+00,8.754083557584835902e-04
6.591796875000000000e+00,1.579860640283648355e-03
6.835937500000000000e+00,1.116024624239656026e-03
7.080078125000000000e+00,2.580081249880022617e-04
7.324218750000000000e+00,5.978215747966949493e-04
7.568359375000000000e+00,5.663560268395905102e-04
7.812500000000000000e+00,1.338841941881823523e-03
8.056640625000000000e+00,3.836690456066088779e-03
8.300781250000000000e+00,3.946164952562809282e-03
8.544921875000000000e+00,1.303771053110695539e-03
8.789062500000000000e+00,2.144645466772782734e-04
9.033203125000000000e+00,1.594227635365340779e-03
9.277343750000000000e+00,1.811822156064734094e-03
9.521484375000000000e+00,1.639728044685002462e-03
9.765625000000000000e+00,4.467509873722884557e-03
1.000976562500000000e+01,4.263389196466580225e-03
1.025390625000000000e+01,1.301907330697623733e-03
1.049804687500000000e+01,2.707422522834954277e-03
1.074218750000000000e+01,5.300290772349092704e-03
1.098632812500000000e+01,4.405245331767181777e-03
1.123046875000000000e+01,1.528924372925061139e-03
1.147460937500000000e+01,1.131232515084537550e-03
1.171875000000000000e+01,2.192892953328810964e-03
1.196289062500000000e+01,2.161994549923067135e-03
1.220703125000000000e+01,5.560792409633585464e-04
1.245117187500000000e+01,2.615406602678310710e-03
1.269531250000000000e+01,5.656366578004071166e-03
1.293945312500000000e+01,5.796576002934743926e-03
1.318359375000000000e+01,2.993534532105908332e-03
1.342773437500000000e+01,6.484583360829082252e-04
1.367187500000000000e+01,8.139082941843593958e-04
1.391601562500000000e+01,2.272158054430470798e-03
1.416015625000000000e+01,2.692497038540317064e-03
1.440429687500000000e+01,1.540344536209456308e-03
1.464843750000000000e+01,4.465345030126485195e-04
1.489257812500000000e+01,1.701434633144441756e-03
1.513671875000000000e+01,2.454768050839213882e-03
1.538085937500000000e+01,2.900066622307202486e-03
1.562500000000000000e+01,2.570404629209575159e-03
1.586914062500000000e+01,1.165959636433639129e-03
1.611328125000000000e+01,1.850707180831091846e-04
1.635742187500000000e+01,1.601424795221187457e-03
1.660156250000000000e+01,4.187473046649304795e-03
1.684570312500000000e+01,4.409898323959410282e-03
1.708984375000000000e+01,1.838908648155232819e-03
1.733398437500000000e+01,4.158783405795882997e-04
1.757812500000000000e+01,6.494769050304400899e-04
1.782226562500000000e+01,3.387276521059030604e-04
1.806640625000000000e+01,1.520389114869918293e-03
1.831054687500000000e+01,2.676856839344814165e-03
1.855468750000000000e+01,2.437440838733985395e-03
1.879882812500000000e+01,8.576891737226959717e-04
1.904296875000000000e+01,8.445962766548956694e-07
1.928710937500000000e+01,2.798023017888440467e-07
1.953125000000000000e+01,1.393952828632120201e-07
1.977539062500000000e+01,8.361416902593199418e-08
2.001953125000000000e+01,5.589633339885670085e-08
2.026367187500000000e+01,4.013859569031610206e-08
2.050781250000000000e+01,3.032912163480464884e-08
2.075195312500000000e+01,2.380827597645595737e-08
2.099609375000000000e+01,1.925214035004933985e-08
2.124023437500000000e+01,1.594157881026477157e-08
2.148437500000000000e+01,1.345870110307111875e-08
2.172851562500000000e+01,1.154724686849018417e-08
2.197265625000000000e+01,1.004300289816175513e-08
2.221679687500000000e+01,8.836811421392049771e-09
2.246093750000000000e+01,7.853824371868727876e-09
2.270507812500000000e+01,7.041330923639237442e-09
2.294921875000000000e+01,6.361345485283376576e-09
2.319335937500000000e+01,5.785930686237175316e-09
2.343750000000000000e+01,5.294167184255771439e-09
2.368164062500000000e+01,4.870142938892448342e-09
2.392578125000000000e+01,4.501574196152806434e-09
2.416992187500000000e+01,4.178860934004292411e-09
2.441406250000000000e+01,3.894407052692430591e-09
2.465820312500000000e+01,3.642142209051697935e-09
2.490234375000000000e+01,3.417163907790781386e-09
2.514648437500000000e+01,3.215479797866949441e-09
2.539062500000000000e+01,3.033810702773909763e-09
2.563476562500000000e+01,2.869442172192366028e-09
2.587890625000000000e+01,2.720113204075005421e-09
2.612304687500000000e+01,2.583923744562501218e-09
2.636718750000000000e+01,2.459273048848441821e-09
2.661132812500000000e+01,2.344800043138538498e-09
2.685546875000000000e+01,2.239342148957545743e-09
2.709960937500000000e+01,2.141903743246336829e-09
2.734375000000000000e+01,2.051625177914903818e-09
2.758789062500000000e+01,1.967761190868773283e-09
2.783203125000000000e+01,1.889665416884265423e-09
2.807617187500000000e+01,1.816772101709017981e-09
2.832031250000000000e+01,1.748585023726769194e-09
2.856445312500000000e+01,1.684668788654562322e-09
2.880859375000000000e+01,1.624637718439041387e-09
2.905273437500000000e+01,1.568151315080945385e-09
2.929687500000000000e+01,1.514905431110701115e-09
2.954101562500000000e+01,1.464630831758194223e-09
2.978515625000000000e+01,1.417085688387116450e-09
3.002929687500000000e+01,1.372053418099319864e-09
3.027343750000000000e+01,1.329339707313601334e-09
3.051757812500000000e+01,1.288769002673055014e-09
3.076171875000000000e+01,1.250183602283638699e-09
3.100585937500000000e+01,1.213439640233281216e-09
3.125000000000000000e+01,1.178407392230552309e-09
3.149414062500000000e+01,1.144969009224933588e-09
3.173828125000000000e+01,1.113016482739338242e-09
3.198242187500000000e+01,1.082451578028952188e-09
3.222656250000000000e+01,1.053184974870763380e-09
3.247070312500000000e+01,1.025133407349527043e-09
3.271484375000000000e+01,9.982224345824132563e-10
3.295898437500000000e+01,9.723816183205957639e-10
3.320312500000000000e+01,9.475476788267606287e-10
3.344726562500000000e+01,9.236611437078761849e-10
3.369140625000000000e+01,9.006679886988935898e-10
3.393554687500000000e+01,8.785169863940433426e-10
3.417968750000000000e+01,8.571625969723653784e-10
3.442382812500000000e+01,8.365602432384669899e-10
3.466796875000000000e+01,8.166704847731796552e-10
3.491210937500000000e+01,7.974554119026871311e-10
3.515625000000000000e+01,7.788802262684322232e-10
3.540039062500000000e+01,7.609126469120035915e-10
3.564453125000000000e+01,7.435218522648841100e-10
3.588867187500000000e+01,7.266795384866067245e-10
3.613281250000000000e+01,7.103593485730420113e-10
3.637695312500000000e+01,6.945362503481519511e-10
3.662109375000000000e+01,6.791866286763256174e-10
3.686523437500000000e+01,6.642889864777334683e-10
3.710937500000000000e+01,6.498221128387969321e-10
3.735351562500000000e+01,6.357672993428104165e-10
3.759765625000000000e+01,6.221058568532609159e-10
3.784179687500000000e+01,6.088205443033589527e-10
3.808593750000000000e+01,5.958953676034757158e-10
3.833007812500000000e+01,5.833144652082899320e-10
3.857421875000000000e+01,5.710643291445269626e-10
3.881835937500000000e+01,5.591301830484807662e-10
3.906250000000000000e+01,5.474997998637686882e-10
3.930664062500000000e+01,5.361603689810904311e-10
3.955078125000000000e+01,5.251006813783696281e-10
3.979492187500000000e+01,5.143093604845740847e-10
4.003906250000000000e+01,5.037760432280171579e-10
4.028320312500000000e+01,4.934908293416979200e-10
4.052734375000000000e+01,4.834440109688632240e-10
4.077148437500000000e+01,4.736269926838626460e-10
4.101562500000000000e+01,4.640304793122613253e-10
4.125976562500000000e+01,4.546469135226146206e-10
4.150390625000000000e+01,4.454683457767996088e-10
4.174804687500000000e+01,4.364872060881667122e-10
4.199218750000000000e+01,4.276962908615186870e-10
4.223632812500000000e+01,4.190892715395212098e-10
4.248046875000000000e+01,4.106590712608462302e-10
4.272460937500000000e+01,4.024000428193973466e-10
4.296875000000000000e+01,3.943056325321086591e-10
4.321289062500000000e+01,3.863709350723103289e-10
4.345703125000000000e+01,3.785896583332658257e-10
4.370117187500000000e+01,3.709572749824783904e-10
4.394531250000000000e+01,3.634684728492068131e-10
4.418945312500000000e+01,3.561184405431176247e-10
4.443359375000000000e+01,3.489024598882440768e-10
4.467773437500000000e+01,3.418167809074506242e-10
4.492187500000000000e+01,3.348559968051110815e-10
4.516601562500000000e+01,3.280172952957124849e-10
4.541015625000000000e+01,3.212954335871160080e-10
4.565429687500000000e+01,3.146879780827312286e-10
4.589843750000000000e+01,3.081900754674963959e-10
4.614257812500000000e+01,3.017992270435244155e-10
4.638671875000000000e+01,2.955111085362396737e-10
4.663085937500000000e+01,2.893234673513930519e-10
4.687500000000000000e+01,2.832321379984757586e-10
4.711914062500000000e+01,2.772349751170076102e-10
4.736328125000000000e+01,2.713284082587674218e-10
4.760742187500000000e+01,2.655100206760810628e-10
4.785156250000000000e+01,2.597768401439859770e-10
4.809570312500000000e+01,2.541264864820235590e-10
4.833984375000000000e+01,2.485559479179178655e-10
4.858398437500000000e+01,2.430634062608308821e-10
4.882812500000000000e+01,2.376458623524887529e-10
4.907226562500000000e+01,2.323014111190203643e-10
4.931640625000000000e+01,2.270278158036257421e-10
4.956054687500000000e+01,2.218222724678920341e-10
4.980468750000000000e+01,2.166838866319549011e-10
5.004882812500000000e+01,2.116094029139777960e-10
5.029296875000000000e+01,2.065976888572483168e-10
5.053710937500000000e+01,2.016465299367363704e-10
5.078125000000000000e+01,1.967536886927117818e-10
5.102539062500000000e+01,1.919185519437538242e-10
5.126953125000000000e+01,1.871376541428705214e-10
5.151367187500000000e+01,1.824111368234489454e-10
5.175781250000000000e+01,1.777358930509536011e-10
5.200195312500000000e+01,1.731112418156082229e-10
5.224609375000000000e+01,1.685352215996525855e-10
5.249023437500000000e+01,1.640066852175272046e-10
5.273437500000000000e+01,1.595235550216699082e-10
5.297851562500000000e+01,1.550852757709729634e-10
5.322265625000000000e+01,1.506899029619114097e-10
5.346679687500000000e+01,1.463364651592581726e-10
5.371093750000000000e+01,1.420232100572395246e-10
5.395507812500000000e+01,1.377498104364262518e-10
5.419921875000000000e+01,1.335141362963562172e-10
5.444335937500000000e+01,1.293157557290159981e-10
5.468750000000000000e+01,1.251532143818703947e-10
5.493164062500000000e+01,1.210257308500725241e-10
5.517578125000000000e+01,1.169324209346103374e-10
5.541992187500000000e+01,1.128719608062195852e-10
5.566406250000000000e+01,1.088439633933371145e-10
5.590820312500000000e+01,1.048476144219400331e-10
5.615234375000000000e+01,1.008820472362073860e-10
5.639648437500000000e+01,9.694653812714764152e-11
5.664062500000000000e+01,9.304144684676247581e-11
5.688476562500000000e+01,8.916515345409389089e-11
5.712890625000000000e+01,8.531847469040228550e-11
5.737304687500000000e+01,8.150105596414222954e-11
5.761718750000000000e+01,7.771268450222541734e-11
5.786132812500000000e+01,7.395428143087026110e-11
5.810546875000000000e+01,7.022604044079356357e-11
5.834960937500000000e+01,6.652953679181730263e-11
5.859375000000000000e+01,6.286613481657064100e-11
5.883789062500000000e+01,5.923776193514743182e-11
5.908203125000000000e+01,5.564755391935376748e-11
5.932617187500000000e+01,5.209972553845399131e-11
5.957031250000000000e+01,4.859920644058900264e-11
5.981445312500000000e+01,4.515351099016447163e-11
6.005859375000000000e+01,4.177224267966178764e-11
6.030273437500000000e+01,3.846903275506078438e-11
6.054687500000000000e+01,3.526150104943612955e-11
6.079101562500000000e+01,3.217535821672963227e-11
6.103515625000000000e+01,2.924516956857892975e-11
6.127929687500000000e+01,2.651984022082357149e-11
6.152343750000000000e+01,2.406531083013155775e-11
6.176757812500000000e+01,2.197047023361453548e-11
6.201171875000000000e+01,2.034404837476178431e-11
6.225585937500000000e+01,1.930331001700066677e-11
