time,energy
0.0,1.0
0.005,0.9961242295351768
0.01,0.9941156183153573
0.015,0.9943305987144017
0.02,0.9966598576993453
0.025,1.0005651187872244
0.03,1.005209329606165
0.035,1.0096472320355516
0.04,1.0130303964906937
0.045,1.0147795742631893
0.05,1.0146874325194575
0.055,1.0129332403764773
0.06,1.0100127885929424
0.065,1.0066061752137891
0.07,1.003418495976209
0.075,1.001031475455586
0.08,0.9997977779533765
0.085,0.9997965848220768
0.09,1.0008529296837514
0.095,1.0026084743600583
0.1,1.004621314036122
0.105,1.0064688628958849
0.11,1.0078308738004937
0.115,1.0085375558813388
0.12,1.0085779606599095
0.125,1.00807352047843
0.13,1.0072286054615576
0.135,1.0062730097574528
0.14,1.0054103427496033
0.145,1.004782322845775
0.15,1.004453458332629
0.155,1.0044151499014555
0.16,1.004604135644562
0.165,1.0049281156887988
0.17,1.0052913997367723
0.17500000000000002,1.005615058840864
0.18,1.00584858183087
0.185,1.0059726432692826
0.19,1.0059946528923596
0.195,1.005939926097145
0.2,1.005841540895868
0.20500000000000002,1.0057314174245615
0.21,1.0056341926664913
0.215,1.0055644063166616
0.22,1.0055266353784276
0.225,1.0055176697556945
0.23,1.0055296405874539
0.23500000000000001,1.0055531330144978
0.24,1.0055796182175902
0.245,1.0056028998623907
0.25,1.0056195860724668
0.255,1.0056288101771682
0.26,1.0056315156810391
0.265,1.0056296108275602
0.27,1.0056252220414943
0.275,1.0056201733861923
0.28,1.0056157236470684
0.28500000000000003,1.005612523646354
0.29,1.0056107205622917
0.295,1.0056101297968014
0.3,1.0056104090368576
0.305,1.0056111929584985
0.31,1.005612171648438
0.315,1.005613115625034
0.32,1.005613862987669
0.325,1.0056142898105844
0.33,1.0056142847615928
0.335,1.0056137445968367
0.34,1.0056125997932057
0.34500000000000003,1.0056108698339064
0.35000000000000003,1.0056087362567852
0.355,1.0056066098366774
0.36,1.0056051586880892
0.365,1.0056052603701258
0.37,1.005607847602584
0.375,1.0056136375390314
0.38,1.0056227695182547
0.385,1.0056344218662658
