time,entropy
0.0,7.845649542337825
0.005,7.8484560598254145
0.01,7.8572023532857145
0.015,7.875159299010855
0.02,7.911371118340797
0.025,7.9884285533226285
0.03,8.15091605097021
0.035,8.347656555353044
0.04,8.217300271954604
0.045,8.175846342674305
0.05,8.10060854132525
0.055,8.059087129663446
0.06,8.044504948871296
0.065,8.048419985816835
0.07,8.06747253943183
0.075,8.100151465692523
0.08,8.146388275491397
0.085,8.206490487530353
0.09,8.279753835224092
0.095,8.357746481123282
0.1,8.424344804777663
0.105,8.456663971197504
0.11,8.443009386424652
0.115,8.402836740075514
0.12,8.397318277808736
0.125,8.42460675142114
0.13,8.45466658156022
0.135,8.481231017875636
0.14,8.505800376241822
0.145,8.530846230815698
0.15,8.556005375512779
0.155,8.580132286808173
0.16,8.600057959243522
0.165,8.613159202163459
0.17,8.617865620763357
0.17500000000000002,8.614921218085904
0.18,8.607478171137828
0.185,8.59981963280866
0.19,8.595984749063447
0.195,8.599385535807627
0.2,8.611044411523618
0.20500000000000002,8.627028962129003
0.21,8.643823783806612
0.215,8.659307831507522
0.22,8.67238620653486
0.225,8.682732236817575
0.23,8.69041009368646
0.23500000000000001,8.695862987465857
0.24,8.699746791704744
0.245,8.70280456220041
0.25,8.705744379926912
0.255,8.709115446555625
0.26,8.71323816719648
0.265,8.718208726037984
0.27,8.723955804272734
0.275,8.730326233166904
0.28,8.737060197451669
0.28500000000000003,8.743889272903527
0.29,8.750641197811092
0.295,8.757235512512684
0.3,8.76366112977632
0.305,8.76994891942812
0.31,8.776146741355339
0.315,8.782301235247225
0.32,8.788444025237654
0.325,8.794586421633978
0.33,8.80072035741958
0.335,8.80682286324636
0.34,8.812868059561975
0.34500000000000003,8.81884294510274
0.35000000000000003,8.824765055358188
0.355,8.83070180427368
0.36,8.836769246602962
0.365,8.843084522223698
0.37,8.849763518288103
0.375,8.8568933733493
0.38,8.864488741609716
0.385,8.872450755693933
0.39,8.880544441642824
0.395,8.888406652487188
0.4,8.895582800624016
0.405,8.901578836708875
0.41000000000000003,8.905970283403967
0.41500000000000004,8.908468571762711
0.42,8.909072809591366
0.425,8.9082634577354
0.43,8.907247573860717
0.435,8.908195855495567
0.44,8.912610153000049
0.445,8.920796014616236
0.45,8.932384713388078
0.455,8.94615446050705
0.46,8.960262524400163
0.465,8.972847898541449
0.47000000000000003,8.982688646197591
0.47500000000000003,8.989237987487638
0.48,8.992737032557198
0.485,8.993163663930265
0.49,8.990177070471058
0.495,8.98222028290878
0.5,8.967639722582366
0.505,8.947001742973828
0.51,8.929591631950064
0.515,8.925221954828542
0.52,8.92319134053663
0.525,8.910985520233229
0.53,8.882297207177084
0.535,8.841135300040538
0.54,8.798053741422933
0.545,8.764142328431411
0.55,8.74573284685929
0.555,8.746442321570928
0.56,8.767191505522092
0.5650000000000001,8.807313920009246
0.5700000000000001,8.86479808686643
0.5750000000000001,8.932247029276898
0.58,8.991565119362475
0.585,9.025351033450477
0.59,9.059834061888587
0.595,8.97749494308411
0.6,8.73977623656209
0.605,8.501473006958914
0.61,8.352312654803015
0.615,8.284890162746283
0.62,8.270742926201924
0.625,8.289429055006623
0.63,8.329317660789204
0.635,8.38412724406015
0.64,8.4500888199792
0.645,8.522344507457106
0.65,8.588066032733213
0.655,8.610998979711812
0.66,8.526884930511727
0.665,8.529816020739677
0.67,8.703235919288169
0.675,8.62486448563973
0.68,8.462517223614944
0.685,8.368464652039881
0.6900000000000001,8.34299211394994
0.6950000000000001,8.362808368052338
0.7000000000000001,8.410999488325018
0.705,8.479159780413543
0.71,8.562887139653652
0.715,8.659946181869074
0.72,8.766696180621928
0.725,8.875038403536546
0.73,8.972139241775421
0.735,9.043940999498808
0.74,9.08560426011285
0.745,9.117879425511951
0.75,9.129997915845646
0.755,9.118536547794369
0.76,9.09912119314884
0.765,9.087598049563418
0.77,9.09076484989593
0.775,9.109041936644353
0.78,9.139651094250713
0.785,9.177328630251601
0.79,9.216647878013244
0.795,9.252021790847984
0.8,9.279413990233765
0.805,9.297379369833603
0.81,9.307186933410065
0.8150000000000001,9.312260337396694
0.8200000000000001,9.31806519722462
0.8250000000000001,9.328288565467417
0.8300000000000001,9.34164405333912
0.835,9.35637443326402
0.84,9.371225380195046
0.845,9.385216712563695
0.85,9.397704037880109
0.855,9.408141700447615
0.86,9.416272818987931
0.865,9.422143802053013
0.87,9.426118693443245
0.875,9.428838599515526
0.88,9.431069995735367
0.885,9.433534782821159
0.89,9.43676013756384
0.895,9.44100026692911
0.9,9.446324282971743
0.905,9.452507173583736
0.91,9.459175995485145
0.915,9.465979345732979
0.92,9.472640415461992
0.925,9.478970249973921
0.93,9.484863967173458
0.935,9.490284937404546
0.9400000000000001,9.495248481940244
0.9450000000000001,9.49980655402912
0.9500000000000001,9.504030573567924
0.9550000000000001,9.50799804633412
0.96,9.511785207011943
0.965,9.515460825260075
0.97,9.519083576033488
0.975,9.522703888418548
0.98,9.526368155353051
0.985,9.530124791384228
0.99,9.534039428334118
0.995,9.538159837861807
1.0,9.54250424363084
1.0050000000000001,9.547094361301912
1.01,9.55194360291757
1.0150000000000001,9.557036124458083
1.02,9.562305022177332
1.025,9.567616359885438
1.03,9.57276748415487
1.035,9.577505521132986
1.04,9.58155156697174
1.045,9.584649350918678
1.05,9.586632857925416
1.055,9.587485455892438
1.06,9.587473732582279
1.065,9.587289359151104
1.07,9.58809019144135
1.075,9.590620848991586
1.08,9.595182384280221
1.085,9.60166991693399
1.09,9.609485665619022
1.095,9.617637082515383
1.1,9.625031973737151
1.105,9.630848387153158
1.11,9.634696704602977
1.115,9.636443819856336
1.12,9.636133070753377
1.125,9.633376045694412
1.1300000000000001,9.627606587198127
1.135,9.618275303653865
1.1400000000000001,9.606893410260128
1.145,9.599879671801865
1.1500000000000001,9.599009369153151
1.155,9.597566966660647
1.16,9.587852108011017
1.165,9.564889408190385
1.17,9.529931261117909
1.175,9.490043644308225
1.18,9.45443135443762
1.185,9.430688876932567
1.19,9.423791210459255
1.195,9.434921834148895
1.2,9.462477718265891
1.205,9.501330696001872
1.21,9.540667668253224
1.215,9.567356008632443
1.22,9.589183853816941
1.225,9.615070229816489
1.23,9.58066329904027
1.235,9.449742768836913
1.24,9.270610053879278
1.245,9.111072545177347
1.25,9.00134056975548
1.2550000000000001,8.941536551077153
1.26,8.922408900421033
1.2650000000000001,8.933870823160486
1.27,8.967532830363059
1.2750000000000001,9.01488854726519
1.28,9.06318522695549
1.285,9.087666302068829
1.29,9.043876818907947
1.295,8.916518565115764
1.3,8.949852003683581
1.305,9.067682186685047
1.31,9.06440106522846
1.315,8.976731847867985
1.32,8.895573018051472
1.325,8.852801312346537
1.33,8.846813681771362
1.335,8.86834695542953
1.34,8.90983272051842
1.345,8.96571698777125
1.35,9.03275761316359
1.355,9.10641178467774
1.36,9.178879430600713
1.365,9.242941437170064
1.37,9.298201130956935
1.375,9.358780667893608
1.3800000000000001,9.428313727755793
1.385,9.474285083195735
1.3900000000000001,9.490521499406047
1.395,9.491781457892037
1.4000000000000001,9.493433965172702
1.405,9.502405841020144
1.41,9.51942753751892
1.415,9.541023140713822
1.42,9.562409396354633
1.425,9.57956346917226
1.43,9.591524704394518
1.435,9.603361981318866
1.44,9.618648012545922
1.445,9.635892329254315
1.45,9.6571130897747
1.455,9.684210054996743
1.46,9.7137667676088
1.465,9.741616819797558
1.47,9.766749517914896
1.475,9.7897870495685
1.48,9.810987683512792
1.485,9.829398306096046
1.49,9.843248415355639
1.495,9.850761868842074
1.5,9.851012647489608
1.5050000000000001,9.844472148228231
1.51,9.833228953686294
1.5150000000000001,9.820678907350725
1.52,9.811169292120425
1.5250000000000001,9.808619712993234
1.53,9.81380038162557
1.5350000000000001,9.824111550586883
1.54,9.836364534770325
1.545,9.848884949528756
1.55,9.860942830120159
