step,energy,drift,timestamp
0,7.8371807061e-05,0.000000e+00,2025-11-04T13:59:40.738719Z
25,5.1501490721e-02,6.561431e+02,2025-11-04T13:59:40.827321Z
50,1.8487244445e-01,2.357915e+03,2025-11-04T13:59:40.915643Z
75,3.7076207431e-01,4.729809e+03,2025-11-04T13:59:41.009842Z
100,5.7070474723e-01,7.281016e+03,2025-11-04T13:59:41.092495Z
125,7.4788659522e-01,9.541801e+03,2025-11-04T13:59:41.185238Z
150,8.7413029456e-01,1.115263e+04,2025-11-04T13:59:41.271185Z
175,9.3507910934e-01,1.193032e+04,2025-11-04T13:59:41.351625Z
200,9.3116201126e-01,1.188034e+04,2025-11-04T13:59:41.437002Z
225,8.7566925435e-01,1.117227e+04,2025-11-04T13:59:41.514580Z
250,7.9010409419e-01,1.008048e+04,2025-11-04T13:59:41.609090Z
275,6.9842869128e-01,8.910734e+03,2025-11-04T13:59:41.689028Z
300,6.2196550045e-01,7.935087e+03,2025-11-04T13:59:41.775565Z
325,5.7518308680e-01,7.338158e+03,2025-11-04T13:59:41.855551Z
350,5.6418295602e-01,7.197800e+03,2025-11-04T13:59:41.941266Z
375,5.8648867203e-01,7.482414e+03,2025-11-04T13:59:42.025792Z
400,6.3352924115e-01,8.082637e+03,2025-11-04T13:59:42.119109Z
425,6.9299049426e-01,8.841344e+03,2025-11-04T13:59:42.215763Z
450,7.5257781524e-01,9.601660e+03,2025-11-04T13:59:42.301335Z
475,8.0201507446e-01,1.023246e+04,2025-11-04T13:59:42.388066Z
500,8.3540253049e-01,1.065848e+04,2025-11-04T13:59:42.472258Z
525,8.5101309179e-01,1.085766e+04,2025-11-04T13:59:42.554116Z
550,8.5145442487e-01,1.086329e+04,2025-11-04T13:59:42.647297Z
575,8.4167637478e-01,1.073853e+04,2025-11-04T13:59:42.730988Z
600,8.2804649708e-01,1.056462e+04,2025-11-04T13:59:42.814786Z
625,8.1612260257e-01,1.041247e+04,2025-11-04T13:59:42.895448Z
650,8.1016938361e-01,1.033651e+04,2025-11-04T13:59:42.976053Z
675,8.1195997534e-01,1.035936e+04,2025-11-04T13:59:43.077805Z
700,8.2136771848e-01,1.047940e+04,2025-11-04T13:59:43.211526Z
725,8.3630092647e-01,1.066994e+04,2025-11-04T13:59:43.293005Z
750,8.5395907456e-01,1.089525e+04,2025-11-04T13:59:43.379285Z
775,8.7120512655e-01,1.111531e+04,2025-11-04T13:59:43.459311Z
800,8.8563648873e-01,1.129945e+04,2025-11-04T13:59:43.544938Z
825,8.9569131618e-01,1.142774e+04,2025-11-04T13:59:43.644073Z
850,9.0105585186e-01,1.149619e+04,2025-11-04T13:59:43.742747Z
875,9.0232678718e-01,1.151241e+04,2025-11-04T13:59:43.829392Z
900,9.0084163678e-01,1.149346e+04,2025-11-04T13:59:43.921547Z
925,8.9820695949e-01,1.145984e+04,2025-11-04T13:59:44.009082Z
950,8.9595486510e-01,1.143111e+04,2025-11-04T13:59:44.085559Z
975,8.9531143886e-01,1.142290e+04,2025-11-04T13:59:44.177473Z
1000,8.9697190776e-01,1.144408e+04,2025-11-04T13:59:44.271177Z
1025,9.0124118850e-01,1.149856e+04,2025-11-04T13:59:44.372291Z
1050,9.0791478296e-01,1.158371e+04,2025-11-04T13:59:44.461468Z
1075,9.1662144558e-01,1.169481e+04,2025-11-04T13:59:44.547664Z
1100,9.2661450922e-01,1.182231e+04,2025-11-04T13:59:44.625633Z
