step,energy,drift,timestamp
0,1.4293025377e-06,0.000000e+00,2025-11-14T23:52:59.974942Z
25,9.6510849030e-04,6.742304e+02,2025-11-14T23:53:00.059696Z
50,3.7012778319e-03,2.588569e+03,2025-11-14T23:53:00.169031Z
75,8.1751827695e-03,5.718701e+03,2025-11-14T23:53:00.282677Z
100,1.4330118545e-02,1.002495e+04,2025-11-14T23:53:00.381644Z
125,2.2088372694e-02,1.545295e+04,2025-11-14T23:53:00.479537Z
150,3.1352512593e-02,2.193453e+04,2025-11-14T23:53:00.585490Z
175,4.2006993161e-02,2.938885e+04,2025-11-14T23:53:00.687371Z
200,5.3920054083e-02,3.772373e+04,2025-11-14T23:53:00.778906Z
225,6.6945870765e-02,4.683714e+04,2025-11-14T23:53:00.875057Z
250,8.0926918581e-02,5.661887e+04,2025-11-14T23:53:00.964469Z
275,9.5696506032e-02,6.695229e+04,2025-11-14T23:53:01.055257Z
300,1.1108142938e-01,7.771623e+04,2025-11-14T23:53:01.142649Z
325,1.2690469942e-01,8.878685e+04,2025-11-14T23:53:01.242204Z
350,1.4298829018e-01,1.000396e+05,2025-11-14T23:53:01.338891Z
375,1.5915585982e-01,1.113511e+05,2025-11-14T23:53:01.433678Z
400,1.7523539504e-01,1.226010e+05,2025-11-14T23:53:01.526825Z
425,1.9106173268e-01,1.336738e+05,2025-11-14T23:53:01.633041Z
450,2.0647891502e-01,1.444603e+05,2025-11-14T23:53:01.729040Z
475,2.2134233922e-01,1.548594e+05,2025-11-14T23:53:01.827729Z
500,2.3552066601e-01,1.647791e+05,2025-11-14T23:53:01.918592Z
525,2.4889745784e-01,1.741381e+05,2025-11-14T23:53:02.012583Z
550,2.6137252283e-01,1.828662e+05,2025-11-14T23:53:02.105210Z
575,2.7286294688e-01,1.909054e+05,2025-11-14T23:53:02.198624Z
600,2.8330380252e-01,1.982102e+05,2025-11-14T23:53:02.285808Z
625,2.9264852982e-01,2.047482e+05,2025-11-14T23:53:02.377306Z
650,3.0086899076e-01,2.104996e+05,2025-11-14T23:53:02.475774Z
675,3.0795520503e-01,2.154574e+05,2025-11-14T23:53:02.585518Z
700,3.1391478098e-01,2.196269e+05,2025-11-14T23:53:02.687388Z
725,3.1877206117e-01,2.230253e+05,2025-11-14T23:53:02.789397Z
750,3.2256700672e-01,2.256804e+05,2025-11-14T23:53:02.877995Z
775,3.2535384933e-01,2.276302e+05,2025-11-14T23:53:02.962311Z
800,3.2719954306e-01,2.289215e+05,2025-11-14T23:53:03.046874Z
825,3.2818205120e-01,2.296089e+05,2025-11-14T23:53:03.151467Z
