metric,value
rel_err_ratio,0.05885389325759838
ratio_meas_serial,0.9411461067424016
omega_center,0.3777608694629117
chi_center,0.4013838730847638
profile_halfwidth_cells,8
profile_median_ratio,1.0527548527092674
profile_rel_err_median,0.052754852709267386
