step,energy,drift,timestamp
0,7.8371807061e-05,0.000000e+00,2025-11-05T01:46:08.569706Z
25,5.1501490721e-02,6.561431e+02,2025-11-05T01:46:08.651264Z
50,1.8487244445e-01,2.357915e+03,2025-11-05T01:46:08.736097Z
75,3.7076207431e-01,4.729809e+03,2025-11-05T01:46:08.814957Z
100,5.7070474723e-01,7.281016e+03,2025-11-05T01:46:08.894739Z
125,7.4788659522e-01,9.541801e+03,2025-11-05T01:46:08.973492Z
150,8.7413029456e-01,1.115263e+04,2025-11-05T01:46:09.044146Z
175,9.3507910934e-01,1.193032e+04,2025-11-05T01:46:09.118393Z
200,9.3116201126e-01,1.188034e+04,2025-11-05T01:46:09.197134Z
225,8.7566925435e-01,1.117227e+04,2025-11-05T01:46:09.279688Z
250,7.9010409419e-01,1.008048e+04,2025-11-05T01:46:09.355599Z
275,6.9842869128e-01,8.910734e+03,2025-11-05T01:46:09.433530Z
300,6.2196550045e-01,7.935087e+03,2025-11-05T01:46:09.522557Z
325,5.7518308680e-01,7.338158e+03,2025-11-05T01:46:09.596491Z
350,5.6418295602e-01,7.197800e+03,2025-11-05T01:46:09.675416Z
375,5.8648867203e-01,7.482414e+03,2025-11-05T01:46:09.757911Z
400,6.3352924115e-01,8.082637e+03,2025-11-05T01:46:09.835125Z
425,6.9299049426e-01,8.841344e+03,2025-11-05T01:46:09.919665Z
450,7.5257781524e-01,9.601660e+03,2025-11-05T01:46:10.015937Z
475,8.0201507446e-01,1.023246e+04,2025-11-05T01:46:10.103372Z
500,8.3540253049e-01,1.065848e+04,2025-11-05T01:46:10.196043Z
525,8.5101309179e-01,1.085766e+04,2025-11-05T01:46:10.289544Z
550,8.5145442487e-01,1.086329e+04,2025-11-05T01:46:10.379160Z
575,8.4167637478e-01,1.073853e+04,2025-11-05T01:46:10.461186Z
600,8.2804649708e-01,1.056462e+04,2025-11-05T01:46:10.544646Z
625,8.1612260257e-01,1.041247e+04,2025-11-05T01:46:10.632168Z
650,8.1016938361e-01,1.033651e+04,2025-11-05T01:46:10.713216Z
675,8.1195997534e-01,1.035936e+04,2025-11-05T01:46:10.796921Z
700,8.2136771848e-01,1.047940e+04,2025-11-05T01:46:10.883091Z
725,8.3630092647e-01,1.066994e+04,2025-11-05T01:46:10.976091Z
750,8.5395907456e-01,1.089525e+04,2025-11-05T01:46:11.060285Z
775,8.7120512655e-01,1.111531e+04,2025-11-05T01:46:11.140789Z
800,8.8563648873e-01,1.129945e+04,2025-11-05T01:46:11.226502Z
825,8.9569131618e-01,1.142774e+04,2025-11-05T01:46:11.319008Z
850,9.0105585186e-01,1.149619e+04,2025-11-05T01:46:11.403967Z
875,9.0232678718e-01,1.151241e+04,2025-11-05T01:46:11.490602Z
900,9.0084163678e-01,1.149346e+04,2025-11-05T01:46:11.576607Z
925,8.9820695949e-01,1.145984e+04,2025-11-05T01:46:11.658003Z
950,8.9595486510e-01,1.143111e+04,2025-11-05T01:46:11.741331Z
975,8.9531143886e-01,1.142290e+04,2025-11-05T01:46:11.821963Z
1000,8.9697190776e-01,1.144408e+04,2025-11-05T01:46:11.904745Z
1025,9.0124118850e-01,1.149856e+04,2025-11-05T01:46:11.981505Z
1050,9.0791478296e-01,1.158371e+04,2025-11-05T01:46:12.059503Z
1075,9.1662144558e-01,1.169481e+04,2025-11-05T01:46:12.135885Z
1100,9.2661450922e-01,1.182231e+04,2025-11-05T01:46:12.210799Z
1125,9.3713274937e-01,1.195652e+04,2025-11-05T01:46:12.292584Z
1150,9.4712298733e-01,1.208400e+04,2025-11-05T01:46:12.370292Z
1175,9.5572905225e-01,1.219381e+04,2025-11-05T01:46:12.452972Z
1200,9.6182378455e-01,1.227157e+04,2025-11-05T01:46:12.544551Z
1225,9.6396073142e-01,1.229884e+04,2025-11-05T01:46:12.631872Z
1250,9.5968587759e-01,1.224429e+04,2025-11-05T01:46:12.724994Z
1275,9.4699513290e-01,1.208236e+04,2025-11-05T01:46:12.807819Z
1300,9.2584257560e-01,1.181246e+04,2025-11-05T01:46:12.885145Z
1325,8.9906981872e-01,1.147085e+04,2025-11-05T01:46:12.963351Z
1350,8.7066487429e-01,1.110841e+04,2025-11-05T01:46:13.039587Z
1375,8.4543961991e-01,1.078655e+04,2025-11-05T01:46:13.112269Z
1400,8.2861734424e-01,1.057190e+04,2025-11-05T01:46:13.186384Z
1425,8.2435754806e-01,1.051755e+04,2025-11-05T01:46:13.263522Z
1450,8.3372115435e-01,1.063702e+04,2025-11-05T01:46:13.334984Z
1475,8.5563838785e-01,1.091668e+04,2025-11-05T01:46:13.424190Z
1500,8.8685193320e-01,1.131496e+04,2025-11-05T01:46:13.504808Z
1525,9.2192707865e-01,1.176250e+04,2025-11-05T01:46:13.585433Z
1550,9.5522808965e-01,1.218741e+04,2025-11-05T01:46:13.662251Z
1575,9.8228229387e-01,1.253262e+04,2025-11-05T01:46:13.736778Z
1600,9.9968999971e-01,1.275473e+04,2025-11-05T01:46:13.811232Z
1625,1.0067044988e+00,1.284424e+04,2025-11-05T01:46:13.891018Z
1650,1.0048785273e+00,1.282094e+04,2025-11-05T01:46:13.972706Z
1675,9.9677034386e-01,1.271748e+04,2025-11-05T01:46:14.053342Z
1700,9.8618005999e-01,1.258235e+04,2025-11-05T01:46:14.128324Z
1725,9.7630490390e-01,1.245635e+04,2025-11-05T01:46:14.223397Z
1750,9.6896849091e-01,1.236274e+04,2025-11-05T01:46:14.314610Z
1775,9.6480299828e-01,1.230959e+04,2025-11-05T01:46:14.401961Z
1800,9.6238485125e-01,1.227873e+04,2025-11-05T01:46:14.487714Z
1825,9.5917697239e-01,1.223780e+04,2025-11-05T01:46:14.571987Z
1850,9.5248798811e-01,1.215245e+04,2025-11-05T01:46:14.657431Z
1875,9.3944715819e-01,1.198605e+04,2025-11-05T01:46:14.740454Z
1900,9.1901945834e-01,1.172540e+04,2025-11-05T01:46:14.823012Z
1925,8.9136658180e-01,1.137256e+04,2025-11-05T01:46:14.907499Z
1950,8.5860581413e-01,1.095454e+04,2025-11-05T01:46:14.999307Z
1975,8.2448582953e-01,1.051918e+04,2025-11-05T01:46:15.088763Z
2000,7.9329048453e-01,1.012114e+04,2025-11-05T01:46:15.177744Z
2025,7.6969620654e-01,9.820085e+03,2025-11-05T01:46:15.267413Z
2050,7.5738019517e-01,9.662937e+03,2025-11-05T01:46:15.349401Z
2075,7.5847061396e-01,9.676850e+03,2025-11-05T01:46:15.435337Z
2100,7.7349015541e-01,9.868495e+03,2025-11-05T01:46:15.517705Z
2125,8.0046522071e-01,1.021269e+04,2025-11-05T01:46:15.607720Z
2150,8.3626480283e-01,1.066948e+04,2025-11-05T01:46:15.693323Z
2175,8.7612832723e-01,1.117813e+04,2025-11-05T01:46:15.780702Z
2200,9.1519814574e-01,1.167665e+04,2025-11-05T01:46:15.864985Z
2225,9.4889593679e-01,1.210662e+04,2025-11-05T01:46:15.943533Z
2250,9.7339785419e-01,1.241926e+04,2025-11-05T01:46:16.021119Z
2275,9.8640866486e-01,1.258527e+04,2025-11-05T01:46:16.094631Z
2300,9.8641017292e-01,1.258529e+04,2025-11-05T01:46:16.169758Z
2325,9.7328145827e-01,1.241777e+04,2025-11-05T01:46:16.250708Z
2350,9.4753136835e-01,1.208921e+04,2025-11-05T01:46:16.331491Z
2375,9.1060505150e-01,1.161804e+04,2025-11-05T01:46:16.411167Z
2400,8.6486037529e-01,1.103435e+04,2025-11-05T01:46:16.493860Z
2425,8.1343477185e-01,1.037818e+04,2025-11-05T01:46:16.575829Z
2450,7.6160226800e-01,9.716809e+03,2025-11-05T01:46:16.663226Z
2475,7.1714277926e-01,9.149520e+03,2025-11-05T01:46:16.753465Z
2500,6.9072836070e-01,8.812480e+03,2025-11-05T01:46:16.851405Z
2525,6.9222381366e-01,8.831562e+03,2025-11-05T01:46:16.939501Z
2550,7.2604654690e-01,9.263129e+03,2025-11-05T01:46:17.043709Z
2575,7.8820187427e-01,1.005621e+04,2025-11-05T01:46:17.139422Z
2600,8.6642242844e-01,1.105428e+04,2025-11-05T01:46:17.228597Z
2625,9.4331474576e-01,1.203540e+04,2025-11-05T01:46:17.318712Z
2650,9.9877378287e-01,1.274304e+04,2025-11-05T01:46:17.410416Z
2675,1.0156437436e+00,1.295830e+04,2025-11-05T01:46:17.502854Z
2700,9.8418186222e-01,1.255686e+04,2025-11-05T01:46:17.584348Z
2725,9.0577364228e-01,1.155639e+04,2025-11-05T01:46:17.670665Z
2750,7.9285503426e-01,1.011558e+04,2025-11-05T01:46:17.759037Z
2775,6.6767183269e-01,8.518286e+03,2025-11-05T01:46:17.841091Z
2800,5.5744052190e-01,7.111769e+03,2025-11-05T01:46:17.924490Z
2825,4.8631244002e-01,6.204196e+03,2025-11-05T01:46:18.010375Z
2850,4.6982366048e-01,5.993804e+03,2025-11-05T01:46:18.099973Z
2875,5.1143566645e-01,6.524761e+03,2025-11-05T01:46:18.178711Z
2900,6.0200791098e-01,7.680435e+03,2025-11-05T01:46:18.262598Z
2925,7.2149008170e-01,9.204990e+03,2025-11-05T01:46:18.347623Z
2950,8.4450303419e-01,1.077460e+04,2025-11-05T01:46:18.433352Z
2975,9.4537733224e-01,1.206172e+04,2025-11-05T01:46:18.517405Z
3000,1.0038003157e+00,1.280718e+04,2025-11-05T01:46:18.606204Z
