step,energy,drift,timestamp
0,4.4743722776e+00,0.000000e+00,2025-11-05T01:43:42.202321Z
25,4.4719225885e+00,-5.474933e-04,2025-11-05T01:43:42.560825Z
50,4.4647274636e+00,-2.155568e-03,2025-11-05T01:43:42.923284Z
75,4.4528140438e+00,-4.818158e-03,2025-11-05T01:43:43.292274Z
100,4.4362266435e+00,-8.525360e-03,2025-11-05T01:43:43.638784Z
125,4.4150261008e+00,-1.326358e-02,2025-11-05T01:43:43.989539Z
150,4.3892894382e+00,-1.901559e-02,2025-11-05T01:43:44.337498Z
175,4.3591098300e+00,-2.576059e-02,2025-11-05T01:43:44.693955Z
200,4.3245965998e+00,-3.347412e-02,2025-11-05T01:43:45.050007Z
225,4.2858749380e+00,-4.212822e-02,2025-11-05T01:43:45.397780Z
250,4.2430852337e+00,-5.169151e-02,2025-11-05T01:43:45.745986Z
275,4.1963821871e+00,-6.212941e-02,2025-11-05T01:43:46.096315Z
300,4.1459339692e+00,-7.340433e-02,2025-11-05T01:43:46.471145Z
325,4.0919215721e+00,-8.547583e-02,2025-11-05T01:43:46.817816Z
350,4.0345382684e+00,-9.830072e-02,2025-11-05T01:43:47.182951Z
375,3.9739889635e+00,-1.118332e-01,2025-11-05T01:43:47.528235Z
400,3.9104892985e+00,-1.260250e-01,2025-11-05T01:43:47.877431Z
425,3.8442645504e+00,-1.408260e-01,2025-11-05T01:43:48.235035Z
450,3.7755485153e+00,-1.561836e-01,2025-11-05T01:43:48.579279Z
475,3.7045825304e+00,-1.720442e-01,2025-11-05T01:43:48.932722Z
500,3.6316146282e+00,-1.883522e-01,2025-11-05T01:43:49.320350Z
525,3.5568986746e+00,-2.050508e-01,2025-11-05T01:43:49.683824Z
550,3.4806933457e+00,-2.220823e-01,2025-11-05T01:43:50.042486Z
575,3.4032609349e+00,-2.393881e-01,2025-11-05T01:43:50.388450Z
600,3.3248661214e+00,-2.569089e-01,2025-11-05T01:43:50.736492Z
625,3.2457748537e+00,-2.745854e-01,2025-11-05T01:43:51.096564Z
650,3.1662533875e+00,-2.923581e-01,2025-11-05T01:43:51.445223Z
675,3.0865673806e+00,-3.101675e-01,2025-11-05T01:43:51.803382Z
700,3.0069809034e+00,-3.279547e-01,2025-11-05T01:43:52.170857Z
725,2.9277553193e+00,-3.456612e-01,2025-11-05T01:43:52.536879Z
750,2.8491481221e+00,-3.632295e-01,2025-11-05T01:43:52.889461Z
775,2.7714118704e+00,-3.806032e-01,2025-11-05T01:43:53.199823Z
800,2.6947932932e+00,-3.977271e-01,2025-11-05T01:43:53.526198Z
825,2.6195325070e+00,-4.145475e-01,2025-11-05T01:43:53.844223Z
850,2.5458622191e+00,-4.310124e-01,2025-11-05T01:43:54.157134Z
875,2.4740068422e+00,-4.470717e-01,2025-11-05T01:43:54.474855Z
900,2.4041815649e+00,-4.626774e-01,2025-11-05T01:43:54.801053Z
925,2.3365915045e+00,-4.777834e-01,2025-11-05T01:43:55.125669Z
950,2.2714310310e+00,-4.923464e-01,2025-11-05T01:43:55.404143Z
975,2.2088832433e+00,-5.063256e-01,2025-11-05T01:43:55.710170Z
1000,2.1491194870e+00,-5.196825e-01,2025-11-05T01:43:56.007173Z
1025,2.0922988219e+00,-5.323816e-01,2025-11-05T01:43:56.288587Z
1050,2.0385674478e+00,-5.443903e-01,2025-11-05T01:43:56.575511Z
1075,1.9880581878e+00,-5.556789e-01,2025-11-05T01:43:56.863281Z
1100,1.9408901330e+00,-5.662207e-01,2025-11-05T01:43:57.160506Z
1125,1.8971684563e+00,-5.759923e-01,2025-11-05T01:43:57.456858Z
1150,1.8569843100e+00,-5.849732e-01,2025-11-05T01:43:57.747184Z
1175,1.8204147035e+00,-5.931463e-01,2025-11-05T01:43:58.080546Z
1200,1.7875223380e+00,-6.004976e-01,2025-11-05T01:43:58.367146Z
1225,1.7583554713e+00,-6.070163e-01,2025-11-05T01:43:58.606056Z
1250,1.7329479145e+00,-6.126947e-01,2025-11-05T01:43:58.811950Z
1275,1.7113191997e+00,-6.175287e-01,2025-11-05T01:43:59.038404Z
1300,1.6934748522e+00,-6.215168e-01,2025-11-05T01:43:59.258444Z
