time,entropy
0.0,7.845649542337825
0.005,7.848509006186683
0.01,7.857192041522738
0.015,7.875078295122749
0.02,7.911305573496194
0.025,7.98899022354448
0.03,8.155420989426416
0.035,8.352043346272703
0.04,8.217514369584883
0.045,8.167032093343398
0.05,8.089649376873336
0.055,8.050017615354355
0.06,8.036831984759843
0.065,8.041526457214909
0.07,8.061499984849945
0.075,8.094903270820051
0.08,8.141985651153451
0.085,8.203391019812342
0.09,8.27822580589169
0.095,8.357867141453958
0.1,8.424888950091823
0.105,8.455221163520399
0.11,8.43654978505019
0.115,8.39495683013337
0.12,8.396554277569688
0.125,8.425247550753621
0.13,8.453687434022122
0.135,8.47799857338032
0.14,8.501295182700458
0.145,8.525848601670248
0.15,8.551363299508298
0.155,8.576250461760061
0.16,8.596862891002672
0.165,8.610148310738811
0.17,8.61449185867907
0.17500000000000002,8.610774671385215
0.18,8.602785931701646
0.185,8.594839166624475
0.19,8.59153514626671
0.195,8.596779689656124
0.2,8.610465675297977
0.20500000000000002,8.627917868151656
0.21,8.645436461109853
0.215,8.66097389500026
0.22,8.673687406691151
0.225,8.683394500589536
0.23,8.690259340664
0.23500000000000001,8.694692179172932
0.24,8.697588045453372
0.245,8.699875813440066
0.25,8.702425915838223
0.255,8.705996372508679
0.26,8.710452312477708
0.265,8.715720212445607
0.27,8.721857324859808
0.275,8.728604744576069
0.28,8.735708081152726
0.28500000000000003,8.742670288868897
0.29,8.749317944742238
0.295,8.7556364163673
0.3,8.761893957801433
0.305,8.76837761281433
0.31,8.774624295495538
0.315,8.780641524535632
0.32,8.786430731622607
0.325,8.792177117516243
0.33,8.798203110246575
0.335,8.804295906619428
0.34,8.810207527917433
0.34500000000000003,8.81613947902273
0.35000000000000003,8.822303031951403
0.355,8.828892571912728
0.36,8.835553958129733
0.365,8.842201442668523
0.37,8.848796311678747
0.375,8.855629120635793
0.38,8.863006451578364
0.385,8.870432095522451
0.39,8.877597712637499
0.395,8.884361650257166
0.4,8.890565632329533
0.405,8.896078439179718
0.41000000000000003,8.900291348636856
0.41500000000000004,8.90296519145239
0.42,8.904220350100758
0.425,8.904673813727083
0.43,8.905845683814881
0.435,8.909324790487652
0.44,8.915721361127328
0.445,8.925359574012635
0.45,8.937558957222883
0.455,8.951186823352113
0.46,8.964500799886178
0.465,8.976367316408453
0.47000000000000003,8.985587776480015
0.47500000000000003,8.991486011112325
0.48,8.993866547810452
0.485,8.992122838519764
0.49,8.98549508052362
0.495,8.973327811966199
0.5,8.955569443044638
0.505,8.937365845459155
0.51,8.929857363841604
0.515,8.930614656072219
0.52,8.930186611290548
0.525,8.920672302037413
0.53,8.899038141782295
0.535,8.8696598092919
0.54,8.841411999292486
0.545,8.82215991975464
0.55,8.817134039419031
0.555,8.828906450177493
0.56,8.857533224765096
0.5650000000000001,8.901230170260702
0.5700000000000001,8.953128150402929
0.5750000000000001,8.998777954289736
0.58,9.02162987392201
0.585,9.043344873143257
0.59,9.007980945981005
0.595,8.848784058835761
0.6,8.639961488037823
0.605,8.476440445965476
0.61,8.382492320006921
0.615,8.344826948239113
0.62,8.345620207900883
0.625,8.372788840556076
0.63,8.419034753675096
0.635,8.479884624838771
0.64,8.550918833736194
0.645,8.62137586741104
0.65,8.656883550279979
0.655,8.569832674709225
0.66,8.458369329267583
0.665,8.61693765946658
0.67,8.532313392028174
0.675,8.351913815696973
0.68,8.2560675064694
0.685,8.236073809618668
0.6900000000000001,8.261043938433716
0.6950000000000001,8.312127015288425
0.7000000000000001,8.380861142558174
0.705,8.463749081087425
0.71,8.559308687441321
0.715,8.666334438195165
0.72,8.779202594109567
0.725,8.886365562128058
0.73,8.972763160190812
0.735,9.031860371810785
0.74,9.083758602755044
0.745,9.093254976102884
0.75,9.05666592615697
0.755,9.008740459026672
0.76,8.976746789619497
0.765,8.969384991409484
0.77,8.985552290014443
0.775,9.02077535760067
0.78,9.068695450563293
0.785,9.122967987304337
0.79,9.176123847995942
0.795,9.220855541485001
0.8,9.252885123868442
0.805,9.271965791440234
0.81,9.281508007774207
0.8150000000000001,9.289558836150361
0.8200000000000001,9.301913306617962
0.8250000000000001,9.316410030580931
0.8300000000000001,9.331645535635822
0.835,9.347091603880632
0.84,9.362132126316467
0.845,9.375894695984158
0.85,9.387613557861247
0.855,9.397077672864778
0.86,9.404091297693359
0.865,9.40908749949941
0.87,9.412413981175629
0.875,9.414735345387005
0.88,9.417422011539207
0.885,9.421315908261938
0.89,9.426760889661583
