step,time,signal_before,signal_after
474,23.700000000000003,0.0036463746918459898,-1.584167726285884e-08
475,23.75,0.003797377358652982,-1.4060765916992504e-08
476,23.8,0.00395368372956572,-1.2184883388117558e-08
477,23.85,0.004115405771067408,-1.0210251160312826e-08
478,23.900000000000002,0.0042826521392827326,-8.132954214260534e-09
479,23.950000000000003,0.0044555277743951,-5.948937506222187e-09
480,24.0,0.004634133482275374,-3.654002472521836e-09
481,24.05,0.004818565503799442,-1.2438035689773347e-09
482,24.1,0.005008915072396917,1.286155144771162e-09
483,24.150000000000002,0.0052052679604400465,3.9405233655749405e-09
484,24.200000000000003,0.005407704015150382,6.724107840759645e-09
485,24.25,0.005616296684770696,9.641875584292166e-09
486,24.3,0.005831112535820961,1.2698957003136298e-08
487,24.35,0.00605221076232963,1.5900648921295808e-08
488,24.400000000000002,0.006279642688004822,1.9252417488543266e-08
489,24.450000000000003,0.006513451262384108,2.275990096034048e-08
490,24.5,0.006753670552076122,2.6428912334973724e-08
491,24.55,0.007000325228281951,3.0265441833456457e-08
492,24.6,0.007253430051858961,3.427565920729595e-08
493,24.650000000000002,0.007512989357263969,3.8465915858780796e-08
494,24.700000000000003,0.00777899653678634,4.2842746758025766e-08
495,24.75,0.008051433526554196,4.741287214061181e-08
496,24.8,0.008330270295868223,5.218319896928427e-08
497,24.85,0.008615464341487177,5.716082214282467e-08
498,24.900000000000002,0.008906960188556723,6.235302543489324e-08
499,24.950000000000003,0.009204688899938376,6.776728214535304e-08
500,25.0,0.009508567595757605,7.341125544633601e-08
501,25.05,0.00981849898504922,7.929279840509759e-08
502,25.1,0.010134370911433623,8.54199536655344e-08
503,25.150000000000002,0.01045605591480891,9.180095277011043e-08
504,25.200000000000003,0.01078341081109068,9.844421510385418e-08
505,25.25,0.01111627629207351,1.0535834644205619e-07
506,25.3,0.011454476547524723,1.1255213708331442e-07
507,25.35,0.011797818911652,1.2003455954964843e-07
508,25.400000000000002,0.012146093536111228,1.278147658355338e-07
509,25.450000000000003,0.012499073091739064,1.3590208418789915e-07
510,25.5,0.012856512501205876,1.4430601539938167e-07
511,25.55,0.013218148704788409,1.5303622859745535e-07
512,25.6,0.013583700461457383,1.621025565124332e-07
513,25.650000000000002,0.013952868187462875,1.7151499020780013e-07
514,25.700000000000003,0.014325333834579373,1.8128367325686155e-07
515,25.75,0.014700760810142498,1.914188953502952e-07
516,25.8,0.015078793940970182,2.0193108531987093e-07
517,25.85,0.015459059483212318,2.128308035643587e-07
518,25.900000000000002,0.01584116518011424,2.2412873386447928e-07
519,25.950000000000003,0.016224700369610608,2.358356745746656e-07
520,26.0,0.016609236143587103,2.479625291803982e-07
521,26.05,0.0169943255605577,2.605202962109544e-07
522,26.1,0.017379503913404856,2.7352005849857003e-07
523,26.150000000000002,0.01776428905371883,2.869729717762523e-07
524,26.200000000000003,0.018148181774150205,3.008902526078077e-07
525,26.25,0.018530666250056813,3.152831656450511e-07
526,26.3,0.01891121054158238,3.3016301020864915e-07
527,26.35,0.01928926715714955,3.4554110619061666e-07
528,26.400000000000002,0.019664273679184628,3.6142877927812744e-07
529,26.450000000000003,0.020035653452715588,3.7783734550002145e-07
530,26.5,0.02040281633729867,3.947780950991848e-07
531,26.55,0.020765159522532887,4.1226227573584453e-07
532,26.6,0.021122068407215953,4.303010750287541e-07
533,26.650000000000002,0.021472917541980146,4.489056024432468e-07
534,26.700000000000003,0.021817071635022896,4.6808687053719315e-07
535,26.75,0.02215388662031484,4.878557755780183e-07
536,26.8,0.02248271078742843,5.082230775461044e-07
537,26.85,0.022802885971883513,5.291993795421237e-07
538,26.900000000000002,0.023113748804653247,5.507951066181036e-07
539,26.950000000000003,0.023414632019215335,5.73020484054327e-07
540,27.0,0.02370486581427021,5.958855151064918e-07
541,27.05,0.023983779269980857,6.193999582499048e-07
542,27.1,0.02425070181531908,6.435733039498516e-07
543,27.150000000000002,0.02450496474383116,6.684147509896546e-07
544,27.200000000000003,0.024745902774863444,6.939331823903073e-07
545,27.25,0.024972855657015933,7.201371409579401e-07
546,27.3,0.025185169810321265,7.470348044977226e-07
547,27.35,0.02538220000337815,7.746339607351336e-07
548,27.400000000000002,0.02556331106140402,8.029419819878213e-07
549,27.450000000000003,0.02572787960091244,8.319657996335271e-07
550,27.5,0.025875295786467994,8.617118784217383e-07
551,27.55,0.026004965104726347,8.921861906788693e-07
552,27.6,0.026116310150731254,9.233941904588325e-07
553,27.650000000000002,0.02620877242121479,9.553407876928327e-07
554,27.700000000000003,0.026281814109433407,9.88030322394105e-07
555,27.75,0.026334919895872,1.0214665389750942e-06
556,27.8,0.026367598728962268,1.0556525607362416e-06
557,27.85,0.026379385589791707,1.090590864587081e-06
558,27.900000000000002,0.026369843234626857,1.126283256061756e-06
559,27.950000000000003,0.026338563908940398,1.162730844692333e-06
560,28.0,0.02628517102651739,1.1999340198043825e-06
561,28.05,0.026209320807122908,1.237892426800254e-06
562,28.1,0.026110703866142528,1.2766049439962245e-06
563,28.150000000000002,0.025989046749559777,1.316069660080293e-06
564,28.200000000000003,0.025844113407611943,1.3562838522577764e-06
565,28.25,0.02567570660046841,1.3972439651520533e-06
566,28.3,0.025483669229304992,1.4389455905277836e-06
567,28.35,0.025267885586204367,1.4813834479036883e-06
568,28.400000000000002,0.025028282516397507,1.5245513661215164e-06
569,28.450000000000003,0.024764830486474487,1.5684422659371304e-06
570,28.5,0.024477544552335907,1.6130481436987157e-06
571,28.55,0.024166485220828766,1.6583600561759453e-06
572,28.6,0.0238317591992133,1.7043681066025194e-06
573,28.650000000000002,0.02347352002684019,1.7510614319928338e-06
574,28.700000000000003,0.023091968583680886,1.798428191791614e-06
575,28.75,0.022687353470647185,1.8464555579131846e-06
576,28.8,0.022259971256959856,1.8951297062246211e-06
577,28.85,0.02181016659017918,1.9444358095243546e-06
578,28.900000000000002,0.021338332164892677,1.9943580320648714e-06
579,28.950000000000003,0.020844908546466083,2.0448795256649732e-06
580,29.0,0.02033038384670204,2.0959824274536414e-06
581,29.05,0.01979529324871617,2.1476478592838785e-06
582,29.1,0.019240218378830776,2.1998559288510052e-06
583,29.150000000000002,0.01866578652380129,2.25258573254576e-06
584,29.200000000000003,0.018072669692228312,2.3058153600681966e-06
585,29.25,0.017461583519566774,2.3595219008238156e-06
586,29.3,0.016833286016722102,2.4136814521186044e-06
587,29.35,0.01618857616281885,2.4682691291647097e-06
588,29.400000000000002,0.015528292343338447,2.523259076903337e-06
589,29.450000000000003,0.014853310635447068,2.5786244836461885e-06
590,29.5,0.014164542942969793,2.6343375965313043e-06
591,29.55,0.013462934984111,2.690369738783624e-06
592,29.6,0.012749464135670326,2.746691328764883e-06
593,29.650000000000002,0.012025137138156238,2.803271900791706e-06
594,29.700000000000003,0.011290987666852229,2.860080127694896e-06
595,29.75,0.01054807377454107,2.917083845087017e-06
596,29.8,0.009797475212237512,2.9742500772994385e-06
597,29.85,0.009040290634916131,3.0315450649440484e-06
598,29.900000000000002,0.00827763469984577,3.0889342940489147e-06
599,29.950000000000003,0.007510635065751902,3.1463825267112684e-06
600,30.0,0.006740429301620176,3.203853833205339e-06
601,30.05,0.005968161714525234,3.2613116254768174e-06
602,30.1,0.0051949801064153185,3.318718691950067e-06
603,30.150000000000002,0.004422032470302205,3.3760372335686956e-06
604,30.200000000000003,0.0036504636367943356,3.4332289009847413e-06
605,30.25,0.0028814118823657186,3.490254832806563e-06
606,30.3,0.0021160055111711304,3.5470756948105627e-06
607,30.35,0.001355359422596479,3.60365172001716e-06
608,30.400000000000002,0.000600571677069094,3.6599427495269738e-06
609,30.450000000000003,-0.0001472799270565752,3.715908274009005e-06
610,30.5,-0.000887141252479363,3.7715074757287638e-06
611,30.55,-0.0016179851845465497,3.826699271000761e-06
612,30.6,-0.0023388149420719624,3.881442352946636e-06
613,30.650000000000002,-0.0030486673238991706,3.935695234437407e-06
614,30.700000000000003,-0.003746615877702208,3.989416291095982e-06
615,30.75,-0.004431773977544465,4.0425638042340975e-06
616,30.8,-0.005103297796803966,4.095096003596374e-06
617,30.85,-0.005760389163221299,4.146971109783116e-06
618,30.900000000000002,-0.006402298283035931,4.198147376222945e-06
619,30.950000000000003,-0.007028326321448168,4.248583130566251e-06
620,31.0,-0.007637827826977839,4.298236815370918e-06
621,31.05,-0.008230212987687136,4.3470670279526895e-06
622,31.1,-0.008804949707693452,4.395032559274037e-06
623,31.150000000000002,-0.009361565492918198,4.4420924317473935e-06
624,31.200000000000003,-0.00989964913559834,4.488205935831147e-06
625,31.25,-0.010418852187727801,4.533332665299867e-06
626,31.3,-0.010918890214294246,4.577432551073856e-06
627,31.35,-0.011399543817931313,4.620465893497277e-06
628,31.400000000000002,-0.011860659427414983,4.662393392958775e-06
629,31.450000000000003,-0.012302149843292861,4.70317617875373e-06
630,31.5,-0.012723994534844008,4.742775836093006e-06
631,31.55,-0.013126239683521418,4.78115443116927e-06
632,31.6,-0.013508997969025875,4.8182745341986845e-06
633,31.650000000000002,-0.013872448095195073,4.854099240362949e-06
634,31.700000000000003,-0.014216834053961442,4.888592188584302e-06
635,31.75,-0.014542464126731982,4.921717578074162e-06
636,31.8,-0.01484970962366884,4.953440182604535e-06
637,31.85,-0.015139003362495794,4.983725362460174e-06
638,31.900000000000002,-0.015410837889618108,5.012539074038636e-06
639,31.950000000000003,-0.015665763447516266,5.039847877074901e-06
640,32.0,-0.015904385693552514,5.065618939476979e-06
641,32.050000000000004,-0.016127363176507373,5.089820039768945e-06
642,32.1,-0.016335404578335697,5.112419567148078e-06
643,32.15,-0.016529265729792696,5.133386519173141e-06
644,32.2,-0.016709746409723725,5.1526904971113615e-06
645,32.25,-0.016877686938931685,5.1703016989822375e-06
646,32.300000000000004,-0.01703396458062674,5.186190910346912e-06
647,32.35,-0.01717948976051867,5.200329492902458e-06
648,32.4,-0.01731520212062688,5.212689370950938e-06
649,32.45,-0.01744206642185082,5.223243015823541e-06
650,32.5,-0.01756106831125907,5.231963428350352e-06
651,32.550000000000004,-0.017673209970912367,5.238824119476371e-06
652,32.6,-0.017779505665829948,5.243799089134179e-06
653,32.65,-0.01788097720943356,5.246862803493171e-06
654,32.7,-0.017978649365455252,5.247990170714361e-06
655,32.75,-0.018073545205868364,5.2471565153485365e-06
656,32.800000000000004,-0.01816668144489186,5.244337551523779e-06
657,32.85,-0.018259063769522157,5.2395093550761505e-06
658,32.9,-0.018351682187360167,5.232648334784585e-06
659,32.95,-0.018445506412721132,5.223731202877649e-06
660,33.0,-0.018541481312137988,5.212734944985841e-06
661,33.050000000000004,-0.018640522430393047,5.199636789718458e-06
662,33.1,-0.01874351161813569,5.184414178048655e-06
663,33.15,-0.0188512927819639,5.167044732694234e-06
664,33.2,-0.018964667777563973,5.1475062276848025e-06
665,33.25,-0.019084392466114864,5.125776558308233e-06
666,33.300000000000004,-0.019211172953671515,5.101833711630849e-06
667,33.35,-0.0193456620326457,5.0756557377863754e-06
668,33.4,-0.019488455843804445,5.047220722228432e-06
669,33.45,-0.01964009077640653,5.01650675914023e-06
670,33.5,-0.019801040623199446,4.983491926193076e-06
671,33.550000000000004,-0.019971714006004754,4.948154260842357e-06
672,33.6,-0.020152452086532893,4.910471738345838e-06
673,33.65,-0.020343526575892654,4.870422251684319e-06
674,33.7,-0.02054513805500031,4.827983593559088e-06
675,33.75,-0.020757414616753723,4.783133440634014e-06
676,33.800000000000004,-0.020980410839423046,4.735849340182739e-06
677,33.85,-0.02121410709922796,4.686108699293138e-06
678,33.9,-0.02145840922852793,4.633888776772105e-06
679,33.95,-0.021713148524454016,4.579166677883834e-06
680,34.0,-0.021978082111165035,4.521919352044068e-06
681,34.050000000000004,-0.02225289365722572,4.4621235935813945e-06
682,34.1,-0.02253719444788735,4.399756045664561e-06
683,34.15,-0.02283052481031089,4.334793207482058e-06
684,34.2,-0.023132355888017583,4.267211444746864e-06
685,34.25,-0.023442091759090712,4.1969870035853965e-06
686,34.300000000000004,-0.023759071890894462,4.124096027855359e-06
687,34.35,-0.02408257392233026,4.048514579922384e-06
688,34.4,-0.024411816762927127,3.970218664910268e-06
689,34.45,-0.02474596399636981,3.889184258424177e-06
690,34.5,-0.025084127574416012,3.8053873377305597e-06
691,34.550000000000004,-0.025425371785551404,3.718803916361722e-06
692,34.6,-0.025768717481187146,3.629410082097198e-06
693,34.65,-0.026113146540728854,3.537182038258168e-06
694,34.7,-0.026457606555446638,3.4420961482354384e-06
695,34.75,-0.026801015709761986,3.3441289831558846e-06
696,34.800000000000004,-0.02714226783734687,3.2432573725768916e-06
697,34.85,-0.027480237628311432,3.1394584580832816e-06
698,34.9,-0.027813785962746466,3.0327097496465643e-06
699,34.95,-0.028141765344992548,2.922989184592165e-06
700,35.0,-0.028463025412235585,2.810275189006656e-06
701,35.050000000000004,-0.028776418490384693,2.6945467414040138e-06
702,35.1,-0.02908080516967778,2.575783438457609e-06
703,35.15,-0.029375059872087984,2.4539655625931106e-06
704,35.2,-0.029658076382373746,2.329074151226769e-06
705,35.25,-0.029928773314530407,2.201091067423749e-06
706,35.300000000000004,-0.030186099485463996,2.069999071742336e-06
707,35.35,-0.03042903916792025,1.935781895022027e-06
708,35.4,-0.03065661719506469,1.7984243118667498e-06
709,35.45,-0.03086790388962287,1.6579122145688386e-06
710,35.5,-0.03106201979115293,1.514232687214907e-06
711,35.550000000000004,-0.031238140155834017,1.3673740797114932e-06
712,35.6,-0.03139549920411102,1.2173260814663073e-06
713,35.65,-0.031533394092635766,1.064079794460118e-06
714,35.7,-0.031651188588182604,9.076278054448014e-07
715,35.75,-0.03174831642258774,7.479642570048521e-07
716,35.800000000000004,-0.03182428430926057,5.850849172227116e-07
717,35.85,-0.031878674603435235,4.1898724769263704e-07
718,35.9,-0.03191114759006435,2.496704696334712e-07
719,35.95,-0.031921443385096046,7.713562785758853e-08
720,36.0,-0.031909383437811474,-9.86143476385416e-08
721,36.050000000000004,-0.031874871623923315,-2.775745826873503e-07
722,36.1,-0.03181789492123604,-4.597382027813276e-07
723,36.15,-0.03173852366183576,-6.450962799252322e-07
724,36.2,-0.03163691135699946,-8.33637782699432e-07
725,36.25,-0.03151329409327909,-1.025349529710603e-06
726,36.300000000000004,-0.03136798950051293,-1.2202161465911857e-06
727,36.35,-0.031201395294832766,-1.41822002669326e-06
728,36.4,-0.03101398740205749,-1.6193412956059232e-06
729,36.45,-0.03080631766917926,-1.82355777960792e-06
730,36.5,-0.030579011173944057,-2.030844978149271e-06
731,36.550000000000004,-0.030332763144791188,-2.2411760404370476e-06
732,36.6,-0.030068335505632926,-2.454521746181368e-06
733,36.65,-0.029786553062113023,-2.670850490538204e-06
734,36.7,-0.029488299348068372,-2.8901282732658303e-06
735,36.75,-0.02917451215291901,-3.112318692091773e-06
736,36.800000000000004,-0.02884617875261567,-3.3373829402670982e-06
737,36.85,-0.028504330868569246,-3.565279808264841e-06
738,36.9,-0.028150039380661462,-3.7959656895595043e-06
739,36.95,-0.027784408821979904,-4.029394590404921e-06
740,37.0,-0.02740857168432289,-4.265518143508472e-06
741,37.050000000000004,-0.02702368256477129,-4.504285625480847e-06
742,37.1,-0.026630912184716082,-4.745643977922264e-06
743,37.15,-0.026231441313654555,-4.989537831988489e-06
744,37.2,-0.025826454630817296,-5.235909536263198e-06
745,37.25,-0.025417134558256463,-5.484699187747307e-06
746,37.300000000000004,-0.025004655099407917,-5.7358446657609455e-06
747,37.35,-0.024590175717331776,-5.989281668539856e-06
748,37.4,-0.024174835286834395,-6.244943752295322e-06
749,37.45,-0.023759746154477974,-6.502762372495198e-06
750,37.5,-0.023345988340090985,-6.762666927113471e-06
751,37.550000000000004,-0.022934603912803695,-7.024584801586986e-06
752,37.6,-0.022526591573849716,-7.288441415210625e-06
753,37.65,-0.022122901477399322,-7.55416026869638e-06
754,37.7,-0.021724430319527123,-7.821662992617471e-06
755,37.75,-0.021332016724070417,-8.09086939645593e-06
756,37.800000000000004,-0.020946436952611298,-8.361697517971003e-06
757,37.85,-0.020568400964122633,-8.634063672606212e-06
758,37.9,-0.020198548847963568,-8.907882502655139e-06
759,37.95,-0.019837447651903733,-9.18306702590982e-06
760,38.0,-0.019485588624707097,-9.459528683521092e-06
761,38.050000000000004,-0.01914338489052785,-9.737177386807368e-06
762,38.1,-0.018811169569974043,-1.0015921562756987e-05
763,38.15,-0.018489194360193015,-1.0295668197979578e-05
764,38.2,-0.018177628583739794,-1.0576322880873644e-05
765,38.25,-0.017876558713320258,-1.0857789841790823e-05
766,38.300000000000004,-0.017585988376769987,-1.113997199099196e-05
767,38.35,-0.01730583884385321,-1.1422770954206071e-05
768,38.400000000000006,-0.01703594999366017,-1.1706087105620513e-05
769,38.45,-0.016776081758562104,-1.1989819598149111e-05
770,38.5,-0.016525916037867627,-1.2273866390844358e-05
771,38.550000000000004,-0.016285059071529488,-1.2558124273340293e-05
772,38.6,-0.016053044261493423,-1.2842488887233866e-05
773,38.650000000000006,-0.01582933542557807,-1.3126854744334607e-05
774,38.7,-0.015613330466143277,-1.3411115241735006e-05
775,38.75,-0.015404365433260243,-1.3695162673677077e-05
776,38.800000000000004,-0.01520171895965675,-1.3978888240214019e-05
777,38.85,-0.015004617042389966,-1.4262182052689503e-05
778,38.900000000000006,-0.014812238144013015,-1.4544933136080843e-05
779,38.95,-0.014623718583963897,-1.4827029428275955e-05
780,39.0,-0.01443815818903032,-1.5108357776377448e-05
781,39.050000000000004,-0.014254626170043971,-1.5388803930150307e-05
782,39.1,-0.014072167190444719,-1.5668252532752237e-05
783,39.150000000000006,-0.013889807591039829,-1.594658710890772e-05
784,39.2,-0.013706561734175123,-1.6223690050708116e-05
785,39.25,-0.013521438429642587,-1.6499442601240413e-05
786,39.300000000000004,-0.013333447403979338,-1.6773724836266614e-05
787,39.35,-0.013141605774372005,-1.7046415644193894e-05
788,39.400000000000006,-0.012944944488172953,-1.7317392704592573e-05
789,39.45,-0.012742514689063407,-1.758653246553449e-05
790,39.5,-0.012533393971165131,-1.785371012003841e-05
791,39.550000000000004,-0.012316692482907041,-1.8118799581921552e-05
792,39.6,-0.012091558843194591,-1.838167346136717e-05
793,39.650000000000006,-0.011857185833405308,-1.8642203040527136e-05
794,39.7,-0.011612815829939038,-1.890025824948572e-05
795,39.75,-0.01135774594348064,-1.915570764291616e-05
796,39.800000000000004,-0.011091332832778716,-1.9408418377765003e-05
797,39.85,-0.010812997162597954,-1.965825619230071e-05
798,39.900000000000006,-0.010522227677554624,-1.9905085386862487e-05
799,39.95,-0.010218584865783519,-2.0148768806642844e-05
800,40.0,-0.009901704188797336,-2.038916782683276e-05
801,40.050000000000004,-0.009571298856472501,-2.0626142340451965e-05
802,40.1,-0.009227162128813641,-2.0859550749178245e-05
803,40.150000000000006,-0.00886916912899638,-2.1089249957479364e-05
804,40.2,-0.008497278155147848,-2.1315095370338805e-05
805,40.25,-0.008111531481378493,-2.1536940894852487e-05
806,40.300000000000004,-0.007712055641708808,-2.1754638945957658e-05
807,40.35,-0.007299061193721427,-2.1968040456537616e-05
808,40.400000000000006,-0.006872841961992675,-2.217699489212678e-05
809,40.45,-0.006433773764598351,-2.2381350270419977e-05
810,40.5,-0.005982312629225537,-2.2580953185767794e-05
811,40.550000000000004,-0.005518992508635323,-2.277564883881666e-05
812,40.6,-0.0050444225083898,-2.2965281071427883e-05
813,40.650000000000006,-0.004559283642860223,-2.3149692406984604e-05
814,40.7,-0.0040643251385516325,-2.3328724096169442e-05
815,40.75,-0.0035603603066927795,-2.350221616826875e-05
816,40.800000000000004,-0.0030482620098296388,-2.3670007488032108e-05
817,40.85,-0.002528957749807516,-2.3831935818087918e-05
818,40.900000000000006,-0.002003424407013009,-2.3987837886888113e-05
819,40.95,-0.0014726826630559063,-2.413754946212708e-05
820,41.0,-0.0009377911411866352,-2.4280905429552105e-05
821,41.050000000000004,-0.00039984030065233484,-2.4417739877055286e-05
822,41.1,0.00014005387711948315,-2.454788618390982e-05
823,41.150000000000006,0.0006807563711686188,-2.467117711498738e-05
824,41.2,0.001221119731932567,-2.4787444919767774e-05
825,41.25,0.001759990778957167,-2.4896521435927616e-05
826,41.300000000000004,0.0022962173431927482,-2.499823819727143e-05
827,41.35,0.002828655011256156,-2.509242654574654e-05
828,41.400000000000006,0.0033561738288859764,-2.517891774726248e-05
829,41.45,0.0038776649209396317,-2.5257543111016645e-05
830,41.5,0.0043920469856775285,-2.5328134112010528e-05
831,41.550000000000004,0.0048982726217501925,-2.5390522516425373e-05
832,41.6,0.005395334447246473,-2.544454050951242e-05
833,41.650000000000006,0.005882270971369916,-2.5490020825641323e-05
834,41.7,0.006358172180779871,-2.5526796880140785e-05
835,41.75,0.006822184804355746,-2.55547029025581e-05
836,41.800000000000004,0.007273517222107183,-2.5573574070959112e-05
837,41.85,0.007711443986148309,-2.55832466468872e-05
838,41.900000000000006,0.008135309924067594,-2.5583558110599344e-05
839,41.95,0.008544533797641453,-2.5574347296198906e-05
840,42.0,0.008938611492643701,-2.555545452628879e-05
841,42.050000000000004,0.009317118718476729,-2.5526721745774913e-05
842,42.1,0.00967971319947532,-2.548799265445835e-05
843,42.150000000000006,0.010026136342990514,-2.543911283806527e-05
844,42.2,0.010356214372728142,-2.537992989737658e-05
845,42.25,0.010669858919272954,-2.5310293575134105e-05
846,42.300000000000004,0.01096706706325232,-2.523005588041696e-05
847,42.35,0.011247920830160322,-2.5139071210200623e-05
848,42.400000000000006,0.011512586139450292,-2.5037196467831588e-05
849,42.45,0.011761311214087918,-2.4924291178172696e-05
850,42.5,0.01199442446031402,-2.480021759919785e-05
851,42.550000000000004,0.012212331830872362,-2.466484082983977e-05
852,42.6,0.012415513688389782,-2.451802891392063e-05
853,42.650000000000006,0.012604521188930354,-2.4359652940022506e-05
854,42.7,0.012779972208959494,-2.4189587137182733e-05
855,42.75,0.012942546842025924,-2.4007708966327725e-05
856,42.800000000000004,0.013092982494377993,-2.381389920738813e-05
857,42.85,0.013232068611455818,-2.36080420420675e-05
858,42.900000000000006,0.013360641069722921,-2.3390025132266227e-05
859,42.95,0.013479576270602726,-2.315973969419178e-05
860,43.0,0.01358978497534984,-2.2917080568215508e-05
861,43.050000000000004,0.013692205921498694,-2.2661946284564703e-05
862,43.1,0.013787799263079343,-2.2394239124966552e-05
863,43.150000000000006,0.013877539878060521,-2.2113865180387602e-05
864,43.2,0.013962410587463546,-2.1820734405038232e-05
865,43.25,0.01404339533127943,-2.151476066683629e-05
866,43.300000000000004,0.014121472346709643,-2.119586179454727e-05
867,43.35,0.014197607394334415,-2.086395962184003e-05
868,43.400000000000006,0.014272747077589255,-2.051898002851692e-05
869,43.45,0.014347812300400865,-2.0160852979195204e-05
870,43.5,0.014423691906999823,-1.97895125597326e-05
871,43.550000000000004,0.01450123654679384,-1.940489701170357e-05
872,43.6,0.014581252805758354,-1.9006948765244625e-05
873,43.650000000000006,0.014664497644089163,-1.8595614470596093e-05
874,43.7,0.014751673177875181,-1.8170845028674605e-05
875,43.75,0.014843421840300545,-1.7732595621015e-05
876,43.800000000000004,0.014940321955388438,-1.7280825739422047e-05
877,43.85,0.015042883754570191,-1.6815499215671775e-05
878,43.900000000000006,0.015151545863420006,-1.6336584251598867e-05
879,43.95,0.015266672282757418,-1.5844053449900782e-05
880,44.0,0.01538854988500691,-1.533788384598093e-05
881,44.050000000000004,0.015517386443238985,-1.4818056941142385e-05
882,44.1,0.015653309206722574,-1.4284558737430376e-05
883,44.150000000000006,0.015796364033119063,-1.3737379774406232e-05
884,44.2,0.015946515083668508,-1.3176515168117554e-05
885,44.25,0.016103645083884333,-1.2601964652509438e-05
886,44.300000000000004,0.01626755614841029,-1.2013732623499528e-05
887,44.35,0.016437971164828997,-1.1411828185915771e-05
888,44.400000000000006,0.01661453572737186,-1.079626520347009e-05
889,44.45,0.016796820607691932,-1.0167062351914001e-05
890,44.5,0.016984324746150855,-9.524243175493552e-06
891,44.550000000000004,0.017176478743464337,-8.867836146791156e-06
892,44.6,0.01737264882907288,-8.197874730011043e-06
893,44.650000000000006,0.01757214127928051,-7.514397447733403e-06
894,44.7,0.017774207255057396,-6.817447951130028e-06
895,44.75,0.01797804802645522,-6.107075093601645e-06
896,44.800000000000004,0.018182820547857994,-5.383333007764289e-06
897,44.85,0.01838764334580556,-4.646281185679348e-06
898,44.900000000000006,0.018591602678900383,-3.895984562189409e-06
899,44.95,0.018793758927356928,-3.132513601190071e-06
900,45.0,0.018993153168091383,-2.3559443846366522e-06
901,45.050000000000004,0.019188813889890473,-1.5663587040543618e-06
902,45.1,0.019379763802152113,-7.638441542913774e-07
903,45.150000000000006,0.019565026689966014,5.15057707735794e-08
904,45.2,0.019743634267905336,8.795915808838359e-07
905,45.25,0.01991463298483498,1.7203076907567373e-06
906,45.300000000000004,0.02007709073230958,2.5735423204968274e-06
907,45.35,0.020230103409734173,3.439177395452629e-06
908,45.400000000000006,0.020372801300389484,4.317088445917749e-06
909,45.45,0.020504355213676693,5.207144507093e-06
910,45.5,0.020623982350505315,6.109208019739717e-06
911,45.550000000000004,0.02073095185062274,7.023134731965377e-06
912,45.6,0.020824589982852627,7.948773602590855e-06
913,45.650000000000006,0.020904284941657487,8.885966706554157e-06
914,45.7,0.020969491216151943,9.834549142808187e-06
915,45.75,0.0210197335006491,1.0794348945170017e-05
916,45.800000000000004,0.021054610119003003,1.176518699657618e-05
917,45.85,0.021073795938393536,1.2746876947192771e-05
918,45.900000000000006,0.02107704475176294,1.3739225136820609e-05
919,45.95,0.02106419111183076,1.4742030522024368e-05
920,46.0,0.02103515160346054,1.5755084608400704e-05
921,46.050000000000004,0.02098992554510003,1.677817138838376e-05
922,46.1,0.02092859511403934,1.781106728496745e-05
923,46.150000000000006,0.020851324894299982,1.88535411017024e-05
924,46.2,0.02075836085005315,1.9905353979301918e-05
925,46.25,0.020650028731539094,2.0966259359165498e-05
926,46.300000000000004,0.02052673192449162,2.203600295410078e-05
927,46.35,0.020388948758034046,2.3114322726495592e-05
928,46.400000000000006,0.020237229289876594,2.4200948874160687e-05
929,46.45,0.020072191591382533,2.529560382403172e-05
930,46.5,0.019894517558654016,2.6398002233885616e-05
931,46.550000000000004,0.01970494827919278,2.750785100219235e-05
932,46.6,0.019504278986890434,2.8624849286188318e-05
933,46.650000000000006,0.019293353641074637,2.974868852822232e-05
934,46.7,0.019073059168059115,3.087905249038968e-05
935,46.75,0.01884431940609684,3.20156172974349e-05
936,46.800000000000004,0.01860808879679853,3.315805148786812e-05
937,46.85,0.01836534586793663,3.4306016073206385e-05
938,46.900000000000006,0.018117086554093633,3.545916460521711e-05
939,46.95,0.017864317402821638,3.661714325100856e-05
940,47.0,0.017608048714847054,3.7779590875780994e-05
941,47.050000000000004,0.017349287667373946,3.8946139133022286e-05
942,47.1,0.017089031469706518,4.0116412561903836e-05
943,47.150000000000006,0.016828260600223778,4.1290028691606416e-05
944,47.2,0.016567932173197856,4.246659815228151e-05
945,47.25,0.01630897348305486,4.3645724792332e-05
946,47.300000000000004,0.01605227577243911,4.482700580167649e-05
947,47.35,0.015798688268866115,4.601003184064497e-05
948,47.400000000000006,0.015549012532847533,4.7194387174139106e-05
949,47.45,0.01530399715815537,4.8379649810679256e-05
950,47.5,0.015064332862378358,4.956539164595166e-05
951,47.550000000000004,0.014830648003128206,5.0751178610463736e-05
952,47.6,0.0146035045521971,5.1936570820912624e-05
953,47.650000000000006,0.014383394556671796,5.312112273487264e-05
954,47.7,0.014170737112497703,5.430438330841036e-05
955,47.75,0.013965875872283285,5.548589615624251e-05
956,47.800000000000004,0.013769077105267721,5.6665199714060814e-05
957,47.85,0.013580528323370816,5.784182740266009e-05
958,47.900000000000006,0.013400337483132636,5.901530779352044e-05
959,47.95,0.01322853276916111,6.018516477551187e-05
960,48.0,0.013065062960469307,6.135091772240954e-05
