t,projection
0.17000000,4.4518955733e-01
0.17125000,4.3345200818e-01
0.17250000,4.2064623901e-01
0.17375000,4.0680380896e-01
0.17500000,3.9195883200e-01
0.17625000,3.7614789279e-01
0.17750000,3.5940995658e-01
0.17875000,3.4178627314e-01
0.18000000,3.2332027513e-01
0.18125000,3.0405747105e-01
0.18250000,2.8404533308e-01
0.18375000,2.6333318009e-01
0.18500000,2.4197205612e-01
0.18625000,2.2001460455e-01
0.18750000,1.9751493838e-01
0.18875000,1.7452850687e-01
0.19000000,1.5111195889e-01
0.19125000,1.2732300332e-01
0.19250000,1.0322026680e-01
0.19375000,7.8863149278e-02
0.19500000,5.4311677608e-02
0.19625000,2.9626357621e-02
0.19750000,4.8680250101e-03
0.19875000,-1.9902304596e-02
0.20000000,-4.4623586004e-02
0.20125000,-6.9234894894e-02
0.20250000,-9.3675577972e-02
0.20375000,-1.1788540244e-01
0.20500000,-1.4180470444e-01
0.20625000,-1.6537453608e-01
0.20750000,-1.8853681075e-01
0.20875000,-2.1123444621e-01
0.21000000,-2.3341150532e-01
0.21125000,-2.5501333386e-01
0.21250000,-2.7598669524e-01
0.21375000,-2.9627990171e-01
0.21500000,-3.1584294170e-01
0.21625000,-3.3462760312e-01
0.21750000,-3.5258759214e-01
0.21875000,-3.6967864730e-01
0.22000000,-3.8585864858e-01
0.22125000,-4.0108772120e-01
0.22250000,-4.1532833390e-01
0.22375000,-4.2854539143e-01
0.22500000,-4.4070632104e-01
0.22625000,-4.5178115274e-01
0.22750000,-4.6174259319e-01
0.22875000,-4.7056609293e-01
0.23000000,-4.7822990690e-01
0.23125000,-4.8471514803e-01
0.23250000,-4.9000583379e-01
0.23375000,-4.9408892554e-01
0.23500000,-4.9695436072e-01
0.23625000,-4.9859507761e-01
0.23750000,-4.9900703276e-01
0.23875000,-4.9818921091e-01
0.24000000,-4.9614362756e-01
0.24125000,-4.9287532393e-01
0.24250000,-4.8839235459e-01
0.24375000,-4.8270576758e-01
0.24500000,-4.7582957720e-01
0.24625000,-4.6778072948e-01
0.24750000,-4.5857906037e-01
0.24875000,-4.4824724691e-01
0.25000000,-4.3681075133e-01
0.25125000,-4.2429775827e-01
0.25250000,-4.1073910536e-01
0.25375000,-3.9616820720e-01
0.25500000,-3.8062097301e-01
0.25625000,-3.6413571814e-01
0.25750000,-3.4675306964e-01
0.25875000,-3.2851586617e-01
0.26000000,-3.0946905236e-01
0.26125000,-2.8965956809e-01
0.26250000,-2.6913623282e-01
0.26375000,-2.4794962524e-01
0.26500000,-2.2615195865e-01
0.26625000,-2.0379695227e-01
0.26750000,-1.8093969885e-01
0.26875000,-1.5763652892e-01
0.27000000,-1.3394487192e-01
0.27125000,-1.0992311473e-01
0.27250000,-8.5630457710e-02
0.27375000,-6.1126768862e-02
0.27500000,-3.6472436258e-02
0.27625000,-1.1728219223e-02
0.27750000,1.3044901400e-02
0.27875000,3.7785873539e-02
0.28000000,6.2433724350e-02
0.28125000,8.6927710481e-02
0.28250000,1.1120746777e-01
0.28375000,1.3521316001e-01
0.28500000,1.5888562643e-01
0.28625000,1.8216652744e-01
0.28750000,2.0499848849e-01
0.28875000,2.2732524137e-01
0.29000000,2.4909176297e-01
0.29125000,2.7024441082e-01
0.29250000,2.9073105531e-01
0.29375000,3.1050120818e-01
0.29500000,3.2950614689e-01
0.29625000,3.4769903477e-01
0.29750000,3.6503503639e-01
0.29875000,3.8147142806e-01
0.30000000,3.9696770316e-01
0.30125000,4.1148567190e-01
0.30250000,4.2498955552e-01
0.30375000,4.3744607439e-01
0.30500000,4.4882453006e-01
0.30625000,4.5909688092e-01
0.30750000,4.6823781129e-01
0.30875000,4.7622479382e-01
0.31000000,4.8303814502e-01
0.31125000,4.8866107371e-01
0.31250000,4.9307972250e-01
0.31375000,4.9628320185e-01
0.31500000,4.9826361695e-01
0.31625000,4.9901608717e-01
0.31750000,4.9853875808e-01
0.31875000,4.9683280604e-01
0.32000000,4.9390243528e-01
0.32125000,4.8975486754e-01
0.32250000,4.8440032430e-01
0.32375000,4.7785200155e-01
0.32500000,4.7012603728e-01
0.32625000,4.6124147174e-01
0.32750000,4.5122020048e-01
0.32875000,4.4008692040e-01
0.33000000,4.2786906890e-01
0.33125000,4.1459675623e-01
0.33250000,4.0030269133e-01
0.33375000,3.8502210118e-01
0.33500000,3.6879264400e-01
0.33625000,3.5165431644e-01
0.33750000,3.3364935504e-01
0.33875000,3.1482213208e-01
0.34000000,2.9521904627e-01
0.34125000,2.7488840842e-01
0.34250000,2.5388032231e-01
0.34375000,2.3224656131e-01
0.34500000,2.1004044067e-01
0.34625000,1.8731668625e-01
0.34750000,1.6413129956e-01
0.34875000,1.4054141978e-01
0.35000000,1.1660518295e-01
0.35125000,9.2381578682e-02
0.35250000,6.7930304799e-02
0.35375000,4.3311620197e-02
0.35500000,1.8586196351e-02
0.35625000,-6.1850322139e-03
0.35750000,-3.0941018087e-02
0.35875000,-5.5620751424e-02
0.36000000,-8.0163410299e-02
0.36125000,-1.0450851060e-01
0.36250000,-1.2859605509e-01
0.36375000,-1.5236668126e-01
0.36500000,-1.7576180764e-01
0.36625000,-1.9872377814e-01
0.36750000,-2.2119600418e-01
0.36875000,-2.4312310413e-01
0.37000000,-2.6445103978e-01
0.37125000,-2.8512724953e-01
0.37250000,-3.0510077794e-01
0.37375000,-3.2432240129e-01
0.37500000,-3.4274474887e-01
0.37625000,-3.6032241977e-01
0.37750000,-3.7701209473e-01
0.37875000,-3.9277264290e-01
0.38000000,-4.0756522324e-01
0.38125000,-4.2135338019e-01
0.38250000,-4.3410313355e-01
0.38375000,-4.4578306222e-01
0.38500000,-4.5636438162e-01
0.38625000,-4.6582101464e-01
0.38750000,-4.7412965589e-01
0.38875000,-4.8126982915e-01
0.39000000,-4.8722393785e-01
0.39125000,-4.9197730838e-01
0.39250000,-4.9551822631e-01
0.39375000,-4.9783796524e-01
0.39500000,-4.9893080828e-01
0.39625000,-4.9879406218e-01
0.39750000,-4.9742806395e-01
0.39875000,-4.9483618002e-01
0.40000000,-4.9102479794e-01
0.40125000,-4.8600331068e-01
0.40250000,-4.7978409343e-01
0.40375000,-4.7238247312e-01
0.40500000,-4.6381669068e-01
0.40625000,-4.5410785602e-01
0.40750000,-4.4327989606e-01
0.40875000,-4.3135949576e-01
0.41000000,-4.1837603232e-01
0.41125000,-4.0436150281e-01
0.41250000,-3.8935044532e-01
0.41375000,-3.7337985382e-01
0.41500000,-3.5648908701e-01
0.41625000,-3.3871977131e-01
0.41750000,-3.2011569827e-01
0.41875000,-3.0072271666e-01
0.42000000,-2.8058861950e-01
0.42125000,-2.5976302621e-01
0.42250000,-2.3829726040e-01
0.42375000,-2.1624422333e-01
0.42500000,-1.9365826358e-01
0.42625000,-1.7059504306e-01
0.42750000,-1.4711139989e-01
0.42875000,-1.2326520829e-01
0.43000000,-9.9115235972e-02
0.43125000,-7.4720999287e-02
0.43250000,-5.0142616570e-02
0.43375000,-2.5440659970e-02
0.43500000,-6.7600618177e-04
0.43625000,2.4090313589e-02
0.43750000,4.8797264029e-02
0.43875000,7.3383956140e-02
0.44000000,9.7789797290e-02
0.44125000,1.2195464055e-01
0.44250000,1.4581893291e-01
0.44375000,1.6932386207e-01
0.44500000,1.9241150133e-01
0.44625000,2.1502495242e-01
0.44750000,2.3710848564e-01
0.44875000,2.5860767728e-01
0.45000000,2.7946954370e-01
0.45125000,2.9964267189e-01
0.45250000,3.1907734624e-01
0.45375000,3.3772567099e-01
0.45500000,3.5554168832e-01
0.45625000,3.7248149157e-01
0.45750000,3.8850333347e-01
0.45875000,4.0356772902e-01
0.46000000,4.1763755281e-01
0.46125000,4.3067813047e-01
0.46250000,4.4265732419e-01
0.46375000,4.5354561186e-01
0.46500000,4.6331615985e-01
0.46625000,4.7194488916e-01
0.46750000,4.7941053473e-01
0.46875000,4.8569469786e-01
0.47000000,4.9078189157e-01
0.47125000,4.9465957872e-01
0.47250000,4.9731820295e-01
0.47375000,4.9875121223e-01
0.47500000,4.9895507497e-01
0.47625000,4.9792928877e-01
0.47750000,4.9567638163e-01
0.47875000,4.9220190571e-01
0.48000000,4.8751442368e-01
0.48125000,4.8162548761e-01
0.48250000,4.7454961046e-01
0.48375000,4.6630423037e-01
0.48500000,4.5690966765e-01
0.48625000,4.4638907473e-01
0.48750000,4.3476837904e-01
0.48875000,4.2207621920e-01
0.49000000,4.0834387437e-01
0.49125000,3.9360518721e-01
0.49250000,3.7789648045e-01
0.49375000,3.6125646739e-01
0.49500000,3.4372615647e-01
0.49625000,3.2534875024e-01
0.49750000,3.0616953886e-01
0.49875000,2.8623578851e-01
0.50000000,2.6559662488e-01
0.50125000,2.4430291213e-01
0.50250000,2.2240712749e-01
0.50375000,1.9996323202e-01
0.50500000,1.7702653751e-01
0.50625000,1.5365357026e-01
0.50750000,1.2990193175e-01
0.50875000,1.0583015666e-01
0.51000000,8.1497568625e-02
0.51125000,5.6964134053e-02
0.51250000,3.2290314323e-02
0.51375000,7.5369167862e-03
0.51500000,-1.7235055092e-02
0.51625000,-4.1964552070e-02
0.51750000,-6.6590629582e-02
0.51875000,-9.1052597936e-02
0.52000000,-1.1529017188e-01
0.52125000,-1.3924361916e-01
0.52250000,-1.6285390776e-01
0.52375000,-1.8606285133e-01
0.52500000,-2.0881325264e-01
0.52625000,-2.3104904451e-01
0.52750000,-2.5271542797e-01
0.52875000,-2.7375900734e-01
0.53000000,-2.9412792182e-01
0.53125000,-3.1377197327e-01
0.53250000,-3.3264274993e-01
0.53375000,-3.5069374577e-01
0.53500000,-3.6788047503e-01
0.53625000,-3.8416058192e-01
0.53750000,-3.9949394494e-01
0.53875000,-4.1384277582e-01
0.54000000,-4.2717171262e-01
0.54125000,-4.3944790685e-01
0.54250000,-4.5064110447e-01
0.54375000,-4.6072372043e-01
0.54500000,-4.6967090664e-01
0.54625000,-4.7746061322e-01
0.54750000,-4.8407364284e-01
0.54875000,-4.8949369804e-01
0.55000000,-4.9370742138e-01
0.55125000,-4.9670442834e-01
0.55250000,-4.9847733296e-01
0.55375000,-4.9902176600e-01
0.55500000,-4.9833638575e-01
0.55625000,-4.9642288128e-01
0.55750000,-4.9328596833e-01
0.55875000,-4.8893337765e-01
0.56000000,-4.8337583599e-01
0.56125000,-4.7662703961e-01
0.56250000,-4.6870362057e-01
0.56375000,-4.5962510574e-01
0.56500000,-4.4941386863e-01
0.56625000,-4.3809507432e-01
0.56750000,-4.2569661739e-01
0.56875000,-4.1224905318e-01
0.57000000,-3.9778552254e-01
0.57125000,-3.8234167007e-01
0.57250000,-3.6595555636e-01
0.57375000,-3.4866756413e-01
0.57500000,-3.3052029875e-01
0.57625000,-3.1155848321e-01
0.57750000,-2.9182884791e-01
0.57875000,-2.7138001554e-01
0.58000000,-2.5026238117e-01
0.58125000,-2.2852798813e-01
0.58250000,-2.0623039969e-01
0.58375000,-1.8342456711e-01
0.58500000,-1.6016669419e-01
0.58625000,-1.3651409874e-01
0.58750000,-1.1252507136e-01
0.58875000,-8.8258731778e-02
0.59000000,-6.3774883118e-02
0.59125000,-3.9133864562e-02
0.59250000,-1.4396402623e-02
0.59375000,1.0376538505e-02
0.59500000,3.5123907191e-02
0.59625000,5.9784714827e-02
0.59750000,8.4298186129e-02
0.59875000,1.0860390892e-01
0.60000000,1.3264198300e-01
0.60125000,1.5635316778e-01
0.60250000,1.7967902827e-01
0.60375000,2.0256207911e-01
0.60500000,2.2494592619e-01
0.60625000,2.4677540568e-01
0.60750000,2.6799671997e-01
0.60875000,2.8855757022e-01
0.61000000,3.0840728528e-01
0.61125000,3.2749694656e-01
0.61250000,3.4577950858e-01
0.61375000,3.6320991490e-01
0.61500000,3.7974520920e-01
0.61625000,3.9534464109e-01
0.61750000,4.0996976659e-01
0.61875000,4.2358454283e-01
0.62000000,4.3615541690e-01
0.62125000,4.4765140853e-01
0.62250000,4.5804418645e-01
0.62375000,4.6730813820e-01
0.62500000,4.7542043323e-01
0.62625000,4.8236107923e-01
0.62750000,4.8811297133e-01
0.62875000,4.9266193429e-01
0.63000000,4.9599675742e-01
0.63125000,4.9810922224e-01
0.63250000,4.9899412267e-01
0.63375000,4.9864927792e-01
0.63500000,4.9707553786e-01
0.63625000,4.9427678087e-01
0.63750000,4.9025990435e-01
0.63875000,4.8503480769e-01
0.64000000,4.7861436786e-01
0.64125000,4.7101440771e-01
0.64250000,4.6225365695e-01
0.64375000,4.5235370598e-01
0.64500000,4.4133895273e-01
0.64625000,4.2923654249e-01
0.64750000,4.1607630102e-01
0.64875000,4.0189066105e-01
0.65000000,3.8671458237e-01
0.65125000,3.7058546561e-01
0.65250000,3.5354306017e-01
0.65375000,3.3562936617e-01
0.65500000,3.1688853098e-01
0.65625000,2.9736674041e-01
0.65750000,2.7711210491e-01
0.65875000,2.5617454098e-01
0.66000000,2.3460564815e-01
0.66125000,2.1245858186e-01
0.66250000,1.8978792240e-01
0.66375000,1.6664954043e-01
0.66500000,1.4310045929e-01
0.66625000,1.1919871449e-01
0.66750000,9.5003210626e-02
0.66875000,7.0573576270e-02
0.67000000,4.5970016990e-02
0.67125000,2.1253166984e-02
0.67250000,-3.5160603520e-03
0.67375000,-2.8276622539e-02
0.67500000,-5.2967498454e-02
0.67625000,-7.7527838712e-02
0.67750000,-1.0189711563e-01
0.67875000,-1.2601527238e-01
0.68000000,-1.4982287101e-01
0.68125000,-1.7326123894e-01
0.68250000,-1.9627261352e-01
0.68375000,-2.1880028441e-01
0.68500000,-2.4078873333e-01
0.68625000,-2.6218377088e-01
0.68750000,-2.8293267011e-01
0.68875000,-3.0298429643e-01
0.69000000,-3.2228923364e-01
0.69125000,-3.4079990572e-01
0.69250000,-3.5847069408e-01
0.69375000,-3.7525804998e-01
0.69500000,-3.9112060185e-01
0.69625000,-4.0601925725e-01
0.69750000,-4.1991729922e-01
0.69875000,-4.3278047675e-01
0.70000000,-4.4457708921e-01
0.70125000,-4.5527806446e-01
0.70250000,-4.6485703049e-01
0.70375000,-4.7329038044e-01
0.70500000,-4.8055733077e-01
0.70625000,-4.8663997243e-01
0.70750000,-4.9152331509e-01
0.70875000,-4.9519532399e-01
0.71000000,-4.9764694966e-01
0.71125000,-4.9887215019e-01
0.71250000,-4.9886790615e-01
0.71375000,-4.9763422798e-01
0.71500000,-4.9517415603e-01
0.71625000,-4.9149375302e-01
0.71750000,-4.8660208910e-01
0.71875000,-4.8051121954e-01
0.72000000,-4.7323615496e-01
0.72125000,-4.6479482438e-01
0.72250000,-4.5520803103e-01
0.72375000,-4.4449940106e-01
0.72500000,-4.3269532534e-01
0.72625000,-4.1982489439e-01
0.72750000,-4.0591982673e-01
0.72875000,-3.9101439068e-01
0.73000000,-3.7514531992e-01
0.73125000,-3.5835172294e-01
0.73250000,-3.4067498670e-01
0.73375000,-3.2215867459e-01
0.73500000,-3.0284841912e-01
0.73625000,-2.8279180940e-01
0.73750000,-2.6203827391e-01
0.73875000,-2.4063895866e-01
0.74000000,-2.1864660117e-01
0.74125000,-1.9611540045e-01
0.74250000,-1.7310088348e-01
0.74375000,-1.4965976834e-01
0.74500000,-1.2584982446e-01
0.74625000,-1.0172973020e-01
0.74750000,-7.7358928293e-02
0.74875000,-5.2797479311e-02
0.75000000,-2.8105913676e-02
0.75125000,-3.3450824721e-03
0.75250000,2.1423992514e-02
0.75375000,4.6140269181e-02
0.75500000,7.0742835543e-02
0.75625000,9.5171059851e-02
0.75750000,1.1936474001e-01
0.75875000,1.4326425195e-01
0.76000000,1.6681069656e-01
0.76125000,1.8994604485e-01
0.76250000,2.1261328094e-01
0.76375000,2.3475654262e-01
0.76500000,2.5632125895e-01
0.76625000,2.7725428481e-01
0.76750000,2.9750403185e-01
0.76875000,3.1702059561e-01
0.77000000,3.3575587853e-01
0.77125000,3.5366370847e-01
0.77250000,3.7069995252e-01
0.77375000,3.8682262573e-01
0.77500000,4.0199199462e-01
0.77625000,4.1617067505e-01
0.77750000,4.2932372440e-01
0.77875000,4.4141872767e-01
0.78000000,4.5242587734e-01
0.78125000,4.6231804687e-01
0.78250000,4.7107085752e-01
0.78375000,4.7866273843e-01
0.78500000,4.8507497981e-01
0.78625000,4.9029177902e-01
0.78750000,4.9430027954e-01
0.78875000,4.9709060261e-01
0.79000000,4.9865587164e-01
0.79125000,4.9899222910e-01
0.79250000,4.9809884604e-01
0.79375000,4.9597792418e-01
0.79500000,4.9263469041e-01
0.79625000,4.8807738395e-01
0.79750000,4.8231723606e-01
0.79875000,4.7536844232e-01
0.80000000,4.6724812767e-01
0.80125000,4.5797630420e-01
0.80250000,4.4757582185e-01
0.80375000,4.3607231207e-01
0.80500000,4.2349412466e-01
0.80625000,4.0987225790e-01
0.80750000,3.9524028220e-01
0.80875000,3.7963425729e-01
0.81000000,3.6309264340e-01
0.81125000,3.4565620651e-01
0.81250000,3.2736791779e-01
0.81375000,3.0827284779e-01
0.81500000,2.8841805533e-01
0.81625000,2.6785247150e-01
0.81750000,2.4662677913e-01
0.81875000,2.2479328783e-01
0.82000000,2.0240580512e-01
0.82125000,1.7951950378e-01
0.82250000,1.5619078592e-01
0.82375000,1.3247714396e-01
0.82500000,1.0843701893e-01
0.82625000,8.4129656495e-02
0.82750000,5.9614960873e-02
0.82875000,3.4953347267e-02
0.83000000,1.0205592947e-02
0.83125000,-1.4567312529e-02
0.83250000,-3.9304317617e-02
0.83375000,-6.3944459249e-02
0.83500000,-8.8427013074e-02
0.83625000,-1.1269164310e-01
0.83750000,-1.3667855042e-01
0.83875000,-1.6032862052e-01
0.84000000,-1.8358356904e-01
0.84125000,-2.0638608536e-01
0.84250000,-2.2867997386e-01
0.84375000,-2.5041029241e-01
0.84500000,-2.7152348776e-01
0.84625000,-2.9196752754e-01
0.84750000,-3.1169202846e-01
0.84875000,-3.3064838052e-01
0.85000000,-3.4878986678e-01
0.85125000,-3.6607177847e-01
0.85250000,-3.8245152521e-01
0.85375000,-3.9788873998e-01
0.85500000,-4.1234537856e-01
0.85625000,-4.2578581330e-01
0.85750000,-4.3817692096e-01
0.85875000,-4.4948816429e-01
0.86000000,-4.5969166731e-01
0.86125000,-4.6876228403e-01
0.86250000,-4.7667766037e-01
0.86375000,-4.8341828930e-01
0.86500000,-4.8896755890e-01
0.86625000,-4.9331179327e-01
0.86750000,-4.9644028627e-01
0.86875000,-4.9834532789e-01
0.87000000,-4.9902222326e-01
0.87125000,-4.9846930421e-01
0.87250000,-4.9668793336e-01
0.87375000,-4.9368250083e-01
0.87500000,-4.8946041334e-01
0.87625000,-4.8403207602e-01
0.87750000,-4.7741086670e-01
0.87875000,-4.6961310303e-01
0.88000000,-4.6065800218e-01
0.88125000,-4.5056763355e-01
0.88250000,-4.3936686432e-01
0.88375000,-4.2708329820e-01
0.88500000,-4.1374720741e-01
0.88625000,-3.9939145805e-01
0.88750000,-3.8405142913e-01
0.88875000,-3.6776492535e-01
0.89000000,-3.5057208396e-01
0.89125000,-3.3251527582e-01
0.89250000,-3.1363900101e-01
0.89375000,-2.9398977912e-01
0.89500000,-2.7361603464e-01
0.89625000,-2.5256797762e-01
0.89750000,-2.3089747989e-01
0.89875000,-2.0865794728e-01
0.90000000,-1.8590418797e-01
0.90125000,-1.6269227741e-01
0.90250000,-1.3907942017e-01
0.90375000,-1.1512380889e-01
0.90500000,-9.0884480946e-02
0.90625000,-6.6421172906e-02
0.90750000,-4.1794173326e-02
0.90875000,-1.7064174170e-02
0.91000000,7.7078787591e-03
0.91125000,3.2460936020e-02
0.91250000,5.7133994986e-02
0.91375000,8.1666250180e-02
0.91500000,1.0599724313e-01
0.91625000,1.3006701136e-01
0.91750000,1.5381623618e-01
0.91875000,1.7718638885e-01
0.92000000,2.0011987484e-01
0.92125000,2.2256017577e-01
0.92250000,2.4445198866e-01
0.92375000,2.6574136229e-01
0.92500000,2.8637583010e-01
0.92625000,3.0630453950e-01
0.92750000,3.2547837722e-01
0.92875000,3.4385009034e-01
0.93000000,3.6137440272e-01
0.93125000,3.7800812660e-01
0.93250000,3.9371026903e-01
0.93375000,4.0844213289e-01
0.93500000,4.2216741226e-01
0.93625000,4.3485228191e-01
0.93750000,4.4646548063e-01
0.93875000,4.5697838829e-01
0.94000000,4.6636509638e-01
0.94125000,4.7460247184e-01
0.94250000,4.8167021409e-01
0.94375000,4.8755090504e-01
0.94500000,4.9223005203e-01
0.94625000,4.9569612355e-01
0.94750000,4.9794057765e-01
0.94875000,4.9895788298e-01
0.95000000,4.9874553244e-01
0.95125000,4.9730404937e-01
0.95250000,4.9463698622e-01
0.95375000,4.9075091584e-01
0.95500000,4.8565541524e-01
0.95625000,4.7936304201e-01
0.95750000,4.7188930340e-01
0.95875000,4.6325261803e-01
0.96000000,4.5347427058e-01
0.96125000,4.4257835927e-01
0.96250000,4.3059173652e-01
0.96375000,4.1754394273e-01
0.96500000,4.0346713351e-01
0.96625000,3.8839600044e-01
0.96750000,3.7236768554e-01
0.96875000,3.5542168977e-01
0.97000000,3.3759977564e-01
0.97125000,3.1894586435e-01
0.97250000,2.9950592750e-01
0.97375000,2.7932787380e-01
0.97500000,2.5846143101e-01
0.97625000,2.3695802342e-01
0.97750000,2.1487064505e-01
0.97875000,1.9225372910e-01
0.98000000,1.6916301379e-01
0.98125000,1.4565540500e-01
0.98250000,1.2178883600e-01
0.98375000,9.7622124724e-02
0.98500000,7.3214828776e-02
0.98625000,4.8627098675e-02
0.98750000,2.3919529607e-02
0.98875000,-8.4698790296e-04
0.99000000,-2.5611418055e-02
0.99125000,-5.0312730194e-02
0.99250000,-7.4890049214e-02
0.99375000,-9.9282805587e-02
0.99500000,-1.2343088463e-01
0.99625000,-1.4727477464e-01
0.99750000,-1.7075571360e-01
0.99875000,-1.9381583395e-01
1.00000000,-2.1639830522e-01
1.00125000,-2.3844747406e-01
1.00250000,-2.5990900146e-01
1.00375000,-2.8072999658e-01
1.00500000,-3.0085914716e-01
1.00625000,-3.2024684595e-01
1.00750000,-3.3884531298e-01
1.00875000,-3.5660871328e-01
1.01000000,-3.7349326987e-01
1.01125000,-3.8945737165e-01
1.01250000,-4.0446167590e-01
1.01375000,-4.1846920529e-01
1.01500000,-4.3144543900e-01
1.01625000,-4.4335839777e-01
1.01750000,-4.5417872273e-01
1.01875000,-4.6387974774e-01
1.02000000,-4.7243756514e-01
1.02125000,-4.7983108463e-01
1.02250000,-4.8604208525e-01
1.02375000,-4.9105526033e-01
1.02500000,-4.9485825515e-01
1.02625000,-4.9744169743e-01
1.02750000,-4.9879922040e-01
1.02875000,-4.9892747853e-01
1.03000000,-4.9782615573e-01
1.03125000,-4.9549796614e-01
1.03250000,-4.9194864748e-01
1.03375000,-4.8718694685e-01
1.03500000,-4.8122459922e-01
1.03625000,-4.7407629849e-01
1.03750000,-4.6575966127e-01
1.03875000,-4.5629518348e-01
1.04000000,-4.4570618985e-01
1.04125000,-4.3401877639e-01
1.04250000,-4.2126174614e-01
1.04375000,-4.0746653812e-01
1.04500000,-3.9266714993e-01
1.04625000,-3.7690005388e-01
1.04750000,-3.6020410716e-01
1.04875000,-3.4262045608e-01
1.05000000,-3.2419243463e-01
1.05125000,-3.0496545771e-01
1.05250000,-2.8498690921e-01
1.05375000,-2.6430602523e-01
1.05500000,-2.4297377274e-01
1.05625000,-2.2104272397e-01
1.05750000,-1.9856692686e-01
