step,time,env_before,env_after,thr_before,thr_after
63,3.1500000000000004,0.00960105344080714,0.0029535009806658193,0.020441802782592108,0.01515754366788195
64,3.2,0.009561566357428865,0.0029725090211325618,0.020441802782592108,0.01515754366788195
65,3.25,0.009540324424581088,0.002877442204485136,0.020441802782592108,0.01515754366788195
66,3.3000000000000003,0.009500710342502806,0.0028964395903990636,0.020441802782592108,0.01515754366788195
67,3.35,0.00947854201423376,0.0028047767623537896,0.020441802782592108,0.01515754366788195
68,3.4000000000000004,0.009438808248949394,0.002823751893442528,0.020441802782592108,0.01515754366788195
69,3.45,0.00941575273936044,0.0027352842428525793,0.020441802782592108,0.01515754366788195
70,3.5,0.00937590641906354,0.0027542267524519946,0.020441802782592108,0.01515754366788195
71,3.5500000000000003,0.009352000444765442,0.0026687633529921054,0.020441802782592108,0.01515754366788195
72,3.6,0.009312048529012849,0.0026876639753360514,0.020441802782592108,0.01515754366788195
73,3.6500000000000004,0.009287326578857778,0.00260502982884013,0.020441802782592108,0.01515754366788195
74,3.7,0.00924727587463897,0.0026238802825036354,0.020441802782592108,0.01515754366788195
75,3.75,0.009221770443917181,0.0025439146215992603,0.020441802782592108,0.01515754366788195
76,3.8000000000000003,0.009181627619538476,0.0025627075068475006,0.020441802782592108,0.01515754366788195
77,3.85,0.00915536941409091,0.00248526231674945,0.020441802782592108,0.01515754366788195
78,3.9000000000000004,0.009115141011213036,0.002503991024899082,0.020441802782592108,0.01515754366788195
79,3.95,0.009088159125959871,0.0024289297512934626,0.020441802782592108,0.01515754366788195
80,4.0,0.00904785157006997,0.002447588384485087,0.020441802782592108,0.01515754366788195
81,4.05,0.00902017364568884,0.002374784800115669,0.020441802782592108,0.01515754366788195
82,4.1000000000000005,0.008979793255241371,0.0023933681001374312,0.020441802782592108,0.01515754366788195
83,4.15,0.008951445616108852,0.002322705307297081,0.020441802782592108,0.01515754366788195
84,4.2,0.008910998610531915,0.0023412085923005103,0.020441802782592108,0.01515754366788195
85,4.25,0.008882006386536669,0.0022725781421620212,0.020441802782592108,0.01515754366788195
86,4.3,0.008841498893268695,0.0022909972502786007,0.020441802782592108,0.01515754366788195
87,4.3500000000000005,0.008811886127691354,0.0022242983630484476,0.020441802782592108,0.01515754366788195
88,4.4,0.008771324188387802,0.002242629602056109,0.020441802782592108,0.01515754366788195
89,4.45,0.008741113933702409,0.002177768474438458,0.020441802782592108,0.01515754366788195
90,4.5,0.008700503509730409,0.0021960085767453816,0.020441802782592108,0.01515754366788195
91,4.55,0.008669717912901621,0.0021328977652699897,0.020441802782592108,0.01515754366788195
92,4.6000000000000005,0.008629064890222889,0.002151043847583076,0.020441802782592108,0.01515754366788195
93,4.65,0.008597725268839302,0.002089601718063147,0.020441802782592108,0.01515754366788195
94,4.7,0.00855703546236714,0.002107651245193156,0.020441802782592108,0.01515754366788195
95,4.75,0.008525162372757203,0.002047801480005356,0.020441802782592108,0.01515754366788195
96,4.800000000000001,0.008484441530260716,0.0020657522323328714,0.020441802782592108,0.01515754366788195
97,4.8500000000000005,0.008452054828574291,0.0020074233884033142,0.020441802782592108,0.01515754366788195
98,4.9,0.008411308634192857,0.0020252734325910647,0.020441802782592108,0.01515754366788195
99,4.95,0.008378427531295375,0.0019683985439718174,0.020441802782592108,0.01515754366788195
100,5.0,0.008337661608717559,0.001986146206561577,0.020441802782592108,0.01515754366788195
101,5.050000000000001,0.008304304719627557,0.0019306624263247803,0.020441802782592108,0.01515754366788195
102,5.1000000000000005,0.008263524634981465,0.0019483062699022743,0.020441802782592108,0.01515754366788195
103,5.15,0.008229710023485343,0.0018941545467918075,0.020441802782592108,0.01515754366788195
104,5.2,0.008188921287981023,0.0019116933484419104,0.020441802782592108,0.01515754366788195
105,5.25,0.008154666506975466,0.001858818134326957,0.020441802782592108,0.01515754366788195
106,5.300000000000001,0.008113874579334867,0.0018762508661350852,0.020441802782592108,0.01515754366788195
107,5.3500000000000005,0.008079196707376824,0.001824599850824934,0.020441802782592108,0.01515754366788195
108,5.4,0.00803840699608234,0.0018419256622095573,0.020441802782592108,0.01515754366788195
109,5.45,0.008003322670566127,0.001791449532628319,0.020441802782592108,0.01515754366788195
110,5.5,0.007962540535954837,0.001808667734314797,0.020441802782592108,0.01515754366788195
111,5.550000000000001,0.00792706598328414,0.0017593199554114646,0.020441802782592108,0.01515754366788195
112,5.6000000000000005,0.007886296739511843,0.0017764300048793125,0.020441802782592108,0.01515754366788195
113,5.65,0.007850447802589727,0.0017281666199720214,0.020441802782592108,0.01515754366788195
114,5.7,0.007809696719485938,0.001745168108226778,0.020441802782592108,0.01515754366788195
115,5.75,0.00777348888280796,0.0016979475567589946,0.020441802782592108,0.01515754366788195
116,5.800000000000001,0.007732761187640781,0.0017148401962967415,0.020441802782592108,0.01515754366788195
117,5.8500000000000005,0.0076962096002427495,0.0016686231472237988,0.020441802782592108,0.01515754366788195
118,5.9,0.0076555104794105945,0.0016854067610707181,0.020441802782592108,0.01515754366788195
119,5.95,0.0076186299758942535,0.0016401559603039866,0.020441802782592108,0.01515754366788195
120,6.0,0.007577964576559606,0.0016568304720265292,0.020441802782592108,0.01515754366788195
121,6.050000000000001,0.007540769696394223,0.0016125106025433951,0.020441802782592108,0.01515754366788195
122,6.1000000000000005,0.007500143128073202,0.001629076027135532,0.020441802782592108,0.01515754366788195
123,6.15,0.007462648133349606,0.0015856535805214458,0.020441802782592108,0.01515754366788195
124,6.2,0.007422065469470061,0.0016021100160857845,0.020441802782592108,0.01515754366788195
125,6.25,0.007384284361264804,0.0015595531744119027,0.020441802782592108,0.01515754366788195
126,6.300000000000001,0.007343750640704317,0.0015759007945598312,0.020441802782592108,0.01515754366788195
127,6.3500000000000005,0.007305697174194903,0.0015341793216205723,0.020441802782592108,0.01515754366788195
128,6.4,0.007265217402809676,0.001550418368524753,0.020441802782592108,0.01515754366788195
129,6.45,0.007226905101267736,0.0015095035095647133,0.020441802782592108,0.01515754366788195
130,6.5,0.007186484253422125,0.0015256342876036342,0.020441802782592108,0.01515754366788195
131,6.550000000000001,0.00714792642119849,0.001485498676756406,0.020441802782592108,0.01515754366788195
132,6.6000000000000005,0.007107569441304924,0.001501521546697293,0.020441802782592108,0.01515754366788195
133,6.65,0.0070687791759096175,0.0014621391214399175,0.020441802782592108,0.01515754366788195
134,6.7,0.007028490979987694,0.0014780544951112306,0.020441802782592108,0.01515754366788195
135,6.75,0.00698948118335818,0.001439400417110454,0.020441802782592108,0.01515754366788195
136,6.800000000000001,0.006949266660621819,0.0014552087525203559,0.020441802782592108,0.01515754366788195
137,6.8500000000000005,0.00691005004966418,0.0014172593343099583,0.020441802782592108,0.01515754366788195
138,6.9,0.006869914064145117,0.0014329611311712455,0.020441802782592108,0.01515754366788195
139,6.95,0.0068305031806255925,0.0013956937681564366,0.020441802782592108,0.01515754366788195
140,7.0,0.006790450572841555,0.0014112895637822909,0.020441802782592108,0.01515754366788195
141,7.050000000000001,0.006750857792699011,0.0013746826711168937,0.020441802782592108,0.01515754366788195
142,7.1000000000000005,0.006710893381374834,0.001390173036655178,0.020441802782592108,0.01515754366788195
143,7.15,0.006671130923519145,0.0013542059905817928,0.020441802782592108,0.01515754366788195
144,7.2,0.006631259507369,0.0013695915275588153,0.020441802782592108,0.01515754366788195
145,7.25,0.006591339442025339,0.0013342446108415746,0.020441802782592108,0.01515754366788195
146,7.300000000000001,0.006551565801604352,0.0013495259479887763,0.020441802782592108,0.01515754366788195
147,7.3500000000000005,0.0065115000582587935,0.0013147802991036047,0.020441802782592108,0.01515754366788195
148,7.4,0.00647182895789261,0.001329958089443254,0.020441802782592108,0.01515754366788195
149,7.45,0.006431629332890733,0.0012957956552219654,0.020441802782592108,0.01515754366788195
150,7.5,0.006392065522691684,0.0013108705733900494,0.020441802782592108,0.01515754366788195
151,7.550000000000001,0.006351743686538604,0.001277274064842704,0.020441802782592108,0.01515754366788195
152,7.6000000000000005,0.006312291904517466,0.0012922468046292581,0.020441802782592108,0.01515754366788195
153,7.65,0.006271859408924756,0.0012591996556944752,0.020441802782592108,0.01515754366788195
154,7.7,0.006232524383207577,0.0012740709277832523,0.020441802782592108,0.01515754366788195
155,7.75,0.006191992667930101,0.0012415572567786952,0.020441802782592108,0.01515754366788195
156,7.800000000000001,0.006152779119089924,0.001256327786669917,0.020441802782592108,0.01515754366788195
157,7.8500000000000005,0.00611215951859386,0.0012243323602355515,0.020441802782592108,0.01515754366788195
158,7.9,0.0060730721621077505,0.0012390028863366316,0.020441802782592108,0.01515754366788195
159,7.95,0.006032375912108998,0.0012075110856815056,0.020441802782592108,0.01515754366788195
160,8.0,0.005993419460951534,0.0012220823575522768,0.020441802782592108,0.01515754366788195
161,8.05,0.005952657704862784,0.0011910801468322009,0.020441802782592108,0.01515754366788195
162,8.1,0.005913836872247747,0.0012055529235720462,0.020441802782592108,0.01515754366788195
163,8.15,0.005873020667571205,0.0011750268202402351,0.020441802782592108,0.01515754366788195
164,8.200000000000001,0.005834340169854156,0.0011894018690058311,0.020441802782592108,0.01515754366788195
165,8.25,0.005793480494556515,0.0011593389159920903,0.020441802782592108,0.01515754366788195
166,8.3,0.005754945054311871,0.00117361701063536,0.020441802782592108,0.01515754366788195
167,8.35,0.005714052813217443,0.0011440047502213923,0.020441802782592108,0.01515754366788195
168,8.4,0.00567566716250479,0.0011581866700381314,0.020441802782592108,0.01515754366788195
169,8.450000000000001,0.005634753193742996,0.0011290131193077214,0.020441802782592108,0.01515754366788195
170,8.5,0.005596522077578438,0.0011430996478881679,0.020441802782592108,0.01515754366788195
171,8.55,0.0055555971591217486,0.0011143532756407604,0.020441802782592108,0.01515754366788195
172,8.6,0.0055175253391716705,0.0011283451998141403,0.020441802782592108,0.01515754366788195
173,8.65,0.005476600195500819,0.0011000149048394606,0.020441802782592108,0.01515754366788195
174,8.700000000000001,0.005438692454016725,0.001113913013705191,0.020441802782592108,0.01515754366788195
175,8.75,0.005397777762950731,0.0010859881043247467,0.020441802782592108,0.01515754366788195
176,8.8,0.005360038906965668,0.0010997931883635118,0.020441802782592108,0.01515754366788195
177,8.85,0.005319145306695322,0.0010722633631523165,0.020441802782592108,0.01515754366788195
178,8.9,0.005281580172504119,0.0010859762134109668,0.020441802782592108,0.01515754366788195
179,8.950000000000001,0.00524071826886905,0.0010588315430195016,0.020441802782592108,0.01515754366788195
180,9.0,0.005203331726816765,0.001072452950363941,0.020441802782592108,0.01515754366788195
181,9.05,0.0051625121008677995,0.00104568386036679,0.020441802782592108,0.01515754366788195
182,9.1,0.005125309060472957,0.001059214614797766,0.020441802782592108,0.01515754366788195
183,9.15,0.005084542276363649,0.0010328118695007828,0.020441802782592108,0.01515754366788195
184,9.200000000000001,0.0050475276918053496,0.0010462527595277193,0.020441802782592108,0.01515754366788195
185,9.25,0.005006824305058831,0.0010202074466709324,0.020441802782592108,0.01515754366788195
186,9.3,0.004970003181059457,0.0010335592587393872,0.020441802782592108,0.01515754366788195
187,9.35,0.004929373747259469,0.0010078627750374452,0.020441802782592108,0.01515754366788195
188,9.4,0.004892751145397879,0.0010211262930061576,0.020441802782592108,0.01515754366788195
189,9.450000000000001,0.004852206229355808,0.0009957703304725523,0.020441802782592108,0.01515754366788195
190,9.5,0.004815787274848822,0.0010089463351362722,0.020441802782592108,0.01515754366788195
191,9.55,0.004775337460301996,0.0009839228681415035,0.020441802782592108,0.01515754366788195
192,9.600000000000001,0.004739127349295651,0.0009970121367962066,0.020441802782592108,0.01515754366788195
193,9.65,0.0046987832491957515,0.0009723134098135668,0.020441802782592108,0.01515754366788195
194,9.700000000000001,0.004662787256611461,0.0009853167158608456,0.020441802782592108,0.01515754366788195
195,9.75,0.0046225595240659435,0.0009609352318570949,0.020441802782592108,0.01515754366788195
196,9.8,0.004586783012050694,0.0009738533444447258,0.020441802782592108,0.01515754366788195
197,9.850000000000001,0.004546682351984388,0.0009497818538757521,0.020441802782592108,0.01515754366788195
198,9.9,0.004511130779018307,0.0009626155375718492,0.020441802782592108,0.01515754366788195
199,9.950000000000001,0.0044711679606270725,0.0009388470279463217,0.020441802782592108,0.01515754366788195
200,10.0,0.0044358468913461326,0.0009515970424443913,0.020441802782592108,0.01515754366788195
201,10.05,0.0043960327614191875,0.0009281247284210484,0.020441802782592108,0.01515754366788195
202,10.100000000000001,0.0043609478772155905,0.0009407918282738136,0.020441802782592108,0.01515754366788195
203,10.15,0.004321293374408288,0.000917609142260332,0.020441802782592108,0.01515754366788195
204,10.200000000000001,0.004286450484875731,0.0009301940766400111,0.020441802782592108,0.01515754366788195
205,10.25,0.004246966655019813,0.0009072946598636911,0.020441802782592108,0.01515754366788195
206,10.3,0.004212371710315894,0.0009197981723468655,0.020441802782592108,0.01515754366788195
207,10.350000000000001,0.004173069722859476,0.0008971758663692634,0.020441802782592108,0.01515754366788195
208,10.4,0.004138728827062325,0.0009095986947444244,0.020441802782592108,0.01515754366788195
209,10.450000000000001,0.004099619992737315,0.0008872475333941614,0.020441802782592108,0.01515754366788195
210,10.5,0.004065539418278559,0.000899590409490297,0.020441802782592108,0.01515754366788195
211,10.55,0.004026635208098073,0.000877504611189746,0.020441802782592108,0.01515754366788195
212,10.600000000000001,0.003992821411358845,0.0008897682607243261,0.020441802782592108,0.01515754366788195
213,10.65,0.003954133477052328,0.0008679422211876823,0.020441802782592108,0.01515754366788195
214,10.700000000000001,0.0039205931152134,0.000880127363632657,0.020441802782592108,0.01515754366788195
215,10.75,0.0038821333112110043,0.0008585556489142505,0.020441802782592108,0.01515754366788195
216,10.8,0.0038488732604519413,0.0008706629973786315,0.020441802782592108,0.01515754366788195
217,10.850000000000001,0.003810653667533564,0.0008493403372518683,0.020441802782592108,0.01515754366788195
218,10.9,0.0037776810426788827,0.00086137059837972,0.020441802782592108,0.01515754366788195
219,10.950000000000001,0.0037397139934051953,0.0008402918800280385,0.020441802782592108,0.01515754366788195
220,11.0,0.0037070361691173732,0.0008522457539106533,0.020441802782592108,0.01515754366788195
221,11.05,0.0036693342751613466,0.0008314060159134222,0.020441802782592108,0.01515754366788195
222,11.100000000000001,0.003636958908781131,0.0008432841960146657,0.020441802782592108,0.01515754366788195
223,11.15,0.0035995350902769895,0.0008226786226116925,0.020441802782592108,0.01515754366788195
224,11.200000000000001,0.003567470146410087,0.0008344817957054148,0.020441802782592108,0.01515754366788195
225,11.25,0.0035303376634332083,0.0008141057113250716,0.020441802782592108,0.01515754366788195
226,11.3,0.003498591440378692,0.0008258345574438227,0.020441802782592108,0.01515754366788195
227,11.350000000000001,0.003461763926662625,0.0008056834214803791,0.020441802782592108,0.01515754366788195
228,11.4,0.003430345084771612,0.0008173386138743723,0.020441802782592108,0.01515754366788195
229,11.450000000000001,0.0033938365837574433,0.0007974080157014422,0.020441802782592108,0.01515754366788195
230,11.5,0.003362754175800156,0.0008089902208071459,0.020441802782592108,0.01515754366788195
231,11.55,0.003326579179097038,0.0007892758750145308,0.020441802782592108,0.01515754366788195
232,11.600000000000001,0.003295842682700927,0.0008007857524320144,0.020441802782592108,0.01515754366788195
233,11.65,0.003260016171014232,0.0007812834942743132,0.020441802782592108,0.01515754366788195
234,11.700000000000001,0.0032296355232152634,0.0007927216967527454,0.020441802782592108,0.01515754366788195
235,11.75,0.0031941730097684888,0.0007734274777986235,0.020441802782592108,0.01515754366788195
236,11.8,0.003164158643689392,0.0007847946512292204,0.020441802782592108,0.01515754366788195
237,11.850000000000001,0.0031290762201266575,0.0007657045352010243,0.020441802782592108,0.01515754366788195
238,11.9,0.0030994391037601175,0.000777001318616918,0.020441802782592108,0.01515754366788195
239,11.950000000000001,0.0030647534884654,0.0007581114774107512,0.020441802782592108,0.01515754366788195
240,12.0,0.003035505165493445,0.0007693385029931382,0.020441802782592108,0.01515754366788195
241,12.05,0.0030012337541990277,0.0007506452128703886,0.020441802782592108,0.01515754366788195
242,12.100000000000001,0.0029723863867222003,0.0007618031059605485,0.020441802782592108,0.01515754366788195
243,12.15,0.0029385473051991894,0.0007433027439019461,0.020441802782592108,0.01515754366788195
244,12.200000000000001,0.002910113718176309,0.0007543921230185684,0.020441802782592108,0.01515754366788195
245,12.25,0.002876725876702326,0.0007360811632329507,0.020441802782592108,0.01515754366788195
246,12.3,0.0028487196038137156,0.0007471026400943853,0.020441802782592108,0.01515754366788195
247,12.350000000000001,0.002815802752993573,0.000728977650674136,0.020441802782592108,0.01515754366788195
248,12.4,0.002788238083532826,0.0007399318302250778,0.020441802782592108,0.01515754366788195
249,12.450000000000001,0.0027558128709045298,0.0007219894699412907,0.020441802782592108,0.01515754366788195
250,12.5,0.0027287048971753203,0.00073287695038366,0.020441802782592108,0.01515754366788195
251,12.55,0.002696792923862265,0.0007151139656139882,0.020441802782592108,0.01515754366788195
252,12.600000000000001,0.0026701575884033953,0.0007259353384414505,0.020441802782592108,0.01515754366788195
253,12.65,0.0026387814648715395,0.0007083485602242985,0.020441802782592108,0.01515754366788195
254,12.700000000000001,0.00261263560665418,0.0007191044102602938,0.020441802782592108,0.01515754366788195
255,12.75,0.0025818190063971137,0.000701690751469158,0.020441802782592108,0.01515754366788195
256,12.8,0.0025561804049290854,0.0007123816569079743,0.020441802782592108,0.01515754366788195
257,12.850000000000001,0.002525948114632041,0.000695138109540326,0.020441802782592108,0.01515754366788195
258,12.9,0.0025008355306658245,0.000705764641991028,0.020441802782592108,0.01515754366788195
259,12.950000000000001,0.002471213495091085,0.0006886882745661272,0.020441802782592108,0.01515754366788195
260,13.0,0.002446646706362334,0.0006992509990990276,0.020441802782592108,0.01515754366788195
261,13.05,0.0024176620658533784,0.0006823389541596469,0.020441802782592108,0.01515754366788195
262,13.100000000000001,0.002393661895978913,0.0006928384293551159,0.020441802782592108,0.01515754366788195
263,13.15,0.0023653430141027153,0.000676087921068237,0.020441802782592108,0.01515754366788195
264,13.200000000000001,0.002341931352442991,0.0006865246990675315,0.020441802782592108,0.01515754366788195
265,13.25,0.0023143078308858534,0.0006699330109194855,0.020441802782592108,0.01515754366788195
266,13.3,0.0022915076408361627,0.000680307637477534,0.020441802782592108,0.01515754366788195
267,13.350000000000001,0.0022646103182497796,0.0006638721200590753,0.020441802782592108,0.01515754366788195
268,13.4,0.0022424456310768826,0.0006741851345988463,0.020441802782592108,0.01515754366788195
269,13.450000000000001,0.0022163065621560473,0.0006579032034762852,0.020441802782592108,0.01515754366788195
270,13.5,0.002194802453161236,0.0006681551391446879,0.020441802782592108,0.01515754366788195
271,13.55,0.0021694548638473156,0.0006520242728128656,0.020441802782592108,0.01515754366788195
272,13.600000000000001,0.0021486374073362586,0.0006622156565379709,0.020441802782592108,0.01515754366788195
273,13.65,0.002124115621715634,0.0006462333944516282,0.020441802782592108,0.01515754366788195
274,13.700000000000001,0.0021040118210214455,0.0006563647470010157,0.020441802782592108,0.01515754366788195
275,13.75,0.0020803511552686944,0.0006405286876808809,0.020441802782592108,0.01515754366788195
276,13.8,0.0020609888439472564,0.000650600523721021,0.020441802782592108,0.01515754366788195
277,13.850000000000001,0.0020382254626022354,0.0006349083229313527,0.020441802782592108,0.01515754366788195
278,13.9,0.002019633172945487,0.0006449211510878478,0.020441802782592108,0.01515754366788195
279,13.950000000000001,0.00199780390297442,0.0006293705200822669,0.020441802782592108,0.01515754366788195
280,14.0,0.001980010698222061,0.0006393248430008294,0.020441802782592108,0.01515754366788195
281,14.05,0.0019591527967634916,0.0006239135468334105,0.020441802782592108,0.01515754366788195
282,14.100000000000001,0.0019421880638945328,0.0006338098612414996,0.020441802782592108,0.01515754366788195
283,14.15,0.0019223389364023203,0.0006185357171402682,0.020441802782592108,0.01515754366788195
284,14.200000000000001,0.0019062321372120053,0.0006283745139092199,0.020441802782592108,0.01515754366788195
285,14.25,0.0018874290039443248,0.0006132353897093753,0.020441802782592108,0.01515754366788195
286,14.3,0.0018722093833067415,0.0006230171539169647,0.020441802782592108,0.01515754366788195
287,14.350000000000001,0.0018544888938210003,0.0006080109665512643,0.020441802782592108,0.01515754366788195
288,14.4,0.0018401851456349954,0.0006177361775445712,0.020441802782592108,0.01515754366788195
289,14.450000000000001,0.0018235829431537914,0.0006028608915883481,0.020441802782592108,0.01515754366788195
290,14.5,0.001810222836469909,0.0006125300230469083,0.020441802782592108,0.01515754366788195
291,14.55,0.0017947730766607005,0.0005977836493155165,0.020441802782592108,0.01515754366788195
292,14.600000000000001,0.0017823830468508815,0.0006073971693145729,0.020441802782592108,0.01515754366788195
293,14.65,0.0017681178786311106,0.0005927777635109387,0.020441802782592108,0.01515754366788195
294,14.700000000000001,0.001756722591100307,0.0006023361345848327,0.020441802782592108,0.01515754366788195
295,14.75,0.0017436716103944603,0.0005878417959950688,0.020441802782592108,0.01515754366788195
296,14.8,0.0017332935070940704,0.0005973454752006143,0.020441802782592108,0.01515754366788195
297,14.850000000000001,0.0017214831978094405,0.0005829743454356667,0.020441802782592108,0.01515754366788195
298,14.9,0.0017121420394911404,0.000592423784415484,0.020441802782592108,0.01515754366788195
299,14.950000000000001,0.0017015952190617863,0.0005781740461969273,0.020441802782592108,0.01515754366788195
300,15.0,0.0016933076385521003,0.0005875696912426998,0.020441802782592108,0.01515754366788195
301,15.05,0.001684042927894353,0.0005734395672308254,0.020441802782592108,0.01515754366788195
302,15.100000000000001,0.0016768220113955342,0.0005827818593463659,0.020441802782592108,0.01515754366788195
303,15.15,0.0016688533506826367,0.0005687696110088499,0.020441802782592108,0.01515754366788195
304,15.200000000000001,0.001662708264941412,0.0005780589859729731,0.020441802782592108,0.01515754366788195
305,15.25,0.0016560444969297866,0.0005641629124925283,0.020441802782592108,0.01515754366788195
306,15.3,0.001650980179836865,0.0005733998009216834,0.020441802782592108,0.01515754366788195
307,15.350000000000001,0.0016456247213392603,0.0005596182381409717,0.020441802782592108,0.01515754366788195
308,15.4,0.0016416416519939466,0.0005688030655515799,0.020441802782592108,0.01515754366788195
309,15.450000000000001,0.001637592271405831,0.0005551343849540814,0.020441802782592108,0.01515754366788195
310,15.5,0.0016346863328919215,0.0005642675718245166,0.020441802782592108,0.01515754366788195
311,15.55,0.0016319350475156181,0.0005507101795497567,0.020441802782592108,0.01515754366788195
312,15.600000000000001,0.001630097491722132,0.0005597921413820237,0.020441802782592108,0.01515754366788195
