step,energy,drift,timestamp
0,3.8143273705e-01,0.000000e+00,2025-11-13T22:09:48.545882Z
25,3.8018833778e-01,-3.262434e-03,2025-11-13T22:09:48.809716Z
50,3.7648595217e-01,-1.296896e-02,2025-11-13T22:09:49.047747Z
75,3.7045237002e-01,-2.878716e-02,2025-11-13T22:09:49.291105Z
100,3.6229340098e-01,-5.017749e-02,2025-11-13T22:09:49.540680Z
125,3.5228535242e-01,-7.641553e-02,2025-11-13T22:09:49.791917Z
150,3.4076368517e-01,-1.066218e-01,2025-11-13T22:09:50.044464Z
175,3.2810941015e-01,-1.397975e-01,2025-11-13T22:09:50.286532Z
200,3.1473389145e-01,-1.748640e-01,2025-11-13T22:09:50.528774Z
225,3.0106278548e-01,-2.107054e-01,2025-11-13T22:09:50.780901Z
250,2.8751986841e-01,-2.462108e-01,2025-11-13T22:09:51.035055Z
275,2.7451148514e-01,-2.803148e-01,2025-11-13T22:09:51.271692Z
300,2.6241229488e-01,-3.120352e-01,2025-11-13T22:09:51.511496Z
325,2.5155289698e-01,-3.405052e-01,2025-11-13T22:09:51.741234Z
350,2.4220980132e-01,-3.650000e-01,2025-11-13T22:09:51.982144Z
375,2.3459807032e-01,-3.849556e-01,2025-11-13T22:09:52.225308Z
400,2.2886681232e-01,-3.999812e-01,2025-11-13T22:09:52.458785Z
425,2.2509755799e-01,-4.098630e-01,2025-11-13T22:09:52.693896Z
450,2.2330541163e-01,-4.145615e-01,2025-11-13T22:09:52.929477Z
475,2.2344274407e-01,-4.142015e-01,2025-11-13T22:09:53.169151Z
500,2.2540509046e-01,-4.090568e-01,2025-11-13T22:09:53.410565Z
525,2.2903883788e-01,-3.995302e-01,2025-11-13T22:09:53.648948Z
550,2.3415023662e-01,-3.861297e-01,2025-11-13T22:09:53.901987Z
575,2.4051524641e-01,-3.694426e-01,2025-11-13T22:09:54.143325Z
600,2.4788973257e-01,-3.501089e-01,2025-11-13T22:09:54.378617Z
625,2.5601955476e-01,-3.287950e-01,2025-11-13T22:09:54.608149Z
650,2.6465013852e-01,-3.061683e-01,2025-11-13T22:09:54.859133Z
675,2.7353518318e-01,-2.828744e-01,2025-11-13T22:09:55.098231Z
700,2.8244423281e-01,-2.595176e-01,2025-11-13T22:09:55.347181Z
725,2.9116891595e-01,-2.366441e-01,2025-11-13T22:09:55.586997Z
750,2.9952773915e-01,-2.147299e-01,2025-11-13T22:09:55.823696Z
775,3.0736939509e-01,-1.941714e-01,2025-11-13T22:09:56.068065Z
800,3.1457461528e-01,-1.752816e-01,2025-11-13T22:09:56.305815Z
825,3.2105665595e-01,-1.582876e-01,2025-11-13T22:09:56.538177Z
850,3.2676055413e-01,-1.433337e-01,2025-11-13T22:09:56.771039Z
875,3.3166132605e-01,-1.304854e-01,2025-11-13T22:09:57.013282Z
900,3.3576130332e-01,-1.197365e-01,2025-11-13T22:09:57.249309Z
925,3.3908681357e-01,-1.110181e-01,2025-11-13T22:09:57.470820Z
950,3.4168441303e-01,-1.042080e-01,2025-11-13T22:09:57.691993Z
975,3.4361686947e-01,-9.914164e-02,2025-11-13T22:09:57.911753Z
