step,energy,drift,timestamp
0,1.2249824976e-05,0.000000e+00,2025-11-05T01:46:06.172207Z
25,8.1660345504e-03,6.656246e+02,2025-11-05T01:46:06.262425Z
50,3.0187817729e-02,2.463347e+03,2025-11-05T01:46:06.347294Z
75,6.2767186735e-02,5.122925e+03,2025-11-05T01:46:06.419328Z
100,1.0118942247e-01,8.259479e+03,2025-11-05T01:46:06.493680Z
125,1.4025401150e-01,1.144847e+04,2025-11-05T01:46:06.562825Z
150,1.7524121691e-01,1.430461e+04,2025-11-05T01:46:06.635143Z
175,2.0271601977e-01,1.654748e+04,2025-11-05T01:46:06.711371Z
200,2.2100808102e-01,1.804073e+04,2025-11-05T01:46:06.782862Z
225,2.3029176027e-01,1.879860e+04,2025-11-05T01:46:06.853136Z
250,2.3228766791e-01,1.896153e+04,2025-11-05T01:46:06.926801Z
275,2.2969117606e-01,1.874957e+04,2025-11-05T01:46:07.000382Z
300,2.2548388390e-01,1.840611e+04,2025-11-05T01:46:07.071313Z
325,2.2229190268e-01,1.814554e+04,2025-11-05T01:46:07.137902Z
350,2.2192277095e-01,1.811540e+04,2025-11-05T01:46:07.206085Z
375,2.2515362709e-01,1.837915e+04,2025-11-05T01:46:07.274604Z
400,2.3177516293e-01,1.891969e+04,2025-11-05T01:46:07.346066Z
425,2.4083692339e-01,1.965944e+04,2025-11-05T01:46:07.422223Z
450,2.5100285335e-01,2.048932e+04,2025-11-05T01:46:07.498883Z
475,2.6091710477e-01,2.129866e+04,2025-11-05T01:46:07.574262Z
500,2.6949655307e-01,2.199903e+04,2025-11-05T01:46:07.652942Z
525,2.7609977179e-01,2.253808e+04,2025-11-05T01:46:07.727689Z
550,2.8056112274e-01,2.290228e+04,2025-11-05T01:46:07.799175Z
575,2.8311249957e-01,2.311055e+04,2025-11-05T01:46:07.875686Z
600,2.8423674298e-01,2.320233e+04,2025-11-05T01:46:07.956590Z
625,2.8450301097e-01,2.322407e+04,2025-11-05T01:46:08.033585Z
650,2.8442703423e-01,2.321787e+04,2025-11-05T01:46:08.101647Z
675,2.8438293801e-01,2.321427e+04,2025-11-05T01:46:08.166112Z
700,2.8457416616e-01,2.322988e+04,2025-11-05T01:46:08.230989Z
725,2.8505446126e-01,2.326908e+04,2025-11-05T01:46:08.299248Z
750,2.8577945720e-01,2.332827e+04,2025-11-05T01:46:08.369574Z
775,2.8666646934e-01,2.340068e+04,2025-11-05T01:46:08.449495Z
800,2.8764357916e-01,2.348044e+04,2025-11-05T01:46:08.514005Z
825,2.8867671223e-01,2.356478e+04,2025-11-05T01:46:08.582850Z
850,2.8977220144e-01,2.365421e+04,2025-11-05T01:46:08.663408Z
875,2.9095977477e-01,2.375116e+04,2025-11-05T01:46:08.743354Z
900,2.9226540354e-01,2.385774e+04,2025-11-05T01:46:08.824375Z
925,2.9368450858e-01,2.397359e+04,2025-11-05T01:46:08.902825Z
950,2.9516414212e-01,2.409438e+04,2025-11-05T01:46:08.980395Z
975,2.9659905034e-01,2.421151e+04,2025-11-05T01:46:09.058752Z
1000,2.9784226748e-01,2.431300e+04,2025-11-05T01:46:09.135099Z
1025,2.9872721412e-01,2.438524e+04,2025-11-05T01:46:09.211102Z
1050,2.9909588691e-01,2.441534e+04,2025-11-05T01:46:09.291081Z
1075,2.9882689237e-01,2.439338e+04,2025-11-05T01:46:09.372989Z
1100,2.9785766434e-01,2.431426e+04,2025-11-05T01:46:09.457746Z
1125,2.9619683069e-01,2.417868e+04,2025-11-05T01:46:09.535107Z
1150,2.9392487936e-01,2.399321e+04,2025-11-05T01:46:09.621007Z
1175,2.9118355095e-01,2.376943e+04,2025-11-05T01:46:09.700932Z
1200,2.8815637202e-01,2.352231e+04,2025-11-05T01:46:09.791782Z
1225,2.8504416393e-01,2.326824e+04,2025-11-05T01:46:09.884516Z
1250,2.8204003250e-01,2.302301e+04,2025-11-05T01:46:09.978193Z
1275,2.7930817321e-01,2.279999e+04,2025-11-05T01:46:10.062216Z
