t,projection
3.15000000,4.9761091730e-01
3.15250000,4.9886276389e-01
3.15500000,4.9887732736e-01
3.15750000,4.9765457160e-01
3.16000000,4.9519752929e-01
3.16250000,4.9151229441e-01
3.16500000,4.8660800710e-01
3.16750000,4.8049683102e-01
3.17000000,4.7319392315e-01
3.17250000,4.6471739621e-01
3.17500000,4.5508827375e-01
3.17750000,4.4433043799e-01
3.18000000,4.3247057059e-01
3.18250000,4.1953808649e-01
3.18500000,4.0556506092e-01
3.18750000,3.9058614990e-01
3.19000000,3.7463850421e-01
3.19250000,3.5776167735e-01
3.19500000,3.3999752732e-01
3.19750000,3.2139011291e-01
3.20000000,3.0198558437e-01
3.20250000,2.8183206896e-01
3.20500000,2.6097955156e-01
3.20750000,2.3947975075e-01
3.21000000,2.1738599049e-01
3.21250000,1.9475306789e-01
3.21500000,1.7163711729e-01
3.21750000,1.4809547105e-01
3.22000000,1.2418651732e-01
3.22250000,9.9969555276e-02
3.22500000,7.5504648002e-02
3.22750000,5.0852473541e-02
3.23000000,2.6074174400e-02
3.23250000,1.2312058991e-03
3.23500000,-2.3614816248e-02
3.23750000,-4.8402268753e-02
3.24000000,-7.3069673594e-02
3.24250000,-9.7555850490e-02
3.24500000,-1.2180006864e-01
3.24750000,-1.4574219737e-01
3.25000000,-1.6932285522e-01
3.25250000,-1.9248355727e-01
3.25500000,-2.1516686018e-01
3.25750000,-2.3731650465e-01
3.26000000,-2.5887755498e-01
3.26250000,-2.7979653528e-01
3.26500000,-3.0002156214e-01
3.26750000,-3.1950247331e-01
3.27000000,-3.3819095209e-01
3.27250000,-3.5604064716e-01
3.27500000,-3.7300728759e-01
3.27750000,-3.8904879259e-01
3.28000000,-4.0412537590e-01
3.28250000,-4.1819964446e-01
3.28500000,-4.3123669117e-01
3.28750000,-4.4320418146e-01
3.29000000,-4.5407243346e-01
3.29250000,-4.6381449165e-01
3.29500000,-4.7240619371e-01
3.29750000,-4.7982623044e-01
3.30000000,-4.8605619861e-01
3.30250000,-4.9108064660e-01
3.30500000,-4.9488711274e-01
3.30750000,-4.9746615620e-01
3.31000000,-4.9881138043e-01
3.31250000,-4.9891944899e-01
3.31500000,-4.9779009384e-01
3.31750000,-4.9542611602e-01
3.32000000,-4.9183337869e-01
3.32250000,-4.8702079257e-01
3.32500000,-4.8100029389e-01
3.32750000,-4.7378681472e-01
3.33000000,-4.6539824600e-01
3.33250000,-4.5585539310e-01
3.33500000,-4.4518192429e-01
3.33750000,-4.3340431198e-01
3.34000000,-4.2055176709e-01
3.34250000,-4.0665616660e-01
3.34500000,-3.9175197448e-01
3.34750000,-3.7587615622e-01
3.35000000,-3.5906808713e-01
3.35250000,-3.4136945473e-01
3.35500000,-3.2282415527e-01
3.35750000,-3.0347818497e-01
3.36000000,-2.8337952582e-01
3.36250000,-2.6257802668e-01
3.36500000,-2.4112527958e-01
3.36750000,-2.1907449178e-01
3.37000000,-1.9648035380e-01
3.37250000,-1.7339890380e-01
3.37500000,-1.4988738856e-01
3.37750000,-1.2600412150e-01
3.38000000,-1.0180833810e-01
3.38250000,-7.7360048897e-02
3.38500000,-5.2719890732e-02
3.38750000,-2.7948976305e-02
3.39000000,-3.1087426200e-03
3.39250000,2.1739201391e-02
3.39500000,4.6533227674e-02
3.39750000,7.1211841902e-02
3.40000000,9.5713835994e-02
3.40250000,1.1997843992e-01
3.40500000,1.4394547244e-01
3.40750000,1.6755549033e-01
3.41000000,1.9074993585e-01
3.41250000,2.1347128197e-01
3.41500000,2.3566317505e-01
3.41750000,2.5727057457e-01
3.42000000,2.7823988971e-01
3.42250000,2.9851911223e-01
3.42500000,3.1805794543e-01
3.42750000,3.3680792897e-01
3.43000000,3.5472255899e-01
3.43250000,3.7175740350e-01
3.43500000,3.8787021255e-01
3.43750000,4.0302102303e-01
3.44000000,4.1717225779e-01
3.44250000,4.3028881883e-01
3.44500000,4.4233817437e-01
3.44750000,4.5329043950e-01
3.45000000,4.6311845032e-01
3.45250000,4.7179783135e-01
3.45500000,4.7930705590e-01
3.45750000,4.8562749956e-01
3.46000000,4.9074348630e-01
3.46250000,4.9464232742e-01
3.46500000,4.9731435298e-01
3.46750000,4.9875293581e-01
3.47000000,4.9895450792e-01
3.47250000,4.9791856937e-01
3.47500000,4.9564768950e-01
3.47750000,4.9214750058e-01
3.48000000,4.8742668378e-01
3.48250000,4.8149694772e-01
3.48500000,4.7437299937e-01
3.48750000,4.6607250761e-01
3.49000000,4.5661605936e-01
3.49250000,4.4602710859e-01
3.49500000,4.3433191809e-01
3.49750000,4.2155949435e-01
3.50000000,4.0774151565e-01
3.50250000,3.9291225342e-01
3.50500000,3.7710848731e-01
3.50750000,3.6036941395e-01
3.51000000,3.4273654970e-01
3.51250000,3.2425362773e-01
3.51500000,3.0496648952e-01
3.51750000,2.8492297117e-01
3.52000000,2.6417278475e-01
3.52250000,2.4276739504e-01
3.52500000,2.2075989185e-01
3.52750000,1.9820485834e-01
3.53000000,1.7515823567e-01
3.53250000,1.5167718426e-01
3.53500000,1.2781994197e-01
3.53750000,1.0364567972e-01
3.54000000,7.9214354682e-02
3.54250000,5.4586561620e-02
3.54500000,2.9823382564e-02
3.54750000,4.9862353336e-03
3.55000000,-1.9863278794e-02
3.55250000,-4.4663527871e-02
3.55500000,-6.9353002136e-02
3.55750000,-9.3870466572e-02
3.56000000,-1.1815511278e-01
3.56250000,-1.4214670981e-01
3.56500000,-1.6578575352e-01
3.56750000,-1.8901361417e-01
3.57000000,-2.1177268187e-01
3.57250000,-2.3400650939e-01
3.57500000,-2.5565995224e-01
3.57750000,-2.7667930538e-01
3.58000000,-2.9701243647e-01
3.58250000,-3.1660891512e-01
3.58500000,-3.3542013799e-01
3.58750000,-3.5339944936e-01
3.59000000,-3.7050225680e-01
3.59250000,-3.8668614181e-01
3.59500000,-4.0191096499e-01
3.59750000,-4.1613896563e-01
3.60000000,-4.2933485533e-01
3.60250000,-4.4146590554e-01
3.60500000,-4.5250202875e-01
3.60750000,-4.6241585309e-01
3.61000000,-4.7118279021e-01
3.61250000,-4.7878109629e-01
3.61500000,-4.8519192596e-01
3.61750000,-4.9039937903e-01
3.62000000,-4.9439053993e-01
3.62250000,-4.9715550977e-01
3.62500000,-4.9868743083e-01
3.62750000,-4.9898250364e-01
3.63000000,-4.9803999635e-01
3.63250000,-4.9586224659e-01
3.63500000,-4.9245465562e-01
3.63750000,-4.8782567497e-01
3.64000000,-4.8198678548e-01
3.64250000,-4.7495246880e-01
3.64500000,-4.6674017149e-01
3.64750000,-4.5737026176e-01
3.65000000,-4.4686597893e-01
3.65250000,-4.3525337580e-01
3.65500000,-4.2256125402e-01
3.65750000,-4.0882109270e-01
3.66000000,-3.9406697029e-01
3.66250000,-3.7833548006e-01
3.66500000,-3.6166563938e-01
3.66750000,-3.4409879290e-01
3.67000000,-3.2567851006e-01
3.67250000,-3.0645047697e-01
3.67500000,-2.8646238314e-01
3.67750000,-2.6576380319e-01
3.68000000,-2.4440607389e-01
3.68250000,-2.2244216684e-01
3.68500000,-1.9992655709e-01
3.68750000,-1.7691508801e-01
3.69000000,-1.5346483282e-01
3.69250000,-1.2963395302e-01
3.69500000,-1.0548155413e-01
